"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_brsc","deaths_rate_carc","deaths_rate_copd","deaths_rate_cram","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_dprd","deaths_rate_hanc","deaths_rate_hyhd","deaths_rate_ishd","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_nvhd","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_rdin","deaths_rate_rhhd","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_copd","ylds_rate_cram","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_dprd","ylds_rate_hanc","ylds_rate_hyhd","ylds_rate_ishd","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_nvhd","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_rdin","ylds_rate_rhhd","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_brsc","dw_adj_carc","dw_adj_copd","dw_adj_cram","dw_adj_cyri","dw_adj_dmt2","dw_adj_dprd","dw_adj_hanc","dw_adj_hyhd","dw_adj_ishd","dw_adj_lvrc","dw_adj_lwri","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_nvhd","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_rdin","dw_adj_rhhd","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","incidence_dprd","case_fatality_stmc","remission_stmc","incidence_stmc","case_fatality_lvrc","remission_lvrc","incidence_lvrc","case_fatality_cram","remission_cram","incidence_cram","case_fatality_mltm","remission_mltm","incidence_mltm","case_fatality_utrc","remission_utrc","incidence_utrc","case_fatality_hanc","remission_hanc","incidence_hanc","case_fatality_rhhd","remission_rhhd","incidence_rhhd","remission_dprd","case_fatality_dprd","area"
"48",47,"female","female_47",47,"45 to 49",0.146165439424377,65316.5947153253,0.00000697876077230434,0.00187914797127673,0.000256882687728289,0.0000752266719633148,0.0000364056683180196,0.00000850988362060089,0.000000810169315438862,0.0000138080956898047,0,0.000016298592318718,0.00000595724119186439,0.000108131351357057,0.000014965315715325,0.0000439503113231245,0.00000711541183960023,0.00000103745659655624,0.00000942482940400716,0.00000441695006092397,0.000000569216682491516,0.00000475936274997645,0.00000201894070052984,0.0000166010347484702,0.0000041523502060752,0.0000255606044604299,0.0000864125049220906,0.000137740896479348,0.00000963390274351539,0.0000900021797376869,0.175124614530308,0.00128725416525592,0.00017128720340142,0.00207071371818099,0.0000129375629479324,0.000172273960159652,0.0104164371441292,0.0121250265935461,0.0000635585770983678,0.0000172243392858636,0.00017803693357779,0.00000625260679624708,0.0000233641647345972,0.00000888911213210354,0.0000656627821680383,0.000213679880509745,0.0000132824171576432,0.0000278202531365178,0.000103307613254009,0.0000503137180635934,0.000582744489227962,0.0000134939212467927,0.0000119642066252155,0.00110573131463392,0.0000531896203375929,0.0000747266285860538,0.151609778501809,0.205571677301457,0.0894811892653977,0.103197837202752,0.0694234039845204,0,0.0554659772308508,0.073571655742353,0.20446149705833,0.0963815618718064,0.10852907272571,0.0214272231847449,0.149952358241389,0.0720058736685375,0.177105224354568,0.0589244217503436,0.0701304283166618,0.00261815319023745,0.0531014286500342,0.0570622115659163,0.186151413516015,0.0606928528201314,0.0710093020952217,0.150198107076335,0.149133044243111,0.172710245449852,0.0740615575328095,0.0781162170744615,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"49",48,"female","female_48",0,NA,0.146811802703574,0,0.00000861026419746987,0.00203730579955965,0.000276194475910229,0.000083611755387173,0.0000445759448089035,0.00000878361623694187,0.000000827116659774799,0.0000152363150601345,0,0.0000184508167563452,0.00000678910427607934,0.000121551405039306,0.0000171087682352308,0.0000471160827544087,0.00000837760642389994,0.00000100731290194137,0.00000924686782781219,0.00000480169149911758,0.000000575086556392786,0.00000474194321824943,0.00000243111779922069,0.0000163998057545951,0.00000450753695367034,0.0000276686593528701,0.000093890465903011,0.000163393378961699,0.0000114211420821509,0.000115975177431715,0.176754253009583,0.00133824895593225,0.000185735687997748,0.00231309482070667,0.0000142982941708649,0.000176829741368904,0.0110266877363719,0.0120290194170655,0.000069508092665613,0.0000200227557981868,0.00020121633008519,0.00000692293248738635,0.0000245026717985926,0.0000106211414225992,0.0000671614407986613,0.000218387976272644,0.0000150026288912394,0.0000284578052849328,0.00010574478645916,0.0000575250620940821,0.00059657496347052,0.0000148784321310276,0.0000126897130028975,0.00115926933336579,0.0000629268069414907,0.0000886942262402426,0.149666495843486,0.20764452028797,0.0887967018024505,0.10197565189574,0.0692779235849588,0,0.0554979686373193,0.0742017112103711,0.204163671798977,0.0970358471805008,0.107595627243016,0.022315121739062,0.153032927044323,0.0720203545585115,0.178949933244232,0.0589403532753095,0.069981615237561,0.00280319040403574,0.053062097874966,0.0570759130916146,0.186028912601122,0.0606664513169129,0.0716744943062855,0.151736384628884,0.148352624744029,0.170090927924707,0.0738789767121383,0.0775023636826472,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0212090549440389,0.0223481545352557,0.000000055114043378716,0.0903225401343613,0,0.00000502807855870277,0.000587786751950431,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"50",49,"female","female_49",0,NA,0.147423541545608,0,0.00000996584094186426,0.00219436661066125,0.000293809676461103,0.0000920145206626806,0.0000554170557898417,0.00000894185403275655,0.000000833819956315759,0.0000159724919402056,0,0.0000207767460089235,0.00000778064606265007,0.000135669130151594,0.0000198030559594995,0.0000500766417800054,0.00000990582208147047,0.000000950214414062441,0.00000884545334072886,0.00000521697936507337,0.000000563781906278747,0.00000459805972033811,0.00000286287633575342,0.000015794190523592,0.00000486386296918185,0.0000296900941048524,0.000101713502464198,0.000194641913843654,0.0000135067730069982,0.000141355554985377,0.178378316915368,0.00136538481507809,0.00020000339234197,0.00255553921595349,0.0000156840296276328,0.000181356258693952,0.0116549229562139,0.0119320874682094,0.0000755728573889893,0.0000227588014930075,0.000226644183428348,0.0000078343194706913,0.000025623173969263,0.0000127355596675515,0.0000687160397713783,0.000223408147517459,0.0000169163997144128,0.0000290795964208879,0.000108173580483462,0.000065736756325106,0.00061072277966611,0.0000163790400071245,0.0000133133009780427,0.00121716955931229,0.0000742192287512204,0.000105408050149649,0.147110717003226,0.209703083126342,0.088070396144352,0.100293896623833,0.0691355787086601,0,0.05551358810023,0.0747965943255761,0.203845118193857,0.0973819961734593,0.106225089902245,0.0230917582872075,0.155681230248068,0.0720406444421828,0.181267068422619,0.0589427287467896,0.0697998917680691,0.00300144352072677,0.0530143084530081,0.0570884169622425,0.1859704735792,0.060609160127308,0.0721625526616225,0.153325247379515,0.148114498458794,0.167287811731247,0.0735400881902706,0.0768871582131341,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0216087993899166,0.0223481545352557,0.000000176108405323462,0.0903225401377589,0,0.00000792134002313248,0.000589269548701123,0.0809143869390844,0.00000537577807962007,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"51",50,"female","female_50",0,NA,0.148071150401585,0,0.0000111323271688599,0.00235886635824277,0.000310917528942798,0.000100792961671738,0.0000692052346350437,0.00000907450868617966,0.000000835075082550662,0.0000163353492737697,0,0.0000233043158833433,0.00000893459369175234,0.000150913906212436,0.0000230286946422944,0.0000531244497792829,0.0000117054594643392,0.00000088655795196971,0.00000838047931331768,0.00000567677428343561,0.00000054568144646224,0.00000441373564293501,0.00000332735027152886,0.0000150643244889388,0.00000523789647354126,0.0000317784054309013,0.000110033737019616,0.000231616446953538,0.0000159280698672475,0.000166162611048879,0.180060662724949,0.00138099182490401,0.000214826498073812,0.00279753921457801,0.000017070798743407,0.000185863606935194,0.0122952130219535,0.0118340687107954,0.0000819961317243566,0.0000253817063371296,0.000254609525845292,0.00000895385610560456,0.0000267285725152168,0.0000152435385243912,0.0000703074725405574,0.000228544223474334,0.0000191168892399368,0.0000296798817488428,0.00011062567781723,0.0000749922529821231,0.000625009825428163,0.0000179986529614452,0.000013927109615853,0.00127940211140487,0.0000871359798102468,0.000124842353101415,0.144524641628149,0.211840546645626,0.0873390709249997,0.0985257015826686,0.0689949509881001,0,0.0555219749216639,0.0753615586350371,0.203513853344697,0.0975793332382458,0.104691575078917,0.0237826524207821,0.158109691062152,0.0720613794305675,0.183927366304884,0.0589357670369471,0.0696047412185281,0.00321273126291298,0.0529640634782796,0.0570981144599082,0.185926600982149,0.0605407732318306,0.0724392673494829,0.154861039718397,0.148292516347392,0.164629267290179,0.0731634564489342,0.0762700935477909,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0222888314034379,0.0223481545352557,0.000000536225143832286,0.0903225401433118,0,0.00001230826022922,0.000597840594674133,0.0738258101820693,0.0000140232830863633,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"52",51,"female","female_51",0,NA,0.148826391266433,0,0.0000123466101701955,0.00254227270189606,0.000329085976622905,0.000110479101663251,0.0000858871732305398,0.00000927890688383208,0.000000835910293112357,0.0000167364607435329,0,0.0000260730919145047,0.0000102425950495681,0.000167926447772518,0.0000266976530919061,0.0000566345361275959,0.0000137559469860279,0.000000832887767262159,0.00000798840288465389,0.00000619935231653983,0.000000530573054277216,0.00000426632774556312,0.00000385193546960896,0.000014455531693498,0.00000565200926076313,0.0000341381755525626,0.000119053228624941,0.000273863588373823,0.0000187231484306244,0.000192071578960895,0.181867586528643,0.00139867678391147,0.000231197823181671,0.00303992673729982,0.0000184312114134108,0.000190363537324007,0.0129404355678032,0.0117348077836434,0.0000891139550743294,0.0000278701793969684,0.000285478834431975,0.0000102124994386616,0.0000278233245054674,0.0000181159595785177,0.000071914745333338,0.000233581376797348,0.0000217377012319092,0.0000302526172215284,0.000113135807198412,0.0000853017524411193,0.000639240939570126,0.000019738759364406,0.0000146437655865284,0.00134588991477151,0.000101673399338696,0.000146659808467215,0.142453420122309,0.214153944909563,0.086638348369578,0.0970211639988017,0.0688546336961063,0,0.0555322806533567,0.0759020837487426,0.203177846472356,0.0977899438581269,0.103256330120327,0.0244191355966629,0.160547176083973,0.0720771899299938,0.186795638822043,0.0589236911005235,0.069415451808626,0.00343662291826993,0.0529173449240497,0.0571033960755424,0.18584787031594,0.0604810153169555,0.0724716547886659,0.156235998556079,0.148764244093556,0.162423505719715,0.0728656133556082,0.0756506819862877,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0229045461014664,0.0223481545352557,0.00000149072572682409,0.0903225401523824,0,0.0000184206583763415,0.000607817074497949,0.0679973822488868,0.0000321864305953289,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"53",52,"female","female_52",52,"50 to 54",0.149762640965575,72155.9253358623,0.0000139866756570217,0.00275961846004016,0.000350280250183279,0.000121814062828907,0.0001047979536277,0.00000966241070817873,0.00000084141047285654,0.0000176398427889474,0,0.0000291371130603267,0.0000116799592506668,0.00018761390427068,0.0000306186847372643,0.0000610844027171298,0.0000159982810294047,0.00000080209390594875,0.00000778237982077228,0.000006808598699759,0.000000527299007157416,0.00000422397205308549,0.0000044825922271203,0.0000141771552598205,0.00000613558567313252,0.0000370362323974768,0.000129033499547032,0.000320060306741082,0.0000219297398376537,0.00022260712100313,0.183868157213995,0.00143286798797949,0.000250415933056398,0.00328497549229444,0.0000197350784631029,0.000194869458779642,0.0135822520467139,0.0116341561640376,0.0000973757219027438,0.0000302348533967696,0.000319714886753114,0.0000114863628569938,0.0000289134390625077,0.0000212633439328261,0.0000735148976733273,0.000238286077769591,0.0000249698253844705,0.0000307915043984295,0.000115741872945042,0.0000966294244745744,0.000653203811566032,0.0000215991170202099,0.0000156004207421863,0.00141649732502136,0.000117726522253574,0.000170087558938308,0.141414119410672,0.216744743117853,0.0860027257245556,0.096110366992805,0.0687132315394418,0,0.0555536647192954,0.0764238544312899,0.202845015508507,0.0981775518634213,0.10216688376593,0.0250373386882456,0.163237478659869,0.0720827023115109,0.189728651702637,0.0589107227994186,0.069251106120347,0.00367239371755338,0.0528801142435536,0.0571026525263369,0.18568495499662,0.0604495377219932,0.072228954526878,0.157338994224981,0.149408011574717,0.160964201232567,0.0727613798269277,0.075028455371139,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0239092126203683,0.0223481545352557,0.00000354184517461532,0.0903225401671886,0,0.000026007146043056,0.000621615718394325,0.0634908930350551,0.0000607870332301454,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"54",53,"female","female_53",0,NA,0.150904406299803,0,0.0000161797005374074,0.00302251292751197,0.000376298696246702,0.00013544573592085,0.000125154373306011,0.0000103019411026212,0.00000085650713696156,0.0000192139784650402,0,0.0000325999859250284,0.0000132378735552684,0.000210444486474652,0.0000347051915000399,0.0000668479388308549,0.0000183429320920215,0.000000801408571531098,0.00000779541711144117,0.00000750965553505604,0.000000542894728691323,0.00000429567527399458,0.00000522712016400808,0.000014280242527713,0.00000670993496438017,0.000040690000667164,0.000140066723670174,0.000368137113062194,0.0000255873424378545,0.000257719739237199,0.186080784958429,0.00148882166414044,0.000273761591791127,0.00352031008405573,0.0000208526269755739,0.000199387231070762,0.0142081600067887,0.0115302451797858,0.000107522387315925,0.0000320758084340307,0.000357561778656705,0.000012715350201812,0.0000299150080220497,0.0000246008520056482,0.0000751312737038456,0.000242532000623559,0.0000290622436608937,0.0000312791618312932,0.000118492347916189,0.000108745423811814,0.000666830747305537,0.0000235439228219652,0.0000168977568123362,0.00149227708254907,0.000134874928839516,0.000194851090191918,0.141132842360215,0.219641019762228,0.0854462446749924,0.0959148782742285,0.0685695487260836,0,0.0556293709285786,0.0769161491958618,0.20250632441874,0.0987657139638691,0.101414263448941,0.0256083716629979,0.166296877135705,0.0720808838536978,0.193072187005968,0.0588989822448285,0.0691188026972381,0.00391915894387605,0.0528529110449039,0.0570917274156584,0.184339551425292,0.0604415842992141,0.0715047436219144,0.15795223584781,0.150342304949979,0.16048598328723,0.0728936673876916,0.0743868904904818,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0253716253939067,0.0223481545352557,0.00000689438348109507,0.0903225401913385,0,0.0000341710679715629,0.000641823956185511,0.0602906241325742,0.0000909645023087451,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"55",54,"female","female_54",0,NA,0.15220764937388,0,0.0000187545008251135,0.00333009944535671,0.000406526813921108,0.000151340910545573,0.000147337676599881,0.0000111662231759754,0.000000878159563253581,0.0000212497471291671,0,0.000036484207022323,0.0000149483750163694,0.0002364070304751,0.0000390782234812121,0.000073892120657063,0.0000208013886302905,0.000000820910396449397,0.00000794501553063518,0.00000830673063001577,0.000000572404002581,0.00000443660007416756,0.00000607046490953395,0.0000146188946004947,0.00000737278952620605,0.0000450847076031957,0.000152120138218444,0.000418215842863043,0.0000297484395786407,0.000294214775689736,0.188467700694704,0.00155851854513975,0.000301178619571572,0.00373666032170657,0.0000217469775523667,0.000203899320884699,0.014817143206229,0.0114233045032678,0.000119675473444922,0.0000332007510472111,0.000399139723758927,0.0000139645130261832,0.0000308081603493841,0.0000281552363626895,0.0000767789606760018,0.000246444337984235,0.0000341829014867243,0.0000317157826505896,0.000121369122937777,0.00012167791748642,0.000680222583215591,0.0000255687599765887,0.0000185103306012831,0.00157400402330548,0.00015304735088181,0.000221191183058933,0.140969985442959,0.222788202849364,0.0849442803581264,0.0962019294959687,0.0684245265747442,0,0.0557725867186828,0.077374121344321,0.202156560315059,0.0994473560834989,0.10082569957679,0.0260994230912785,0.169574780792485,0.0720744497291725,0.196951158695425,0.0588856572541255,0.069005649828459,0.00417796756242499,0.0528317426725702,0.057071698018967,0.181450615933829,0.0604377328838006,0.0703332549340707,0.158141337788422,0.151656707420472,0.160772825038744,0.0731860344636474,0.0737269697685873,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0273772732435376,0.0223481545352557,0.0000109016292615336,0.0903225402307005,0,0.0000416007129196814,0.00067087430908936,0.0582012312080803,0.000107491411508877,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"56",55,"female","female_55",0,NA,0.153644098170969,0,0.0000217918084785284,0.0036807810625535,0.000439270540292771,0.00016929556146599,0.000172149496273189,0.0000122054093821688,0.000000899174848113698,0.0000236979451537058,0,0.0000406986834075484,0.000016838152008497,0.000265997608251002,0.0000437754330784848,0.0000821468141761355,0.0000234663917884413,0.000000846651249183208,0.0000081650516085108,0.00000923446778292549,0.000000605698286489452,0.00000463383487716514,0.00000705484921297854,0.0000150988782115256,0.0000081225748022913,0.0000501715257004659,0.000165336934806609,0.000472261991949587,0.0000344749113856126,0.000333050152882034,0.191015756916037,0.00163695359745291,0.000332002837986443,0.00394497000965982,0.0000225514904408185,0.000208384146437114,0.0154188519404827,0.0113162603072083,0.000133255004348184,0.0000340478762235296,0.000444856595952538,0.0000152589554322936,0.0000317079326152815,0.0000319689308533229,0.0000784186275067748,0.000250162323135561,0.0000404478542806872,0.0000321224213841779,0.000124308151426881,0.000135863037869527,0.000693410512750742,0.0000277327501023987,0.0000203993121167588,0.00166092202775693,0.000172766240811614,0.000248589383987016,0.140888641116308,0.226167120278049,0.0844730762690841,0.0967666875271437,0.068279972677554,0,0.0559473137318833,0.0778127225991568,0.20180926857948,0.100191704580661,0.100395991398014,0.0265468460470593,0.172918084605449,0.0720576505614916,0.20085710238202,0.0588675711750599,0.0689006770428473,0.0044510879132841,0.0528157630892992,0.0570488036133135,0.17805933446874,0.0604356115144243,0.0690385860725484,0.158222604994825,0.153183205961489,0.16144429280752,0.0735741321795429,0.0730738463279735,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0305443476514221,0.0223481545352557,0.0000141717004128432,0.0903225402948257,0,0.0000471158632644078,0.000723094680800269,0.0569271650523257,0.000104065293281188,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"57",56,"female","female_56",0,NA,0.155184682153812,0,0.0000253926163015951,0.00407043058572923,0.000472180816096992,0.000188889646253525,0.000200988606762137,0.0000133463447044167,0.000000911700138838428,0.0000264663864890358,0,0.0000450936202699187,0.0000189428526878461,0.000299801489491128,0.0000488544559729553,0.0000914525603361987,0.0000264870147159942,0.000000863444435080412,0.00000838517716390143,0.0000103392502242846,0.000000630398185339022,0.00000487377261230461,0.00000824403690895233,0.0000156186954450688,0.00000895366992247181,0.0000558441487005438,0.000179885709761681,0.000533501550262987,0.0000398377442134428,0.000375926855733176,0.193711219819483,0.0017180593679408,0.000365132478938959,0.00415972524841771,0.0000234267370395562,0.000212818616647304,0.0160251039202624,0.0112119324868288,0.000147315379545051,0.0000351297644723208,0.000495190061691501,0.0000166370076829693,0.000032744159980552,0.0000361182261616035,0.000080007596319146,0.000253835327548804,0.0000479324318451284,0.0000325214590746037,0.000127238888203318,0.000151938992810879,0.000706430051317059,0.0000301157067628377,0.0000224986753767687,0.00175204021271212,0.000194863829681071,0.000276351773122563,0.140852179350681,0.229757641587596,0.0840094417087184,0.0974034831007145,0.0681376794315505,0,0.0561172155160105,0.0782472815707438,0.201477902417139,0.100967184227026,0.10012073814404,0.0269901918497049,0.176161328133142,0.0720247456120163,0.204241257286086,0.0588415520724462,0.0687929873740011,0.00474129063059862,0.0528041289801391,0.0570292752134595,0.175148205165964,0.0604328489400574,0.067925264947862,0.15851428767989,0.154748273459477,0.162119053816198,0.073992819187674,0.0724517995583704,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0352779604569052,0.0223481545352557,0.0000158050654365423,0.0903225403992695,0,0.0000503184694147343,0.000809035161189075,0.0562405534974964,0.0000881654102526088,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"58",57,"female","female_57",57,"55 to 59",0.156799294066357,72111.4436130145,0.0000296839518855815,0.00449140420535798,0.000502186410119131,0.000209420510430451,0.00023608068671146,0.0000144824286621109,0.000000907623928502442,0.000029397623702695,0,0.0000494516156980223,0.000021309471688083,0.000338510975491422,0.0000543974850724598,0.000101518133659351,0.000030085324584201,0.000000855144089815608,0.00000852776081572639,0.0000116838360507162,0.000000632436271871725,0.00000514028753521952,0.00000973326669068903,0.0000160632526411357,0.00000985487310788081,0.0000619150437472022,0.000195965328518494,0.00060678815747517,0.0000459189113822433,0.00042546694005009,0.196539632968817,0.00179448434295372,0.000398910182499736,0.00439895896903952,0.0000245601243646709,0.00021717817840049,0.0166498859580438,0.0111130378754306,0.000160477041010364,0.0000370317988759493,0.000550701417930044,0.0000181521009191193,0.0000340644824546947,0.0000407214787730995,0.0000815000048788137,0.000257622138843717,0.0000566306415578636,0.0000329364709012213,0.000130084143802393,0.000170806789076391,0.000719320936826635,0.0000328227110173394,0.0000247037172081638,0.00184609775009274,0.000220568591964621,0.000303614115543533,0.140824083533053,0.233538430995582,0.0835306994474301,0.0979020648251089,0.0679994243967065,0,0.0562455309765409,0.0786934805982051,0.20117582898479,0.101741267785335,0.0999962860944762,0.0274718537286197,0.179126883381682,0.0719700133298876,0.206521460100505,0.0588044361501985,0.0686717530284279,0.00505192221917724,0.0527959989932735,0.0570193358440029,0.173639909539825,0.0604270744063351,0.0672793901875691,0.15933762016701,0.156171437814306,0.162410283600689,0.0743755981959045,0.0718842979416526,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0423495374963919,0.0223481545352557,0.0000159855194150431,0.090322540569384,0,0.0000517603513485273,0.000953144302727129,0.0556676874107234,0.0000705878201425233,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"59",58,"female","female_58",0,NA,0.158510132568157,0,0.0000348199433997956,0.00494784833837306,0.000527141482311019,0.00023058134792168,0.000280043709967486,0.0000156034579991203,0.000000876700363884823,0.0000324918893974501,0,0.0000536235150496904,0.000024015597160432,0.000383870715833816,0.0000603992052522824,0.000112410661374508,0.0000344959539486788,0.000000811624188879394,0.00000858206439373138,0.0000133839184973484,0.000000603218610967894,0.00000544967705373236,0.0000116443750103721,0.0000163742216720803,0.0000108006504204804,0.0000684584507914044,0.000213537762586421,0.000698548046146708,0.0000529435182458904,0.000482356797188067,0.199494082153129,0.00186671319429074,0.000432789342326548,0.00465550201182248,0.0000260093741970592,0.000221396072459469,0.017279050003797,0.0110202351945997,0.000172055237926788,0.0000398294940469607,0.000611404273490475,0.0000198364486490124,0.0000357135796252531,0.0000458357532401229,0.0000828755551013539,0.000261619393973195,0.000066834387370318,0.0000333694930472817,0.000132802164865206,0.000192939071850531,0.000732055348264513,0.0000359327849062621,0.0000270388557577349,0.0019420678904287,0.00025174099053252,0.000329358989125728,0.140760926020918,0.237505540188088,0.0830325583860888,0.0982589874942412,0.067859172309725,0,0.0563200131489771,0.0791529970287616,0.200898244157865,0.102522993389208,0.0999555876414792,0.027993646532318,0.181586138238861,0.0717983633826557,0.207061630922968,0.0587545795412792,0.0685344224477159,0.00538667741609559,0.0527925349882467,0.0570264656548557,0.17323387900516,0.0604095574347411,0.0671321164103544,0.160860599119809,0.157442546214783,0.162117778642804,0.0746999501088207,0.071368692477209,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.052341023743105,0.0223481545352557,0.0000155942580231986,0.0903225408465001,0,0.0000524126606085445,0.00120643606395916,0.0549007463932433,0.000057637114423658,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
"60",59,"female","female_59",0,NA,0.160342438231033,0,0.0000409742195197739,0.00545164007332081,0.000548104959532075,0.000252758797821356,0.000333965137189899,0.0000167814940486383,0.000000826320467991102,0.0000358986802612233,0,0.0000576313226372207,0.0000270929908869962,0.000437160588982844,0.0000668107237017929,0.000124518570643487,0.00003977454276164,0.000000747157394616276,0.00000861226078428133,0.0000155191048098295,0.000000554408637706903,0.00000582424973964411,0.0000140710296634836,0.0000166244439756975,0.0000118031960267221,0.0000756948685300709,0.00023270634238475,0.000810514675293866,0.0000610459158879974,0.000545754892154105,0.20259253131717,0.00193926459447582,0.000467632609427079,0.00491713526596892,0.0000276861028910671,0.000225472581613754,0.0179002772976904,0.0109315667241911,0.000182475129613166,0.0000432631031420412,0.000677514127489296,0.0000216697075032142,0.0000376330816994868,0.000051407040456755,0.0000841559263324507,0.000265723376475075,0.0000790280341439035,0.000033804672490506,0.000135433257186817,0.000218451324734603,0.000744576286248555,0.000039448703403766,0.0000296041357595759,0.0020407836250352,0.000288864936202168,0.000352989292595959,0.140658835405314,0.241686840888787,0.0825302692818057,0.0986145429176539,0.0677157480281372,0,0.0563649621710619,0.0796153906724434,0.200636108849709,0.103334894380206,0.0999309550000794,0.0285278170814916,0.183632829976092,0.0714737825256034,0.206215642582611,0.0586941268449785,0.0683882896837178,0.00574587180835748,0.0527942950092562,0.0570465177092419,0.172994853044589,0.0603771862712844,0.0672833444897192,0.162884703104996,0.158680401862319,0.161500631584382,0.0750101055983964,0.0708880357332344,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0675448662772269,0.0223481545352557,0.0000153640611078994,0.0903225412979881,0,0.0000535165802673353,0.00165788557609224,0.0537415821177437,0.0000510935493493009,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"northeast"
