"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_crdd","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_espc","deaths_rate_iscs","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mlsm","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_crdd","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_espc","ylds_rate_iscs","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mlsm","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_crdd","dw_adj_cyri","dw_adj_dmt2","dw_adj_espc","dw_adj_iscs","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mlsm","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","med"
"1",0,"female","female_0",0,NA,0.0248755407110674,0,0,0.00201786154188895,0,0,0,0,0.000000753288756050219,0.0000136728123103779,0.000000119591676913273,0,0,0.000000716189280722438,0,0.00000218405183046281,0,0.0000561435888609847,0,0,0.000000227433626673405,0.00000287208779762282,0.000000136757621220788,0.00000201873609530685,0,0,0,0.00000139195213689519,0,0,0,0.0248893794758507,0,0,0,0,0.0000201599392857338,0.0000672310556913489,0.00000338158532787199,0,0,0.0000320377595572932,0,0.000010449391528349,0,0.000026141072471462,0,0,0.00000282891439201097,0.0000126261178979739,0.00000300283665798092,0.00000696647487839102,0,0,0,0.0000407927926074394,0,0,0,0.0387517220060529,0,0,0,0,0.0765316045032925,0.23497415613085,0.0657597988103134,0,0,0.143192215377728,0,0.0507369503638429,0,0.0653112080067615,0,0,0.0703559592070116,0.0899951564741691,0.0632404499371006,0.0744358147584962,0,0,0,0.379355950147786,0,0,0
"2",1,"female","female_1",0,NA,0.0262281528291326,0,0,0.00123051275510547,0,0,0,0,0.00000068396266660487,0.0000102261236378725,0.000000140907046995536,0,0,0.000000489065712086496,0,0.00000202244386391036,0,0.0000357289371385462,0,0,0.000000218075389221001,0.00000268833626572005,0.00000013679194666006,0.00000208966701840741,0,0,0,0.0000011654394579981,0,0,0,0.0263831489035951,0,0,0,0,0.0000251637168573361,0.0000781251133075703,0.00000489079937052466,0,0,0.0000388464256701768,0,0.00000959298678524219,0,0.0000224584150858365,0,0,0.00000350757523492601,0.0000159746510326792,0.00000384295696148097,0.00000914378067656409,0,0,0,0.0000496883965434584,0,0,0,0.0397617187077578,0,0,0,0,0.0761595648015499,0.238721993672414,0.0651820411972627,0,0,0.143478200915793,0,0.0510317111376189,0,0.0654768067991026,0,0,0.0690416639955546,0.0884994736811205,0.0628619023740369,0.072872101801714,0,0,0,0.351280356488376,0,0,0
"3",2,"female","female_2",2,"0 to 4",0.0276543134808032,134678.196289778,0,0.000750379354105653,0,0,0,0,0.000000621016742320867,0.00000764828787839661,0.000000166021552715586,0,0,0.000000333969353042256,0,0.00000187279400864856,0,0.0000227373592416942,0,0,0.000000209102216235521,0.00000251634085962393,0.000000136826280714836,0.00000216309019191335,0,0,0,0.000000975787237403539,0,0,0,0.0279665689032,0,0,0,0,0.0000314094520376,0.0000907844338685,0.00000707358122403999,0,0,0.0000471020698139,0,0.00000880677073035,0,0.0000192945568212,0,0,0.0000043490478409,0.0000202112381397,0.00000491812239222,0.0000120015827977,0,0,0,0.0000605238473085,0,0,0,0.0407980392290156,0,0,0,0,0.0757893336799432,0.242529609218799,0.0646093596924952,0,0,0.143764757628259,0,0.0513281843500246,0,0.0656428254728219,0,0,0.0677519206759675,0.0870286485260279,0.0624856207382023,0.071341238599034,0,0,0,0.32528259753545,0,0,0
"4",3,"female","female_3",0,NA,0.0291247831060831,0,0,0.000437456427389617,0,0,0,0,0.000000556187492459005,0.00000554308271270021,0.000000195173252943726,0,0,0.000000220226748968122,0,0.00000173882556315618,0,0.0000139227770964769,0,0,0.000000197707187175051,0.00000232108126474588,0.000000136862620543198,0.0000022281193867856,0,0,0,0.000000794859820236512,0,0,0,0.0295989897859713,0,0,0,0,0.0000395001986513018,0.000106083539666839,0.0000103958120733496,0,0,0.0000577179615453117,0,0.00000812515969801623,0,0.0000164725289786796,0,0,0.0000054178054906027,0.0000257769812351006,0.00000634705451178846,0.0000159277250641108,0,0,0,0.0000744897842337474,0,0,0,0.0417160676150168,0,0,0,0,0.0753970609398641,0.248028284035402,0.0640521811150208,0,0,0.14404644925007,0,0.0515135940971824,0,0.0657862186783259,0,0,0.066301910530887,0.0855159582713478,0.0620875256327224,0.069788175964493,0,0,0,0.299098213717527,0,0,0
"5",4,"female","female_4",0,NA,0.0306384760918452,0,0,0.00024380796874201,0,0,0,0,0.000000491344529843833,0.00000389289273909867,0.000000228928678473926,0,0,0.000000140235372751735,0,0.00000161873028060476,0,0.00000820309303074888,0,0,0.000000184330890331279,0.0000021098239601452,0.000000136965501929978,0.00000228385525638491,0,0,0,0.000000629935305583424,0,0,0,0.0312780544445136,0,0,0,0,0.0000500485557452956,0.000124652357967991,0.0000155251953522409,0,0,0.0000714766258344497,0,0.00000753354682879125,0,0.0000139751192398053,0,0,0.00000678101440354788,0.0000331397164600964,0.00000826007914125543,0.0000213732947602251,0,0,0,0.0000926329618135992,0,0,0,0.0425066973736964,0,0,0,0,0.0749831080269458,0.255329948556835,0.0635101903484737,0,0,0.144323244962212,0,0.0515867276151518,0,0.0659068364491643,0,0,0.0647030189800938,0.0839644543058489,0.061668063541072,0.0682157883804617,0,0,0,0.273094425191407,0,0,0
"6",5,"female","female_5",0,NA,0.0322492262992404,0,0,0.00013897331149475,0,0,0,0,0.000000437046386402976,0.00000277732397720282,0.000000268824016892479,0,0,0.0000000908726205356149,0,0.00000150493149330242,0,0.00000492715748345953,0,0,0.000000173068433688403,0.0000019318997900961,0.000000137229049371208,0.0000023467431036153,0,0,0,0.000000506134985134353,0,0,0,0.0330780578911109,0,0,0,0,0.0000631767301610957,0.000146064626478169,0.0000230004290790418,0,0,0.0000880493325617278,0,0.00000696772325750043,0,0.0000118936698592448,0,0,0.00000846729922948052,0.0000424352458759892,0.0000107047528892034,0.0000285225237185796,0,0,0,0.000114600117232985,0,0,0,0.0433876770607778,0,0,0,0,0.0745832170762025,0.26198127601666,0.0629676380610387,0,0,0.144603301692978,0,0.0517164872004584,0,0.0660392398586399,0,0,0.0632304120053671,0.0824730555385308,0.0612633050545142,0.0667047915723488,0,0,0,0.250229689763118,0,0,0
"7",6,"female","female_6",0,NA,0.0340221813060639,0,0,0.0000866755444285152,0,0,0,0,0.000000399553506836603,0.00000211014722769216,0.000000317093827615876,0,0,0.0000000631481199115128,0,0.00000139172693096579,0,0.00000319656404347849,0,0,0.000000167114418399306,0.00000182159982300181,0.000000137748520327248,0.00000243517370401035,0,0,0,0.000000429632153193743,0,0,0,0.0350905351522334,0,0,0,0,0.0000785626346599741,0.000169261365535595,0.0000330001296427385,0,0,0.000106199864469607,0,0.00000638083554650361,0,0.0000102503028721459,0,0,0.000010473964093937,0.0000534748363254348,0.0000136424043013563,0.0000372305477019584,0,0,0,0.000138869631914825,0,0,0,0.044595966154406,0,0,0,0,0.0742323827624209,0.265283680104911,0.0624093099898307,0,0,0.144894840110631,0,0.0520738514921143,0,0.0662182804415686,0,0,0.0621354342759277,0.08113382455321,0.060908393338857,0.0653289163527366,0,0,0,0.232526679167349,0,0,0
"8",7,"female","female_7",7,"5 to 9",0.0360361811498679,146981.536093335,0,0.0000632782790268974,0,0,0,0,0.000000383228560633913,0.00000178990574248735,0.000000376984297091881,0,0,0.0000000495910851893627,0,0.00000127513946816523,0,0.00000237322905114949,0,0,0.000000169480030585285,0.00000180800182307287,0.000000138621745396871,0.00000257076469793822,0,0,0,0.000000401496914700969,0,0,0,0.037428462271,0,0,0,0,0.0000951674011996,0.000192360118897,0.0000447648187601,0,0,0.000123448161709,0,0.00000574289546451,0,0.00000903053175379999,0,0,0.000012744715199,0.0000655240324089,0.0000168837297042,0.0000467522106795,0,0,0,0.00016228719383,0,0,0,0.0463991478288301,0,0,0,0,0.0739650005465229,0.262498265481481,0.0618205465024845,0,0,0.145206148812977,0,0.0528365872211577,0,0.0664792544185361,0,0,0.0616557264012278,0.0800331659119381,0.0606377295767351,0.0641560167139957,0,0,0,0.22146018173934,0,0,0
"9",8,"female","female_8",0,NA,0.0382738232151459,0,0,0.0000561377467941659,0,0,0,0,0.000000389947894014837,0.00000173569178003823,0.000000456386088731869,0,0,0.0000000449068547561643,0,0.00000114801504685721,0,0.00000208931205211955,0,0,0.000000179498504792805,0.00000187928960313373,0.000000146956124090973,0.00000278667452451187,0,0,0,0.00000042427056834812,0,0,0,0.0401331610216062,0,0,0,0,0.000111244112549967,0.000212525770300991,0.0000569535966040393,0,0,0.000137165267825654,0,0.00000501431898819705,0,0.00000813193359717272,0,0,0.0000152028303185129,0.0000775894007051598,0.0000201958876518968,0.0000561499938140445,0,0,0,0.000181432550582728,0,0,0,0.0489524142023844,0,0,0,0,0.0737646528139612,0.25310042585199,0.061158850334566,0,0,0.145556857151877,0,0.054255902638379,0,0.0668552754133681,0,0,0.0615814106787228,0.0792105755701911,0.0604878280694845,0.06318153223554,0,0,0,0.218362706412576,0,0,0
"10",9,"female","female_9",0,NA,0.0407151512423787,0,0,0.0000578571053389289,0,0,0,0,0.000000415210261392068,0.00000186455002385597,0.000000561357168001918,0,0,0.000000045280535841268,0,0.00000101830101597412,0,0.00000209865132879911,0,0,0.000000195772942560634,0.00000201591638210797,0.00000016893118004376,0.00000308651217507336,0,0,0,0.000000493229281496456,0,0,0,0.0431935880131242,0,0,0,0,0.000126425845567483,0.000229542659891344,0.0000690602581264467,0,0,0.000147226034332377,0,0.00000426847816992831,0,0.00000743785942669484,0,0,0.0000178622455330853,0.0000895019306519484,0.0000235458116702032,0.0000652145661275687,0,0,0,0.000196064422477547,0,0,0,0.0521888632978819,0,0,0,0,0.0736075237146704,0.239372334061801,0.0604365695439951,0,0,0.145941738251654,0,0.0562608880571239,0,0.0673246971747994,0,0,0.0615377329707878,0.0785967957464554,0.0604343722039313,0.0623484402689959,0,0,0,0.221343750202815,0,0,0
