"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_crdd","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_espc","deaths_rate_iscs","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mlsm","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_crdd","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_espc","ylds_rate_iscs","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mlsm","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_crdd","dw_adj_cyri","dw_adj_dmt2","dw_adj_espc","dw_adj_iscs","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mlsm","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","incidence_adaod","case_fatality_adaod","prevalence_adaod","incidence_brsc","case_fatality_brsc","prevalence_brsc","incidence_carc","case_fatality_carc","prevalence_carc","incidence_copd","case_fatality_copd","prevalence_copd","incidence_crdd","case_fatality_crdd","prevalence_crdd","incidence_dmt2","case_fatality_dmt2","prevalence_dmt2","incidence_iscs","case_fatality_iscs","prevalence_iscs","incidence_ishd","case_fatality_ishd","prevalence_ishd","incidence_lvrc","case_fatality_lvrc","prevalence_lvrc","incidence_stmc","case_fatality_stmc","prevalence_stmc","incidence_strk","case_fatality_strk","prevalence_strk","incidence_tbalc","case_fatality_tbalc","prevalence_tbalc","incidence_utrc","case_fatality_utrc","prevalence_utrc"
"1",0,"female","female_0",0,NA,0.0247519601508517,0,0,0.00187213204005339,0,0,0,0,0.000000563400279615867,0.0000162969967516385,0.000000104768235544481,0,0,0.000000707176477751602,0,0.0000022348911983489,0,0.0000617257075168417,0,0,0.000000195627538435274,0.00000299384755893503,0.000000121825626561577,0.00000191682444236652,0,0,0,0.00000166814334639482,0,0,0,0.0247934852395344,0,0,0,0,0.000018096363047693,0.000048697586798257,0.00000280452730971239,0,0,0.0000135103433485176,0,0.0000100516152922573,0,0.0000474846744146845,0,0,0.00000306464024157493,0.00000954377361553807,0.00000271707312071798,0.00000556030316335387,0,0,0,0.000018873928941071,0,0,0,0.0421098166815971,0,0,0,0,0.0761791283587169,0.258869289161596,0.0656254620015475,0,0,0.145978460256722,0,0.0484306670769503,0,0.064162066067502,0,0,0.0702683690554609,0.0897691317345601,0.0636877896439106,0.0740353658111806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",1,"female","female_1",0,NA,0.0262181179499939,0,0,0.00109272176405508,0,0,0,0,0.000000506983578834025,0.0000116484419622942,0.000000119857946276624,0,0,0.000000477826772774144,0,0.00000198955351310344,0,0.0000371487781904632,0,0,0.000000187294887947916,0.00000271202053034203,0.000000124461616546125,0.0000018176088542693,0,0,0,0.00000133631016743572,0,0,0,0.0263483271141955,0,0,0,0,0.0000226761874158063,0.0000554550008909979,0.00000399251975725299,0,0,0.000016563849112954,0,0.00000892058148181777,0,0.0000408062787373717,0,0,0.00000389116984869956,0.0000122485199764521,0.00000347823630793847,0.00000731314708367893,0,0,0,0.0000232840891661472,0,0,0,0.0430784967582964,0,0,0,0,0.0760285344097717,0.292106961495942,0.0650157501349389,0,0,0.14600112241798,0,0.048916110052112,0,0.0645233888449608,0,0,0.0691584780097938,0.088412264771985,0.0632509670235286,0.0726372607471884,0,0,0,0,0,0,0.0000709572354336046,0.00186171344842764,0,0.000067835244652791,0.0121553245195792,0,0.000062193051596756,0.0099345452150814,0,0.000255700647563432,0.000263470494087534,0,0.0003236967562889,0.00227199960987299,0,0.0000993164842867721,0.0000324479950639057,0,0.0000774308083548906,0.000314538148527202,0,0.0000738949595444158,0.00583552827473521,0,0.00010234450367633,57.947596885663,0,0.0000946723543948372,18.2641440218363,0,0.0000736945257882971,0.0024137736606693,0,0.0000815664425692398,3.38615448380771,0,0.0000615600358762229,0.00411162116338244,0
"3",2,"female","female_2",2,"0 to 4",0.0277711221515579,32989.6531838312,0,0.000637797349809576,0,0,0,0,0.000000456216225846752,0.00000832584078016065,0.000000137121019658204,0,0,0.000000322859189979946,0,0.00000177114804712936,0,0.0000223574872862768,0,0,0.000000179317162256421,0.00000245672340097803,0.000000127154642504094,0.00000172352870408904,0,0,0,0.0000010704864587635,0,0,0,0.0280006757827521,0,0,0,0,0.0000284150729271716,0.0000631500927666225,0.00000568374355166831,0,0,0.00002030748518814,0,0.00000791681452781502,0,0.0000350671538747485,0,0,0.0000049406134482028,0.0000157198030524624,0.00000445263240124526,0.00000961856191942999,0,0,0,0.0000287247456525779,0,0,0,0.0440694600260647,0,0,0,0,0.0758782381609701,0.329612204022887,0.064411702968417,0,0,0.146023788097384,0,0.0494064188467299,0,0.064886746378429,0,0,0.0680661177272539,0.0870759069523475,0.0628171404876826,0.0712655578998738,0,0,0,0,0,0,0.0000686954007386004,0.00186171344842764,0.0000708643832831767,0.0000678751596699036,0.0121553245195792,0.0000674049799252698,0.0000482774372082423,0.0099345452150814,0.0000618817741408308,0.000194111906887184,0.000263470494087534,0.000255628716048991,0.0003164594356109,0.00227199960987299,0.000323228771845477,0.000100471880063303,0.0000324479950639057,0.0000993111300340145,0.0000769044407594271,0.000314538148527202,0.0000774062588303178,0.0000704863605075353,0.00583552827473521,0.0000736416298241016,0.000101666203633187,57.947596885663,0.00000159481808678782,0.000100337090095732,18.2641440218363,0.00000474484855803688,0.0000754207269382736,0.0024137736606693,0.000073616600004163,0.0000797072450500746,3.38615448380771,0.000023238392123098,0.0000580122167908498,0.00411162116338244,0.000061484428532805
"4",3,"female","female_3",0,NA,0.0293878709016676,0,0,0.000354242853210025,0,0,0,0,0.000000404335747732795,0.00000574947462571277,0.000000156295689286105,0,0,0.000000210153757369392,0,0.00000157216595205039,0,0.0000128834282758023,0,0,0.000000169895427178569,0.00000219255857247163,0.00000012919296509803,0.00000161058770006095,0,0,0,0.000000831894543645356,0,0,0,0.0297114076731479,0,0,0,0,0.0000358935711137733,0.0000719676896571211,0.00000820426449895145,0,0,0.0000251224255994256,0,0.00000702296725260884,0,0.0000300124363954002,0,0,0.00000631711484304298,0.0000203409528190644,0.00000574635219848405,0.0000127818112320179,0,0,0,0.00003576480115053,0,0,0,0.0449303834933877,0,0,0,0,0.0757219783448095,0.383066454296755,0.0638083499030952,0,0,0.146040614496188,0,0.0497944464611181,0,0.0652642701715463,0,0,0.0669284829534403,0.0857046220131738,0.0623454487004961,0.0698728535597872,0,0,0,0,0,0,0.0000673697971986497,0.00186171344842764,0.00016559439047615,0.0000672437683172915,0.0121553245195792,0.000162105205714819,0.0000537012479208182,0.0099345452150814,0.000136510845211799,0.000199919915539773,0.000263470494087534,0.00050331352125972,0.000323884463224848,0.00227199960987299,0.000675120719914311,0.000100750029982052,0.0000324479950639057,0.000239307375868459,0.0000749444573511934,0.000314538148527202,0.000186361968458092,0.0000703175416724712,0.00583552827473521,0.000172757424165867,0.000100961736361485,57.947596885663,0.00000157604801931422,0.000100544491815548,18.2641440218363,0.00000521985660450108,0.0000751795919645711,0.0024137736606693,0.000181116453704242,0.000081860358806288,3.38615448380771,0.0000249975312561859,0.0000613467333842974,0.00411162116338244,0.000146205746441135
"5",4,"female","female_4",0,NA,0.0310688799443989,0,0,0.000187225394234907,0,0,0,0,0.000000352945889989814,0.00000383590657283791,0.000000177498926185141,0,0,0.000000131777874672586,0,0.00000139150954909644,0,0.00000710836777216399,0,0,0.000000159296201849477,0.00000192787023006906,0.000000130543535740445,0.00000148319414351932,0,0,0,0.000000627145869303191,0,0,0,0.0314787292961865,0,0,0,0,0.0000457060531494658,0.0000820788798577363,0.0000120077768964057,0,0,0.0000313601070446171,0,0.00000622735584260795,0,0.0000255816876948702,0,0,0.00000813380724786725,0.0000265372667737829,0.00000747627520392936,0.0000171613350755927,0,0,0,0.000044942592651019,0,0,0,0.0456528325440394,0,0,0,0,0.0755597930526847,0.458515923873381,0.0632057770002576,0,0,0.146057314137873,0,0.0500777159777973,0,0.0656561832981877,0,0,0.0657484363447169,0.0843007090314961,0.0618367912522061,0.0684614084591394,0,0,0,0,0,0,0.000068984317222141,0.00186171344842764,0.000264501618225873,0.0000699491329598774,0.0121553245195792,0.000255790577322735,0.0000674647784090312,0.0099345452150814,0.000216741173499152,0.000215616235629586,0.000263470494087534,0.000721963882684722,0.000324174423838237,0.00227199960987299,0.00103274028372579,0.0000967523692092224,0.0000324479950639057,0.000382934549612184,0.0000751035393109045,0.000314538148527202,0.000296209118808098,0.0000773057924847128,0.00583552827473521,0.000274230254305716,0.000101004981027362,57.947596885663,0.00000147462872080065,0.000101511821403705,18.2641440218363,0.00000518155446958452,0.0000737407310659324,0.0024137736606693,0.000287835741922121,0.0000825204481812375,3.38615448380771,0.0000260599077731026,0.0000601796228369662,0.00411162116338244,0.000231282129072755
"6",5,"female","female_5",0,NA,0.0328618251854959,0,0,0.000101439190648162,0,0,0,0,0.00000031043939596516,0.00000260368224027464,0.000000201948940029858,0,0,0.0000000841893530021658,0,0.00000123339406461631,0,0.0000040081441994232,0,0,0.000000150140273496071,0.00000170780611507291,0.000000132271703364235,0.00000137590276250682,0,0,0,0.000000480023235843468,0,0,0,0.0333765568713098,0,0,0,0,0.000057967716535498,0.0000935750644615435,0.0000174532648060375,0,0,0.0000389707022730381,0,0.00000552306671115336,0,0.0000218496019502743,0,0,0.0000104363918400445,0.0000344794822051416,0.0000096876736026671,0.0000229230041992506,0,0,0,0.0000562158896069836,0,0,0,0.0464657261296809,0,0,0,0,0.075401072017483,0.540791669258167,0.0626113071975791,0,0,0.146091226982418,0,0.0504167772414245,0,0.0660443165633374,0,0,0.0646193600631093,0.0829464565397653,0.0613523690406146,0.0671009856826545,0,0,0,0,0,0,0.0000710790056065419,0.00186171344842764,0.000366153878889335,0.0000696710809550056,0.0121553245195792,0.000352576633812595,0.0000568843834351738,0.0099345452150814,0.000305283650016368,0.00017400042146478,0.000263470494087534,0.000984463284596231,0.000322819643970299,0.00227199960987299,0.00138811031591819,0.000098999719202814,0.0000324479950639057,0.000522085923146968,0.0000782692039692981,0.000314538148527202,0.000405036021465414,0.0000750482416592088,0.00583552827473521,0.000380928197812252,0.000102060455072646,57.947596885663,0.00000155000061565478,0.0000975416843805722,18.2641440218363,0.00000524345331728862,0.0000760800780710712,0.0024137736606693,0.000395675810347445,0.0000828744197214123,3.38615448380771,0.000026126523171659,0.0000589567485795783,0.00411162116338244,0.000315910536583593
"7",6,"female","female_6",0,NA,0.0348250867818533,0,0,0.0000606954670702451,0,0,0,0,0.000000281485725171718,0.00000189333883265472,0.000000231459973055293,0,0,0.0000000579574378802897,0,0.00000109958536959879,0,0.00000246522633614394,0,0,0.00000014449778399006,0.00000155860486757365,0.000000135506085528292,0.0000013142619979781,0,0,0,0.000000390417763373146,0,0,0,0.0354966505121217,0,0,0,0,0.0000723469708098602,0.000106519290561667,0.0000246748879635583,0,0,0.0000475639418498612,0,0.00000490265306607189,0,0.000018814966681246,0,0,0.0000132048192430163,0.000044070082951263,0.000012351463975153,0.0000299943297893152,0,0,0,0.0000690326719625315,0,0,0,0.0476153865180559,0,0,0,0,0.07525512700845,0.601293677827041,0.062031989577278,0,0,0.146159713151815,0,0.0509769101528105,0,0.0664100717881025,0,0,0.0636283970923938,0.081718983464795,0.060951518660317,0.065855924611631,0,0,0,0,0,0,0.0000716154889018487,0.00186171344842764,0.000465810777372806,0.0000662998562222884,0.0121553245195792,0.000448502896568953,0.0000619299668062722,0.0099345452150814,0.000386983000889733,0.000194145513307543,0.000263470494087534,0.00119383431561278,0.000323213987378068,0.00227199960987299,0.00175064631350483,0.0000982270119223936,0.0000324479950639057,0.000664451444333984,0.0000762521177623369,0.000314538148527202,0.000511392242291852,0.000072158348000565,0.00583552827473521,0.000479112420552123,0.00009809696396038,57.947596885663,0.0000015372201675537,0.0000983933633658729,18.2641440218363,0.0000049936003186187,0.0000745943036057442,0.0024137736606693,0.000499449943947777,0.0000810492971123487,3.38615448380771,0.0000265257131408605,0.0000634930640729578,0.00411162116338244,0.000395663652197405
"8",7,"female","female_7",7,"5 to 9",0.0370299399298761,33012.7872820731,0,0.0000432064213190107,0,0,0,0,0.000000269187506994003,0.00000155320724379915,0.000000268713845966231,0,0,0.0000000454701637564398,0,0.000000990264164818204,0,0.00000176528683356348,0,0,0.000000144245251511908,0.00000149855508403924,0.000000141519452578158,0.00000132132294204009,0,0,0,0.000000353143082958887,0,0,0,0.037952976794384,0,0,0,0,0.0000877894769230023,0.000120931760183725,0.0000332331476619405,0,0,0.0000562510382029553,0,0.0000043584995052502,0,0.0000164349412245536,0,0,0.0000163036302227001,0.0000547349252839846,0.0000153075480978445,0.0000378564015740537,0,0,0,0.000082080668037617,0,0,0,0.0493768835021954,0,0,0,0,0.0751312018620933,0.602990074427764,0.0614746126236282,0,0,0.146280183693426,0,0.0519326743578439,0,0.066734458700978,0,0,0.062857737932371,0.0806910676138482,0.0606922347539437,0.0647859521982276,0,0,0,0,0,0,0.000071180595457195,0.00186171344842764,0.000562833089453844,0.0000709906856979959,0.0121553245195792,0.000539113260025555,0.0000679655052336816,0.0099345452150814,0.000470747720015852,0.000177045785055407,0.000263470494087534,0.00145212581743518,0.00032396335279714,0.00227199960987299,0.00210283287352898,0.000100253038348116,0.0000324479950639057,0.000805628756604605,0.000077758625476382,0.000314538148527202,0.000624699146967571,0.0000715206201193148,0.00583552827473521,0.000579624217889162,0.000102880856176034,57.947596885663,0.00000148164970246062,0.000100632377561263,18.2641440218363,0.00000507861461143659,0.000074279302790356,0.0024137736606693,0.000604176935357011,0.0000797372533000449,3.38615448380771,0.0000258354598871518,0.0000653881266114631,0.00411162116338244,0.000483866080505792
"9",8,"female","female_8",0,NA,0.0394780362991565,0,0,0.0000380475905510166,0,0,0,0,0.00000027550994661916,0.00000146703175666934,0.000000317796620634243,0,0,0.00000004147585641209,0,0.00000089688861585899,0,0.00000152625212200432,0,0,0.00000014693841552668,0.00000150037783178959,0.000000149658805240109,0.0000014163154219736,0,0,0,0.000000363996747405085,0,0,0,0.0408046694386522,0,0,0,0,0.000102615363727018,0.000136197120672153,0.0000423773513051331,0,0,0.0000640636292896043,0,0.00000384560812441728,0,0.0000144690248532619,0,0,0.0000195511020007931,0.0000657143119822317,0.0000183576826265438,0.0000458621554434577,0,0,0,0.000093892037975785,0,0,0,0.0519070732622546,0,0,0,0,0.0750262449680381,0.524702233447224,0.0609140996710128,0,0,0.146626745337347,0,0.0535513094208911,0,0.0670167891807861,0,0,0.062343515006234,0.0798993106213264,0.0605647267721134,0.0638899736271059,0,0,0,0,0,0,0.0000726934539701011,0.00186171344842764,0.000671167218147418,0.0000677656537699646,0.0121553245195792,0.000630855499216608,0.0000659350984170194,0.0099345452150814,0.000542743455081353,0.000204349732809611,0.000263470494087534,0.00168357658979384,0.00032357844787664,0.00227199960987299,0.00246119157108829,0.000100537717950592,0.0000324479950639057,0.000951964080524216,0.0000766290431871059,0.000314538148527202,0.000733481056254533,0.0000750469604733291,0.00583552827473521,0.000678142393068246,0.000104351586966091,57.947596885663,0.00000153532347112123,0.0000981380173217073,18.2641440218363,0.00000516196441676517,0.0000765073541458392,0.0024137736606693,0.000709767308538241,0.0000814566226252176,3.38615448380771,0.0000255819829938638,0.0000629279162951304,0.00411162116338244,0.000580363286667627
"10",9,"female","female_9",0,NA,0.0421582514372429,0,0,0.0000394401099156515,0,0,0,0,0.000000297233735652354,0.00000154134005536021,0.000000381469088681838,0,0,0.0000000423737640290846,0,0.00000081458344562569,0,0.00000152552661362896,0,0,0.000000151156409394976,0.00000154117324851574,0.000000159377519039003,0.0000015950810009305,0,0,0,0.00000041474690905734,0,0,0,0.0440472379846376,0,0,0,0,0.000116471398775368,0.000152279419853907,0.0000518752212495114,0,0,0.0000708975734779723,0,0.00000336610845891957,0,0.0000127862732704946,0,0,0.0000229313933030471,0.0000768937216183219,0.0000214769571354058,0.0000538841424821185,0,0,0,0.000104284801350201,0,0,0,0.0551291278404164,0,0,0,0,0.0749339818241772,0.408041512027633,0.0603459773803533,0,0,0.147266623260775,0,0.055773487140673,0,0.0672690093989989,0,0,0.0620216106109048,0.0792859827549592,0.0605001681127666,0.0631188385240227,0,0,0,0,0,0,0.0000692560597841374,0.00186171344842764,0.000772657573912905,0.0000696819391231054,0.0121553245195792,0.000723660422732948,0.0000717324915896144,0.0099345452150814,0.000632567633891001,0.000177698835107408,0.000263470494087534,0.00198993603509774,0.000327157779695182,0.00227199960987299,0.00281248250217791,0.0000997308797102422,0.0000324479950639057,0.00109468328700147,0.0000754296385597301,0.000314538148527202,0.000847918930367577,0.0000766676524272592,0.00583552827473521,0.000779827396848467,0.000104434974610605,57.947596885663,0.00000156413962735655,0.0000984434570265238,18.2641440218363,0.00000489256734570771,0.0000761067116749556,0.0024137736606693,0.000816266396908928,0.0000816696277360086,3.38615448380771,0.0000260066500834764,0.0000617977088529622,0.00411162116338244,0.000667174316224985
