"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_brsc","deaths_rate_carc","deaths_rate_copd","deaths_rate_cram","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_dprd","deaths_rate_hanc","deaths_rate_hyhd","deaths_rate_ishd","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_nvhd","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_rdin","deaths_rate_rhhd","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_copd","ylds_rate_cram","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_dprd","ylds_rate_hanc","ylds_rate_hyhd","ylds_rate_ishd","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_nvhd","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_rdin","ylds_rate_rhhd","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_brsc","dw_adj_carc","dw_adj_copd","dw_adj_cram","dw_adj_cyri","dw_adj_dmt2","dw_adj_dprd","dw_adj_hanc","dw_adj_hyhd","dw_adj_ishd","dw_adj_lvrc","dw_adj_lwri","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_nvhd","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_rdin","dw_adj_rhhd","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","incidence_dprd","case_fatality_strk","remission_strk","incidence_strk","case_fatality_tbalc","remission_tbalc","incidence_tbalc","case_fatality_carc","remission_carc","incidence_carc","case_fatality_adaod","remission_adaod","incidence_adaod","case_fatality_dmt2","remission_dmt2","incidence_dmt2","case_fatality_pr'd","remission_pr'd","incidence_pr'd","case_fatality_nvhd","remission_nvhd","incidence_nvhd","incidence_ishd","case_fatality_ishd","remission_ishd","incidence_brsc","case_fatality_brsc","remission_brsc","incidence_copd","case_fatality_copd","remission_copd","case_fatality_stmc","remission_stmc","incidence_stmc","case_fatality_lvrc","remission_lvrc","incidence_lvrc","case_fatality_cram","remission_cram","incidence_cram","case_fatality_mltm","remission_mltm","incidence_mltm","case_fatality_utrc","remission_utrc","incidence_utrc","case_fatality_hanc","remission_hanc","incidence_hanc","case_fatality_rhhd","remission_rhhd","incidence_rhhd","remission_dprd","case_fatality_dprd","area"
"1",0,"female","female_0",0,NA,0.0266286843301263,0,0,0.00216623191059169,0,0,0.000000553548175231096,0.0000114961021928364,0.000000129865345391547,0,0,0,0,0,0.000000862952149289183,0.0000693122091043339,0,0.000000201443253329817,0.00000203547858849721,0,0.000000205776203323801,0.00000187284390125118,0,0.0000043607293073387,0.000000174962233499608,0,0.00000157885778271225,0,0,0,0.0266511271428891,0,0,0.0000187189298684855,0.0000121926262454728,0.00000374727658851845,0,0.00000038277348266853,0,0,0,0.000000388697838106254,0.0000888778320716653,0,0.00000100045961264355,0.00000351668336721717,0,0.000000491559503354466,0.00000112130170354952,0,0.00000985404654785744,0.000000669354543179543,0,0.0000302677742066623,0,0,0,0.0412408357944363,0,0,0.0705372481508155,0,0.0563816570905469,0,0,0,0,0,0.083066817885809,0.0639675635601353,0,0.0640457370241637,0.0927243193513203,0,0.0616468453228309,0.0770339099993076,0,0.0693002688493367,0.057096436995898,0,0.767525453228759,0,0,0.00000591368905996601,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"2",1,"female","female_1",0,NA,0.0278005622449544,0,0,0.0013555671974968,0,0,0.000000536848786006187,0.0000083162517734953,0.000000152997114524522,0,0,0,0,0,0.00000084463623413852,0.0000461564146048352,0,0.000000189449997003117,0.00000203547015023554,0,0.000000188066930640388,0.00000201593182389304,0,0.00000454435608225441,0.000000162540452102778,0,0.00000140825812248482,0,0,0,0.0278997655209801,0,0,0.0000233228448279755,0.000012763272456912,0.00000480082994486345,0,0.00000101224429411301,0,0,0,0.000000432469585479703,0.0000714861681910071,0,0.00000124732419014223,0.00000442012666162885,0,0.000000617162406444449,0.00000148711160213958,0,0.0000125597902360306,0.000000792229255864154,0,0.000037661668613987,0,0,0,0.0421093819353833,0,0,0.0704342486087534,0,0.0559320516004214,0,0,0,0,0,0.0882363357521127,0.064222931921397,0,0.0629754183751938,0.0910940256517704,0,0.0607822971542162,0.0753548097527041,0,0.0683128056233898,0.0571797784127934,0,0.654715886598628,0,0,0.0000145471261894894,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"3",2,"female","female_2",2,"0 to 4",0.0290240122851732,42600.2377463002,0,0.00084827594771578,0,0,0.0000005206531823829,0.00000601595587792006,0.000000180249141772608,0,0,0,0,0,0.000000826709069103472,0.0000307364984712374,0,0.000000178170778972267,0.00000203546171200886,0,0.000000171881732820394,0.00000216995186618049,0,0.00000473571523175462,0.000000151000579046875,0,0.00000125609219605432,0,0,0,0.0292069041565229,0,0,0.0000290590912349966,0.0000133606263761144,0.00000615059166705651,0,0.00000267687955764599,0,0,0,0.000000481170523808933,0.0000574977148240111,0,0.00000155510289036353,0.00000555566642336147,0,0.00000077485926592623,0.00000197226215764906,0,0.0000160084824043568,0.000000937660318051687,0,0.0000468617637063503,0,0,0,0.0429962199558333,0,0,0.0703313994681592,0,0.0554860314092598,0,0,0,0,0,0.093727569505099,0.0644793197524698,0,0.0619229866623974,0.0894923960347976,0,0.0599298735887656,0.0737123086822059,0,0.0673394128136013,0.0572632414798676,0,0.558486875401211,0,0,0.0000357845801879451,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"4",3,"female","female_3",0,NA,0.0301941776144744,0,0,0.000495676873636378,0,0,0.000000504751715133425,0.00000424034627782811,0.000000213404297124048,0,0,0,0,0,0.00000080779977094525,0.0000199171173849468,0,0.000000165601496506255,0.00000203545260776556,0,0.000000155651653745435,0.00000235110672076097,0,0.00000496531561287445,0.000000139731054796684,0,0.00000110721535646113,0,0,0,0.0304483784826482,0,0,0.0000365575537778016,0.0000140896550917384,0.00000795183702520912,0,0.00000737258579877682,0,0,0,0.000000543289486597368,0.0000459147928928666,0,0.00000194995452655397,0.00000702291566077869,0,0.000000978743664884111,0.00000263693621799278,0,0.0000205535047422424,0.00000112058233987085,0,0.000058874073069483,0,0,0,0.0437106465385679,0,0,0.0702224675611631,0,0.0549776709944675,0,0,0,0,0,0.100081016300343,0.0647336233903267,0,0.0607964261279154,0.0878301652411918,0,0.0590419662377536,0.0720410478806397,0,0.0662716415430543,0.0573620989786082,0,0.468867601273325,0,0,0.0000913376684924604,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"5",4,"female","female_4",0,NA,0.0313004692115002,0,0,0.000270461568640655,0,0,0.000000489147460982562,0.00000291217636516275,0.000000253906082019016,0,0,0,0,0,0.000000787993762261023,0.0000125588057269359,0,0.000000152117065125269,0.00000203542610945961,0,0.000000139664002660102,0.00000256414492778629,0,0.00000523788781621948,0.000000128796611590264,0,0.00000096452616714405,0,0,0,0.0316108726371124,0,0,0.0000464372849592399,0.0000149686511800992,0.0000103745208454345,0,0.0000211474667112574,0,0,0,0.000000622518737632293,0.0000364022438079564,0,0.00000245909558530249,0.00000892850175459058,0,0.00000124376365975743,0.00000355425441879718,0,0.0000265821166755055,0.00000135221449395512,0,0.0000746819958466237,0,0,0,0.0442435259328509,0,0,0.0701074816298898,0,0.054408753133811,0,0,0,0,0,0.107423802069662,0.0649858101507978,0,0.0596004484337709,0.0861117840199287,0,0.0581205159251132,0.0703446382745007,0,0.0651144432349738,0.057476430186388,0,0.387404478267937,0,0,0.000241901850644636,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"6",5,"female","female_5",0,NA,0.0325048036724674,0,0,0.000152717838038223,0,0,0.000000474116906127224,0.00000202616210292495,0.000000301351288837413,0,0,0,0,0,0.000000769321409288709,0.00000802777733711106,0,0.000000140555766300971,0.00000203535812551727,0,0.000000125895980617957,0.00000278733265088356,0,0.00000550860331495184,0.000000118950795322138,0,0.000000845201507170111,0,0,0,0.0328860690771141,0,0,0.0000587028539411095,0.0000158438452647548,0.0000134739094290179,0,0.0000594392210562131,0,0,0,0.000000708074794054516,0.0000289645602210247,0,0.00000309231374562455,0.0000113187847662459,0,0.00000157577925887599,0.00000477134090235043,0,0.0000342538394915824,0.00000162384888538126,0,0.0000942789112896687,0,0,0,0.0448806829932803,0,0,0.06999579018998,0,0.0538779829457069,0,0,0,0,0,0.115005100392124,0.0652405453489799,0,0.0584720531397405,0.0844696728732211,0,0.0572364263934681,0.0687189467277355,0,0.0640296804800756,0.057583321990039,0,0.32265653773954,0,0,0.000628942326837145,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"7",6,"female","female_6",0,NA,0.0339954249292189,0,0,0.0000988970115462733,0,0,0.00000045990235299007,0.00000148488003330457,0.000000354154711591664,0,0,0,0,0,0.00000075362760314205,0.00000541929458818756,0,0.000000132968139495244,0.0000020352245694233,0,0.000000115591470061899,0.00000299046738648208,0,0.0000057230916067337,0.000000110722507283089,0,0.000000758339800722146,0,0,0,0.0344984911610746,0,0,0.0000727884421782123,0.0000165242208084279,0.0000171837994523832,0,0.000154025578274205,0,0,0,0.000000782038544954196,0.0000233807676026509,0,0.00000384432900899862,0.0000141860447900598,0,0.00000197245617991191,0.00000630237985595885,0,0.0000435003810478855,0.00000191266312172563,0,0.000116745578256616,0,0,0,0.0459259441669884,0,0,0.0698966831022308,0,0.0534803648966692,0,0,0,0,0,0.121844172180747,0.0655025679171065,0,0.0575382324386699,0.0830264352197631,0,0.0564563976623795,0.0672512009612995,0,0.0631688451669483,0.0576596966411291,0,0.277435468064923,0,0,0.00151883958069027,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"8",7,"female","female_7",7,"5 to 9",0.0359978695522353,42751.9173889809,0,0.0000813987363612624,0,0,0.000000446715772628474,0.00000119176248154239,0.000000409093926790373,0,0,0,0,0,0.000000742621758726335,0.00000402500121390886,0,0.000000131082845056372,0.00000203500136605601,0,0.00000010960141389996,0.00000313560536496665,0,0.00000582038491676937,0.000000104487505043401,0,0.000000709116809403754,0,0,0,0.0367206522217177,0,0,0.0000872538415227743,0.0000167938672112428,0.0000212285220792721,0,0.000346215334845769,0,0,0,0.000000820382219703471,0.0000193550106326055,0,0.00000468444394575307,0.0000174278333115862,0,0.00000241735072829366,0.00000809226398136696,0,0.000053850414046272,0.000002177804248792,0,0.000139770008180669,0,0,0,0.0477185589879996,0,0,0.0698194021117749,0,0.0533087172179322,0,0,0,0,0,0.126755498841219,0.0657766939708434,0,0.0569188429484769,0.0818968768950754,0,0.0558437562442206,0.0660214704678642,0,0.062676586990194,0.0576823877918793,0,0.252239695472905,0,0,0.00322321687994696,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"9",8,"female","female_8",0,NA,0.0387542274130061,0,0,0.0000785342301597458,0,0,0.000000425044265872171,0.00000106050109055781,0.000000462289061228044,0,0,0,0,0,0.000000734172264629586,0.00000332699736539424,0,0.000000132427813303769,0.00000196649362493646,0,0.000000106431574315311,0.00000314051539353913,0,0.00000583389400855674,0.000000098825494859324,0,0.00000068559732309493,0,0,0,0.0398527065448617,0,0,0.000100322416553064,0.000016403545727869,0.0000252690701255821,0,0.000662656640168387,0,0,0,0.000000829743538604448,0.0000164562739080044,0,0.00000557552791221061,0.0000209309186050675,0,0.00000289428691429418,0.0000100722302182592,0,0.0000647413557388509,0.00000237545266164271,0,0.000160817937861395,0,0,0,0.0505372904680816,0,0,0.0697667134048815,0,0.0532862467957076,0,0,0,0,0,0.129321532395152,0.0660431336601728,0,0.0566837444967116,0.0811403940975115,0,0.0554260011307837,0.0650587903629382,0,0.0624661220189499,0.0575887730679312,0,0.241055688730087,0,0,0.00592546758123886,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
"10",9,"female","female_9",0,NA,0.0422677581725691,0,0,0.000076530076756826,0,0,0.000000396010754460591,0.00000101947191615054,0.000000513576056372139,0,0,0,0,0,0.000000726968744466128,0.00000297818622498928,0,0.000000135498204853517,0.00000183554779709476,0,0.000000104880682446667,0.00000302430533904837,0,0.00000584688973585875,0.000000093314042195597,0,0.000000677312638327775,0,0,0,0.0439173450134609,0,0,0.000111711350583378,0.0000155128220033885,0.0000292467558815245,0,0.00112477879640083,0,0,0,0.000000834747905774424,0.000014267455409138,0,0.00000651913483490864,0.0000247158667375154,0,0.0000034059312365762,0.0000122513877458398,0,0.0000761446224098489,0.00000250625166528881,0,0.000179551201746965,0,0,0,0.0543172206212725,0,0,0.0697323719610245,0,0.0532726857562407,0,0,0,0,0,0.130071252651835,0.06629860157589,0,0.0567426016061508,0.0806653516950761,0,0.0551545229207437,0.0642944358273455,0,0.0623398222076849,0.0573946995976817,0,0.235402698816016,0,0,0.00979143789432174,0.000153039503975248,0,0.000109983467418836,0.260267520539954,0.02553002455322,0.0000387326645768817,0.005330507827949,0.0965279046459598,0.0000818959303426834,0.000316580705554403,0,0.0000658821759190521,0.0000186109358836587,0,0.00196971387886744,0.00231080200696215,0,0.00000402026400346178,0.000211957273048279,0,0.0000854888564532557,0.0000523177740998243,0.000130817498219594,0,0.000485438504989269,0.0264557213865974,0.180224376291954,0.000362586126414157,0.0000475687690918835,0,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"liverpool"
