"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_crdd","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_espc","deaths_rate_iscs","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mlsm","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_crdd","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_espc","ylds_rate_iscs","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mlsm","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_crdd","dw_adj_cyri","dw_adj_dmt2","dw_adj_espc","dw_adj_iscs","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mlsm","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","med"
"1",0,"female","female_0",0,NA,0.0246223933005912,0,0,0.00347003000113221,0,0,0,0,0.000000847403730274471,0.0000238860201445326,0.000000104372262178909,0,0,0.00000155683685507027,0,0.00000252177645075595,0,0.0000941343784237949,0,0,0.000000259078411669612,0.00000337347059336754,0.000000159908207160395,0.00000238375755306788,0,0,0,0.00000269078967814777,0,0,0,0.0247057151349641,0,0,0,0,0.0000186378189882239,0.0000605009859556411,0.0000027125344021778,0,0,0.0000220520055347904,0,0.0000113525941550218,0,0.0000591548730478807,0,0,0.00000299274111229686,0.00000895431624856826,0.00000257155703978312,0.00000493974285439495,0,0,0,0.0000274628195665242,0,0,0,0.0417112853507513,0,0,0,0,0.0764977627576874,0.220827215090085,0.0658207770621692,0,0,0.14929738046299,0,0.0490893422119197,0,0.0642550698653927,0,0,0.0707143070695317,0.0902449924208848,0.0639045861268349,0.0743088588960417,0,0,0,4.53409067665412,0,0,0
"2",1,"female","female_1",0,NA,0.0261078204666315,0,0,0.00201135213460318,0,0,0,0,0.000000787658796080543,0.000017759448398207,0.000000125460510031454,0,0,0.00000103680397772245,0,0.00000234735158008881,0,0.0000591190949267362,0,0,0.000000250946486689999,0.00000317363201656895,0.000000161419751347703,0.00000240653957795828,0,0,0,0.0000022811449373893,0,0,0,0.0262810719102811,0,0,0,0,0.0000232712393157066,0.0000681422001722164,0.00000386241757801211,0,0,0.0000262194546711961,0,0.000010562023374307,0,0.0000510403638687735,0,0,0.00000380265750838269,0.0000115309558443052,0.00000329720986224247,0.00000651854549035069,0,0,0,0.0000330382667293164,0,0,0,0.0426833485368055,0,0,0,0,0.0761856059291708,0.245026681400124,0.0651948149159859,0,0,0.14883278607706,0,0.0495354520113935,0,0.0645213730634315,0,0,0.0695278215859359,0.0888307773021316,0.0634364750562313,0.0728320219812406,0,0,0,3.12230147503502,0,0,0
"3",2,"female","female_2",2,"0 to 4",0.0276828609305619,170856.94602482,0,0.00116585084510877,0,0,0,0,0.000000732126089227979,0.0000132042929504425,0.000000150809604474907,0,0,0.000000690478571804225,0,0.00000218499123460912,0,0.0000371284906054362,0,0,0.000000243069805686324,0.00000298563153222488,0.000000162945583518541,0.0000024295393349991,0,0,0,0.00000193386434756907,0,0,0,0.0279568811095,0,0,0,0,0.0000290565424866,0.0000767484921273,0.00000549975312201,0,0,0.000031174479898,0,0.00000982650628006999,0,0.000044038954183,0,0,0.00000483175910761,0.0000148490335825,0.00000422763046181,0.00000860195288748,0,0,0,0.0000397456301176,0,0,0,0.0436780652284935,0,0,0,0,0.0758747228880445,0.271878058931577,0.0645748057321641,0,0,0.148369637449541,0,0.0499856159282015,0,0.0647887799470385,0,0,0.0683612436410139,0.0874387241266449,0.0629717929723046,0.0713845361734989,0,0,0,2.15010400016964,0,0,0
"4",3,"female","female_3",0,NA,0.0293318008964317,0,0,0.000620444130360941,0,0,0,0,0.000000676736218776447,0.00000958967866973837,0.000000182522605771921,0,0,0.000000445452179782706,0,0.00000204825163114627,0,0.0000223532048622589,0,0,0.00000023424498911336,0.00000278440632617818,0.000000163834733391063,0.0000024456814202209,0,0,0,0.00000161277676144977,0,0,0,0.0297006873343273,0,0,0,0,0.0000365467327450053,0.000086459008128536,0.00000793980775889747,0,0,0.0000373528787725889,0,0.00000923221529964913,0,0.0000378712238820979,0,0,0.00000618132900254288,0.0000192813055985912,0.00000546437316164093,0.0000114685046503162,0,0,0,0.0000482029654967529,0,0,0,0.044544148362875,0,0,0,0,0.0755261583209435,0.309706653071767,0.0639549018714264,0,0,0.147846429390889,0,0.0503329191386339,0,0.0650589932475229,0,0,0.0671438583438363,0.0860094694817118,0.0624537527689531,0.0699108418411141,0,0,0,1.42782297434842,0,0,0
"5",4,"female","female_4",0,NA,0.0310565986540495,0,0,0.000303156703647746,0,0,0,0,0.000000622069257522135,0.00000680293286108007,0.000000222418048996641,0,0,0.000000278387226452959,0,0.00000193365492172835,0,0.0000129010568632094,0,0,0.000000224594442991722,0.00000257422069700803,0.000000164076668285485,0.00000245482680452444,0,0,0,0.00000132311511407037,0,0,0,0.0315120324883658,0,0,0,0,0.0000463055853887239,0.0000974175815391485,0.0000116214308388843,0,0,0.0000451022533236181,0,0.00000875926141483906,0,0.000032458675346359,0,0,0.0000079619045875988,0.0000252452720317375,0.00000711994409354186,0.0000154482719764329,0,0,0,0.0000589346036684219,0,0,0,0.0452731054584856,0,0,0,0,0.075140443845425,0.362195041860696,0.0633352140365675,0,0,0.147263808030322,0,0.0505751690141715,0,0.0653320388054475,0,0,0.065879097255915,0.0845455654804803,0.061883730330768,0.0684137720773024,0,0,0,0.914364865120409,0,0,0
"6",5,"female","female_5",0,NA,0.0328946559976707,0,0,0.000154589242211769,0,0,0,0,0.000000573409874046776,0.00000488299974729703,0.000000270109923472218,0,0,0.000000176766048496398,0,0.00000181904569898232,0,0.00000760473854082809,0,0,0.000000215890236927714,0.0000023902898220124,0.000000164645151550646,0.00000246756906894461,0,0,0,0.0000010944185415922,0,0,0,0.0334557109705317,0,0,0,0,0.000058455866255234,0.00010975418513746,0.0000168934287916254,0,0,0.000054249751299758,0,0.00000826992676547727,0,0.0000278661961409176,0,0,0.0000102205158558712,0.0000329170560900003,0.00000923988074559315,0.0000207024302682707,0,0,0,0.0000717646973436959,0,0,0,0.0460923373609476,0,0,0,0,0.0747759733874783,0.418048501500186,0.0627243702448215,0,0,0.14671398791108,0,0.0508725480003814,0,0.0656053740799627,0,0,0.0646720282627169,0.0831350847610455,0.0613467695083482,0.0669750788635954,0,0,0,0.596279063955704,0,0,0
"7",6,"female","female_6",0,NA,0.0348916896148129,0,0,0.0000935151006737682,0,0,0,0,0.000000534465937849508,0.00000367342153240232,0.000000323578485878909,0,0,0.000000119606212467993,0,0.00000168726827335948,0,0.00000487794962626455,0,0,0.000000209646779867086,0.00000225850897530238,0.000000166531400152779,0.00000249475402801364,0,0,0,0.000000935446614425924,0,0,0,0.0356122850468662,0,0,0,0,0.0000727214322728618,0.000123603691293633,0.0000238896817551131,0,0,0.0000642537772770102,0,0.00000765642949100266,0,0.0000240838753445947,0,0,0.0000129423045946979,0.0000422134826926682,0.0000117996830783084,0.0000271791581823477,0,0,0,0.0000859858263894016,0,0,0,0.0472468069053187,0,0,0,0,0.0744900429544605,0.457804078857381,0.0621306679669897,0,0,0.146287849402453,0,0.051389374459075,0,0.065876413809605,0,0,0.0636202411218035,0.081860358029682,0.0609250622937742,0.0656698011306378,0,0,0,0.418137445020832,0,0,0
"8",7,"female","female_7",7,"5 to 9",0.0371033171044089,184856.265270284,0,0.0000762811790991482,0,0,0,0,0.000000507954324982306,0.00000300015396587958,0.000000378476363242664,0,0,0.0000000904519550536836,0,0.00000152688906460337,0,0.00000362747878469565,0,0,0.000000207243292646205,0.00000220005941196567,0.00000017079383610041,0.00000254787763429765,0,0,0,0.000000846821043020422,0,0,0,0.0380817541155,0,0,0,0,0.0000881791786869999,0.000139103593817,0.0000321931182605,0,0,0.0000740759152528,0,0.0000068495051242,0,0.0000210597481311,0,0,0.0000160027855172,0.0000525850863291,0.0000146503891286,0.0000344214257056,0,0,0,0.000100149790265,0,0,0,0.0490103655006663,0,0,0,0,0.074339233310188,0.457275647605099,0.0615620915209396,0,0,0.146075423711654,0,0.0522985485476463,0,0.0661425304104659,0,0,0.0628154704799104,0.0807989207296637,0.0606989446391228,0.0645673580510377,0,0,0,0.332952769673608,0,0,0
"9",8,"female","female_8",0,NA,0.0394997084871193,0,0,0.0000755234952557612,0,0,0,0,0.000000492004940127608,0.00000267497384938635,0.000000429041707643122,0,0,0.0000000773755265470369,0,0.00000132436436335941,0,0.00000307895192556458,0,0,0.000000207494707418503,0.00000219327505852039,0.000000176299444917485,0.00000262410095449882,0,0,0,0.000000816391637100523,0,0,0,0.0408926242716726,0,0,0,0,0.000103333466136229,0.000155550716699389,0.000041087728118802,0,0,0.0000826506025291774,0,0.00000578793460193436,0,0.0000184986001989441,0,0,0.0000192348327728442,0.0000632915330814275,0.0000176064194313001,0.0000418537202063928,0,0,0,0.000112723087821988,0,0,0,0.0515293901527885,0,0,0,0,0.0743686655354979,0.401979135689428,0.0609950267817818,0,0,0.146104224767108,0,0.0538580126571895,0,0.066411204457144,0,0,0.0623013411629272,0.0799906978239597,0.0606220177837003,0.0636745657799817,0,0,0,0.296486042682255,0,0,0
"10",9,"female","female_9",0,NA,0.0420680965204897,0,0,0.0000750005583099432,0,0,0,0,0.000000482992310583659,0.00000254332573750019,0.000000474599850786941,0,0,0.0000000725283918471074,0,0.00000110878207753174,0,0.00000278610282300984,0,0,0.000000209334978768217,0.0000022093401311629,0.000000182435711217449,0.00000271755707290269,0,0,0,0.000000824545922211658,0,0,0,0.044036834089925,0,0,0,0,0.000117887420964631,0.000172869802758058,0.0000503547491409058,0,0,0.000089940429423655,0,0.00000466524359014245,0,0.0000162679399017891,0,0,0.0000226281282460091,0.0000742173810007641,0.0000206456659648362,0.0000493645309048599,0,0,0,0.000123602600207977,0,0,0,0.054726289628253,0,0,0,0,0.0745401121939179,0.319279890064943,0.060424056830698,0,0,0.146313532238778,0,0.0560058700904909,0,0.0666841989353463,0,0,0.0620058483812548,0.0793738643271626,0.0605826326640329,0.0629336967039152,0,0,0,0.277412981693479,0,0,0
"11",10,"female","female_10",0,NA,0.0449153883091541,0,0,0.0000747044882793664,0,0,0,0,0.000000480896164674051,0.00000255722600041665,0.00000051802487320372,0,0,0.0000000731666373515229,0,0.000000920201324928218,0,0.0000026462620903947,0,0,0.000000214420330810155,0.00000225999553068932,0.000000191376316198951,0.00000283716694093122,0,0,0,0.000000865256238887688,0,0,0,0.0475877480642585,0,0,0,0,0.000132614932286797,0.000192568130348578,0.0000598058336879204,0,0,0.0000962795491118843,0,0.00000371130357155182,0,0.0000144781508278727,0,0,0.0000262289370972111,0.0000854686827771059,0.0000237804670042699,0.000056881420401801,0,0,0,0.000133212657231675,0,0,0,0.0585721538388361,0,0,0,0,0.0747852081086286,0.241746303564337,0.0598832825159774,0,0,0.146661285036431,0,0.0584201180842918,0,0.0669501408102251,0,0,0.0618474642116014,0.0788734075832109,0.0605630879516483,0.0623158538597268,0,0,0,0.268394199489653,0,0,0
"12",11,"female","female_11",0,NA,0.0481755063927203,0,0,0.0000746295339818767,0,0,0,0,0.000000485978599334566,0.00000269649207660544,0.000000564152031578023,0,0,0.0000000780190407849741,0,0.000000777457562266421,0,0.00000259749864523522,0,0,0.000000224678047617705,0.00000235935245957572,0.000000205790453585803,0.00000299371953368594,0,0,0,0.000000935604745679761,0,0,0,0.0516353428495834,0,0,0,0,0.000148991966030021,0.00021685655387352,0.000069473158356826,0,0,0.000102261820510396,0,0.00000301505497830586,0,0.0000131813327312382,0,0,0.0000301570636549526,0.0000974348150396683,0.0000270858926248292,0.0000644909919393474,0,0,0,0.000142369771096692,0,0,0,0.0630261559198619,0,0,0,0,0.0750350973398777,0.184096678155748,0.0594056088441252,0,0,0.147105501865101,0,0.0607239606248679,0,0.0671974774211964,0,0,0.061746825413966,0.0784168967844126,0.0605457412651532,0.061793912773249,0,0,0,0.264220313089652,0,0,0
