"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_crdd","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_espc","deaths_rate_iscs","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mlsm","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_crdd","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_espc","ylds_rate_iscs","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mlsm","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_crdd","dw_adj_cyri","dw_adj_dmt2","dw_adj_espc","dw_adj_iscs","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mlsm","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","med"
"1",0,"female","female_0",0,NA,0.0247454671716235,0,0,0.0018047180885732,0,0,0,0,0.000000528299175773929,0.0000151209979603878,0.000000131123858302177,0,0,0.000000764346693312584,0,0.00000203292798613132,0,0.0000552578546968779,0,0,0.000000255150455879754,0.00000306206871952828,0.000000172933866169755,0.00000166922195346835,0,0,0,0.00000172298614576182,0,0,0,0.0247963617928413,0,0,0,0,0.0000182301045488586,0.0000535867295731633,0.00000267568950265036,0,0,0.0000149685121828892,0,0.00000936030789462441,0,0.0000503576321937698,0,0,0.00000291424461078342,0.00000898780005179994,0.00000260609252043108,0.00000534616449996449,0,0,0,0.0000203797710307443,0,0,0,0.0419055526094341,0,0,0,0,0.0764864817663841,0.180725941800317,0.0656294543314077,0,0,0.146467114716226,0,0.0485992939879519,0,0.0643530511754771,0,0,0.0704067108197919,0.0899089592243428,0.0637150100942878,0.0740850975858163,0,0,0,0,0,0,0
"2",1,"female","female_1",0,NA,0.0261974647087429,0,0,0.0010953431311263,0,0,0,0,0.000000493182630826778,0.000011200751772422,0.000000152166706259402,0,0,0.000000537197508283937,0,0.00000187874362911191,0,0.0000349716785835401,0,0,0.000000243514896260059,0.00000288245991810801,0.000000173155412463492,0.00000164482461564163,0,0,0,0.000001434751412531,0,0,0,0.0263372778793936,0,0,0,0,0.0000227828503542336,0.0000604668520233386,0.00000381250441013474,0,0,0.0000182394095103955,0,0.00000859772120232623,0,0.0000439686093586052,0,0,0.00000370076214799276,0.000011554283210682,0.00000333900439532711,0.0000070323723914014,0,0,0,0.0000250182659790883,0,0,0,0.0428248525266499,0,0,0,0,0.0761822542187405,0.208231751792662,0.065033656315456,0,0,0.146431390467176,0,0.0491039408409386,0,0.0645777187360946,0,0,0.0692824089103951,0.0885591775776541,0.0632832490901386,0.0726736332744595,0,0,0,0,0,0,0
"3",2,"female","female_2",2,"0 to 4",0.0277346615606774,145539.517049776,0,0.000664799994249578,0,0,0,0,0.000000460400315773549,0.00000829686245551201,0.000000176586525088933,0,0,0.000000377552706685752,0,0.00000173625315210777,0,0.0000221329313209753,0,0,0.000000232409950027655,0.00000271338625632778,0.000000173377242581105,0.00000162078386915485,0,0,0,0.00000119473486239179,0,0,0,0.0279739508518,0,0,0,0,0.0000284725887815,0.0000682303290896,0.00000543231561917,0,0,0.0000222250585244,0,0.00000789726264404,0,0.0000383901808864,0,0,0.0000046995507602,0.0000148536304483,0.00000427803321049,0.00000925041895955001,0,0,0,0.0000307124958203,0,0,0,0.0437643195168469,0,0,0,0,0.0758792367463755,0.239923842823569,0.0644432670794406,0,0,0.146395674931496,0,0.0496138278615354,0,0.0648031706497749,0,0,0.0681760606132144,0.0872296598791798,0.0628544138889426,0.0712890600865156,0,0,0,0,0,0,0
"4",3,"female","female_3",0,NA,0.0293344262073215,0,0,0.000386210850365374,0,0,0,0,0.000000426184822818221,0.00000596373323497739,0.000000204597775120087,0,0,0.000000257357396935631,0,0.00000160829081946197,0,0.0000134978210151823,0,0,0.000000219277116228549,0.00000252670235517575,0.000000173556367811177,0.00000158273937432766,0,0,0,0.000000969655566175122,0,0,0,0.0296675058851756,0,0,0,0,0.0000358576210449435,0.0000769623398281323,0.00000784817854824259,0,0,0.0000273186795943698,0,0.00000728708637665134,0,0.0000334520384569577,0,0,0.0000060088958511811,0.0000192517521798995,0.00000552532508868337,0.0000122932591075721,0,0,0,0.000038042567648507,0,0,0,0.0445658252028249,0,0,0,0,0.0755480907842895,0.284678770412674,0.0638539338467658,0,0,0.146310234003608,0,0.0500276654749514,0,0.0650252820346881,0,0,0.0670216794758342,0.0858660897730046,0.06237666327318,0.069882431289097,0,0,0,0,0,0,0
"5",4,"female","female_4",0,NA,0.0309972699140771,0,0,0.000214758608163471,0,0,0,0,0.000000391196421610907,0.00000415968196600873,0.000000236673524784609,0,0,0.000000170141865769017,0,0.00000149321425739584,0,0.00000793214535539309,0,0,0.000000204522604294978,0.00000232750525244032,0.000000173825989004751,0.0000015316957219716,0,0,0,0.0000007670338594882,0,0,0,0.0314161220100756,0,0,0,0,0.0000455063087987253,0.0000867800207501267,0.000011496403419853,0,0,0.0000338735838818008,0,0.00000675484464135287,0,0.0000290904216947089,0,0,0.00000773581667279193,0.0000251568321505391,0.00000719379473403904,0.0000165051227388137,0,0,0,0.0000475468049908932,0,0,0,0.045221107405646,0,0,0,0,0.0751891955819965,0.347849970027437,0.0632657260323493,0,0,0.146175154754613,0,0.0503429722569419,0,0.0652440131967179,0,0,0.0658223206734617,0.0844707005333733,0.0618511591840793,0.0684561113197412,0,0,0,0,0,0,0
"6",5,"female","female_5",0,NA,0.032769795576641,0,0,0.00012206196791587,0,0,0,0,0.000000360598988242304,0.00000294532514960166,0.000000273996955955192,0,0,0.000000114216275056973,0,0.00000138476688177694,0,0.0000047486102737764,0,0,0.000000191860076206709,0.0000021556596575542,0.000000174451931323961,0.00000148900513750777,0,0,0,0.000000614590772029022,0,0,0,0.0332929254752362,0,0,0,0,0.0000575299420306646,0.0000978680401491834,0.0000167243980512326,0,0,0.0000418186747374616,0,0.00000624719060065269,0,0.0000253229878155964,0,0,0.00000992501292957486,0.0000327391666683895,0.00000932856810578563,0.0000220468951156969,0,0,0,0.000059159494329064,0,0,0,0.0459675863024808,0,0,0,0,0.0748465317758083,0.418842989765657,0.0626850489934223,0,0,0.14606501926351,0,0.0507115530884513,0,0.0654655578085494,0,0,0.0646761014356498,0.0831241187837689,0.0613555529706297,0.0670821376458506,0,0,0,0,0,0,0
"7",6,"female","female_6",0,NA,0.0347089742092281,0,0,0.0000757224857901945,0,0,0,0,0.000000338053222498674,0.0000022147829084742,0.000000318222545464133,0,0,0.000000081510556189963,0,0.00000127825997355193,0,0.00000306152528588941,0,0,0.000000184165845959015,0.00000204024103373657,0.000000175705352644703,0.00000147388062265107,0,0,0,0.000000518388513021552,0,0,0,0.0353885465647362,0,0,0,0,0.0000716217659637859,0.000110453797804552,0.0000236657632347354,0,0,0.0000507352819866513,0,0.00000572513753401084,0,0.0000221324694925806,0,0,0.0000125605793757508,0.0000419163256917364,0.000011904163583148,0.000028852532138174,0,0,0,0.0000722992771300908,0,0,0,0.047059495811785,0,0,0,0,0.0745632986589813,0.475554284603517,0.0621180741436668,0,0,0.146054210298953,0,0.0512900050780711,0,0.0656961943256168,0,0,0.0636744961370768,0.0819019434640435,0.0609650892606014,0.0658268931945892,0,0,0,0,0,0,0
"8",7,"female","female_7",7,"5 to 9",0.0368842455028963,153359.593430937,0,0.0000547513833331934,0,0,0,0,0.000000326418535594343,0.0000018503227117032,0.000000371661146445871,0,0,0.0000000647434116175714,0,0.0000011704171550601,0,0.00000224724916219999,0,0,0.00000018403509046508,0.00000200564165424322,0.000000177870350334106,0.00000150574923197996,0,0,0,0.000000478350150203925,0,0,0,0.037815375351,0,0,0,0,0.0000868003441419999,0.000124818224149,0.0000319049592478,0,0,0.0000597040247306,0,0.00000516348239014,0,0.0000194808230171,0,0,0.0000155196599699,0.000052153162143,0.0000147699816728,0.0000364299953076,0,0,0,0.0000856257986906,0,0,0,0.0487799892338474,0,0,0,0,0.0743821327231611,0.4871982160201,0.061570749543697,0,0,0.146217227879257,0,0.0522437898333609,0,0.0659422916903148,0,0,0.0629037476793804,0.0808755414046986,0.0607534356819687,0.064751967270976,0,0,0,0,0,0,0
"9",8,"female","female_8",0,NA,0.0392885991192219,0,0,0.0000475829977455044,0,0,0,0,0.000000325904183345009,0.0000017431488314043,0.000000439002801073746,0,0,0.0000000577862201330226,0,0.00000105051393797316,0,0.00000193208084029118,0,0,0.000000189268921144546,0.00000201630381596405,0.000000185831554157508,0.0000015993607195724,0,0,0,0.000000492182987550553,0,0,0,0.0406241027990545,0,0,0,0,0.000101504294057551,0.000140566431138177,0.0000407280866450068,0,0,0.0000677395137949687,0,0.00000450909436293619,0,0.0000171182656271579,0,0,0.0000186381700402648,0.0000627314961371417,0.0000177400816086453,0.0000441660094104141,0,0,0,0.0000976605109008113,0,0,0,0.0512919377542006,0,0,0,0,0.0743267937971563,0.433739153400751,0.0610205351335346,0,0,0.146614398037748,0,0.0538275411181566,0,0.0662184673746477,0,0,0.062407244421365,0.0800808220051002,0.0606802617207743,0.0638591826171428,0,0,0,0,0,0,0
"10",9,"female","female_9",0,NA,0.0419092431966706,0,0,0.0000475759661955981,0,0,0,0,0.000000333629908547332,0.00000179692409555229,0.000000523596528453875,0,0,0.0000000562102408897425,0,0.000000926421488248122,0,0.00000187483184218507,0,0,0.000000198040723598149,0.00000205061198942398,0.000000203871122869434,0.00000175034003593792,0,0,0,0.000000550362078760394,0,0,0,0.0438079706270056,0,0,0,0,0.000115416938016901,0.000157700184314574,0.0000499157035381279,0,0,0.0000747498164710286,0,0.0000038300981853654,0,0.0000149869153968958,0,0,0.0000219051401529182,0.0000735438307272805,0.0000207927714380301,0.0000519418196130028,0,0,0,0.000108236522523585,0,0,0,0.0545163734172871,0,0,0,0,0.0743681257162157,0.345560528503939,0.0604635200152886,0,0,0.147197592444294,0,0.0559839399214634,0,0.0665208686158655,0,0,0.0621177126863599,0.0794611917450439,0.0606437257654108,0.0630977137472086,0,0,0,0,0,0,0
