"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_brsc","deaths_rate_carc","deaths_rate_copd","deaths_rate_cram","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_dprd","deaths_rate_hanc","deaths_rate_hyhd","deaths_rate_ishd","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_nvhd","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_rdin","deaths_rate_rhhd","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_copd","ylds_rate_cram","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_dprd","ylds_rate_hanc","ylds_rate_hyhd","ylds_rate_ishd","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_nvhd","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_rdin","ylds_rate_rhhd","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_brsc","dw_adj_carc","dw_adj_copd","dw_adj_cram","dw_adj_cyri","dw_adj_dmt2","dw_adj_dprd","dw_adj_hanc","dw_adj_hyhd","dw_adj_ishd","dw_adj_lvrc","dw_adj_lwri","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_nvhd","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_rdin","dw_adj_rhhd","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","incidence_dprd","case_fatality_stmc","remission_stmc","incidence_stmc","case_fatality_lvrc","remission_lvrc","incidence_lvrc","case_fatality_cram","remission_cram","incidence_cram","case_fatality_mltm","remission_mltm","incidence_mltm","case_fatality_utrc","remission_utrc","incidence_utrc","case_fatality_hanc","remission_hanc","incidence_hanc","case_fatality_rhhd","remission_rhhd","incidence_rhhd","remission_dprd","case_fatality_dprd","area"
"43",42,"female","female_42",42,"40 to 44",0.144593565172319,88519.9576987643,0,0.00123276777463165,0.000160670797562625,0.0000414139714935513,0.0000173677947104593,0.00000872087926983625,0.000000577404001418358,0.00000487006192586736,0,0.00000869754803321777,0.00000413198393505326,0.0000606174746507345,0.00000918372981296635,0.0000304809291881556,0.00000295349916019703,0.000000712912967092697,0.00000780206756257092,0.00000391190754982989,0.000000295264500074374,0.00000434710246314102,0.000000577986635810503,0.0000137347514942974,0.00000318466285043876,0.0000157438953493273,0.0000588043705052445,0.000055894128633607,0.00000420317999140665,0,0.165847804771203,0.000925378566890914,0.000119477503300936,0.00103441101913839,0.00000802864020637139,0.000148665426257781,0.0044030006487668,0.0125676350037127,0.0000390311497382895,0.00000615010482969763,0.0000871058443901251,0.00000570662632329243,0.0000178942333284322,0.00000880156498788975,0.0000602239032111578,0.000190379629893204,0.000010125925321272,0.0000241532560631115,0.0000901855423105235,0.0000248945120705919,0.000513607757735779,0.00000814270238110018,0.00000621141486460259,0.000886463307766873,0.0000223267210523626,0.0000338049917881376,0,0.194267775657321,0.092587290490958,0.104341563426794,0.0705024330139601,0,0.0546485208954608,0.0702124755785718,0.206347031869781,0.0899206328130472,0.108337209456412,0.0165513218971076,0.123974213541229,0.072350105469244,0.156860022524583,0.0589799554427439,0.0707065334832425,0.00191407541202326,0.0534427269830886,0.0571246705893187,0.196282811408892,0.0606763424924709,0.0652663009858163,0.163827545230188,0.161269050557281,0.166497744684611,0.073931923300411,0.0808928185872615,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"44",43,"female","female_43",0,NA,0.145665628593296,0,0,0.00133424712439718,0.000175574844275668,0.0000463893255583453,0.000020189008734215,0.00000919019386250382,0.000000593285494981632,0.0000057932276391195,0,0.00000985611245888708,0.00000462604205737261,0.0000683635266084586,0.0000101011914098242,0.0000327839501899997,0.00000344592145060641,0.000000722580999334462,0.00000794782087927291,0.0000041970778683501,0.000000302037400620285,0.00000453254899416945,0.000000766584497318351,0.0000141018364838295,0.00000350153157126051,0.0000171887686694582,0.0000636319872297824,0.0000652766617060081,0.00000489311613590509,0,0.167551702430136,0.0010014965540021,0.000129776074449343,0.00117203543284214,0.00000868985863304798,0.000152880334413313,0.00471054275859107,0.0125245751038953,0.0000425528696753543,0.00000735950200791353,0.0000991978627438028,0.00000605235031503898,0.0000189046882397632,0.0000103316347870493,0.0000616236880114293,0.000194491859894556,0.0000113597923336227,0.0000248165670923132,0.0000924249779108056,0.000028669552715611,0.000526245472798176,0.00000890969446941445,0.00000672938281472399,0.000926927246067604,0.0000262906777858429,0.0000382647501081784,0,0.196496109353851,0.0919177037900922,0.104313290790213,0.0704122877409494,0,0.0548808914954143,0.0709869192574393,0.206341631280315,0.0914620817321878,0.108535735867765,0.0175936054422798,0.126141500336432,0.0723001695025957,0.157265714799114,0.0590329711549427,0.0706557293612533,0.0020481945703639,0.0534511025857692,0.0571627353760551,0.194935277718735,0.0607404100931313,0.0659506927788594,0.16501391083291,0.159548445605824,0.165709523924949,0.0740872668768159,0.0805937915833885,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"45",44,"female","female_44",0,NA,0.146369780052528,0,0,0.00143979800053435,0.000190513705765428,0.0000518685408729505,0.0000233573014429767,0.00000967060917709666,0.000000614830012379495,0.00000721269830670625,0,0.0000111340087065011,0.00000510843099508098,0.0000768691186486718,0.000011004839783993,0.0000350313110506342,0.00000399469426982572,0.000000736234772689782,0.00000811412109807259,0.00000447438291347603,0.00000031917981793217,0.00000472482464183635,0.000000973401974832655,0.0000145136666922277,0.00000378715598495603,0.0000185730252640705,0.0000683927335221929,0.000076035557094948,0.00000571941079273843,0,0.16890921067678,0.00107197408286636,0.000140373826528475,0.00135883071180295,0.00000990921794378859,0.000157330796740797,0.00503621188865343,0.0124428027217498,0.0000465007632171387,0.00000926970887477691,0.000113738923811119,0.00000624021964450424,0.0000200573022871895,0.0000121331273999175,0.0000629375621516913,0.000198408730259109,0.0000126391091684779,0.0000254821095333706,0.0000947626482296948,0.000032949314273888,0.000538936806706292,0.00000991134116727292,0.00000724119918911802,0.000967283103151284,0.0000312099466178571,0.0000438814229374075,0,0.198258514757785,0.0912205162600451,0.104261010267166,0.0703083382919804,0,0.0551353825020635,0.0717543522559493,0.206155910889042,0.0930250092736468,0.108760734344988,0.0187720034913946,0.129089289064432,0.0722590777411871,0.157476373622857,0.0590860150284142,0.0705967440725127,0.00219230845518616,0.0534347224129317,0.0571870869349076,0.192762681739739,0.0607972346064256,0.0673739583365669,0.165883942861096,0.156984766257939,0.163996373524872,0.0742470578078311,0.0800426973229515,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"46",45,"female","female_45",0,NA,0.146863285097276,0,0,0.00155283982526608,0.000205939317962342,0.0000579472692226137,0.0000270981699480905,0.0000101556375276933,0.000000639169507075319,0.00000910890713111229,0,0.00001256593687563,0.00000561710675293822,0.000086376466883662,0.0000119864223043741,0.0000373435730648135,0.00000462238273132869,0.000000749447968362589,0.0000082691976609764,0.00000476460555598832,0.000000342061898093135,0.00000490666888992476,0.00000120082103071633,0.0000149099971140783,0.00000406219137723547,0.000019971386933906,0.0000733481147347948,0.0000886244894165134,0.00000671344815659067,0,0.170079024148198,0.00113796953334047,0.000151479094369352,0.00158925454986192,0.0000115987428575249,0.000161931980604121,0.00537808902138533,0.0123386518121014,0.0000509131894205382,0.0000119166446408903,0.000130726844235648,0.00000637979973435033,0.0000213085776834251,0.0000142691494716254,0.0000642194316334126,0.000202271193810815,0.0000140100061981326,0.0000261443463094652,0.0000971693803548037,0.0000377970943992488,0.000551751807017533,0.0000111203685517585,0.00000776435943157442,0.00100883957129885,0.0000372201788712236,0.0000508965593078901,0,0.199766329887243,0.0905175089163414,0.104134895153092,0.0701917932855904,0,0.0553784817560039,0.0725050154772403,0.205861934335923,0.0945264470947288,0.108901273331956,0.0200216754940252,0.132475790290951,0.0722318620826139,0.157749367728914,0.0591357435190983,0.0705257712411116,0.00234685857033309,0.0534026439850658,0.057203772025647,0.19034834813204,0.0608432353811418,0.0691651452009352,0.166618907999427,0.154176280632748,0.161744664702319,0.0743800215221966,0.07934909959892,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"47",46,"female","female_46",0,NA,0.147307146089772,0,0,0.00167788068665278,0.000222490744827524,0.0000647490001451165,0.0000317642906517687,0.0000106376130817215,0.000000662993041477657,0.0000113090568804262,0,0.0000142002477092526,0.00000620876476831857,0.0000972232929814865,0.0000131742911856377,0.0000398787973991038,0.00000536348377189202,0.000000757491264433965,0.00000837890292816591,0.00000509458073031483,0.000000364953834223127,0.00000505828147508089,0.00000146043467439323,0.0000152240169318901,0.00000435643345943015,0.0000214883901079134,0.0000788475841842526,0.000103700331728183,0.00000791478134019398,0,0.171225593009141,0.00120142102321335,0.000163375286286742,0.00184863664101299,0.0000135773886037224,0.000166588330186154,0.00573354248677119,0.0122281283560096,0.0000558296362734995,0.0000151610953683282,0.000149956876995057,0.0000065969884078407,0.0000226020438074628,0.0000168217853117143,0.0000655281903806129,0.000206232318160467,0.0000155418018696836,0.0000267972368557148,0.0000996127889952501,0.0000432848012998058,0.000564767769311754,0.0000124843189143286,0.000008322809692694,0.00105314617538461,0.000044436296148539,0.0000596052037181631,0,0.201239453084575,0.089829816131569,0.103885470047825,0.0700638609221936,0,0.055576097439601,0.073228769692021,0.205531627306965,0.0958782238167005,0.108845986330008,0.0212581086477163,0.135926905180001,0.0722235532233478,0.158344147857524,0.0591788022096176,0.0704390249048597,0.00251225383589982,0.053363923794975,0.0572188498332767,0.188251387599304,0.0608748257246538,0.0709226963738133,0.167404197539124,0.151685642182629,0.159329396813877,0.0744546794391473,0.0786201926862929,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"48",47,"female","female_47",47,"45 to 49",0.14786467238733,95591.5792852288,0.00000681358399696539,0.0018207667959848,0.000241020945710311,0.0000724323346242917,0.0000379046541938881,0.0000111077031603907,0.000000682489696667421,0.000013377605399087,0,0.0000161033048617365,0.00000696442564749214,0.000109873216901998,0.0000147480255401058,0.0000428387983416244,0.00000626933222202378,0.000000755510248897506,0.00000840787538983387,0.00000549866981765799,0.000000380543652132538,0.00000515812341887046,0.00000177691924132555,0.0000153845424064018,0.00000470930464969395,0.0000232622647607354,0.0000853462008446136,0.000122210099776735,0.00000937349358354772,0.0000895237034005522,0.172518100864036,0.00126498327131853,0.000176432735753347,0.00210846366483109,0.0000154861792431055,0.000171192950553052,0.00609914903513004,0.0121267259266839,0.0000612898898551624,0.0000185103375103332,0.000170927140844707,0.00000703746186769826,0.0000238662747650356,0.0000198985671728256,0.0000669277052010495,0.000210457472121415,0.0000173328898090731,0.0000274342531680273,0.000102057094509339,0.000049494372927139,0.000578069475552883,0.0000139126936655834,0.00000894772871417568,0.00110202316550349,0.0000529237970394224,0.0000703606895655258,0.151703140322594,0.202904746399455,0.089177936457184,0.103464080145405,0.0699257469726317,0,0.0556937330364898,0.0739151253309378,0.205236525527947,0.0969879361541486,0.108484502037913,0.0223760610096891,0.139029014835039,0.0722391920942329,0.159525411358211,0.0592118286379802,0.0703327470019864,0.00268885873903618,0.0533275983886258,0.0572383870557897,0.187007690943663,0.060888420313948,0.0722048031764489,0.168428860851668,0.150041009173641,0.157106217524438,0.0744395286968876,0.0779596122942714,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0208780100413755,0.0223481545352557,0.000000055114043378716,0.0903225401322829,0,0.00000502807855870277,0.000584689235487824,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"49",48,"female","female_48",0,NA,0.148488884789975,0,0.0000084212887093353,0.00198688871205391,0.000262309266094814,0.0000812433806502948,0.0000465352349583177,0.0000115081989094823,0.000000696428363051297,0.0000148822603018639,0,0.0000183952105703517,0.0000079743997033324,0.00012497400575519,0.0000169631871014664,0.0000463202002021425,0.00000742445154876025,0.000000738771080797456,0.00000831439989311653,0.00000600003260853066,0.000000385285486455503,0.00000516980259995962,0.00000216052441777175,0.0000153045086169771,0.0000051370654084876,0.0000253587950449462,0.0000932539848453211,0.000146056146817978,0.000011213196001835,0.00011547323571656,0.173921350074985,0.00132593514322705,0.00019074537239384,0.00235467837983989,0.0000172104023124867,0.000175725906846563,0.00647594496137812,0.0120338779795066,0.0000674985038879144,0.0000216355823121812,0.000193459986597977,0.00000783498725483141,0.0000250844856170624,0.0000238462635195216,0.000068442196834634,0.000215092921420673,0.0000193833185200858,0.0000280561997359493,0.000104477767938472,0.000056533713450534,0.000591788224800917,0.0000153926392173933,0.00000964498295971695,0.00115628293099923,0.0000631459916489916,0.0000846650819590466,0.149856393486177,0.204709579458958,0.0885715770939816,0.102487403712731,0.0697716630281215,0,0.0557425585077551,0.0745588807172186,0.204971919311799,0.0977241164209282,0.10765805707052,0.0233190769415086,0.141640729510055,0.0722997005377396,0.161540963797472,0.0592337636630237,0.0701957785358029,0.00287805573636668,0.0532896465531964,0.0572654220322665,0.186546938094703,0.0608745576893645,0.0730032468356808,0.169802739135946,0.149289326872303,0.154833311596903,0.0742605368222549,0.0773660495406878,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0212090549440389,0.0223481545352557,0.000000055114043378716,0.0903225401343613,0,0.00000502807855870277,0.000587786751950431,0.0890046429559455,0.00000194567013970368,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"50",49,"female","female_49",0,NA,0.149070437823264,0,0.0000097803052700347,0.00217680261607651,0.000286185839073057,0.0000913091131464381,0.0000584824772291438,0.0000118346071838297,0.000000706982244639963,0.0000158988026589543,0,0.0000211361048089873,0.00000926182337352761,0.000142848943742865,0.0000199230840911556,0.0000502735945127196,0.00000888068697876756,0.000000711173888856567,0.00000812404155684143,0.00000659593473374332,0.000000383465402713815,0.00000510479309802216,0.00000259964467245945,0.0000150302239544156,0.00000562408264269257,0.0000277361055840921,0.000102546472319381,0.000176635335845325,0.0000135480191520951,0.000140932953595203,0.175322769933862,0.00138103042081169,0.000206197244985953,0.00259934339331973,0.0000189625698203756,0.00018024786423027,0.00686548687109464,0.0119393433302425,0.0000745928496179079,0.0000247123674261537,0.000218059681646308,0.00000898419157356746,0.0000262938688611694,0.0000289323017047389,0.0000700338955057045,0.000220048469923489,0.0000216701829625174,0.00002866485405023,0.000106895104387553,0.000064496807456936,0.000605879467013699,0.0000169971434039531,0.0000104015099570373,0.00121530095064727,0.0000756546646209091,0.000103967794050067,0.14745906324396,0.206502720571936,0.0879962085655873,0.100903125455955,0.0696009576033147,0,0.0557662949045404,0.0751652755566985,0.204690231662332,0.0981356289433697,0.10644962680651,0.0241272325555195,0.144017263005011,0.0724018185720211,0.164242749964363,0.0592468280525556,0.0700308327668662,0.00308105514938342,0.0532440656593517,0.0572959156418933,0.186328436801628,0.0608356296589483,0.0735969881346124,0.171406345535762,0.149057214361215,0.152288863531437,0.0739396220417095,0.0767706565310671,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0216087993899166,0.0223481545352557,0.000000176108405323462,0.0903225401377589,0,0.00000792134002313248,0.000589269548701123,0.0809143869390844,0.00000537577807962007,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"51",50,"female","female_50",0,NA,0.149681750337516,0,0.0000109682469493078,0.00238968221309346,0.000312096954086067,0.000102594896113532,0.0000740544844828195,0.000012165327799583,0.000000715226747728728,0.0000166320194264458,0,0.000024288275294997,0.0000108159147760806,0.000163483639730433,0.0000235821943507851,0.000054719547101555,0.0000106378665387268,0.000000680562162691064,0.00000790141058286461,0.00000728798119116758,0.000000378850313511038,0.0000050138666962623,0.00000310060027992411,0.0000146895666400275,0.00000616950277464348,0.0000303975466338862,0.000113059644567178,0.000213945174592243,0.0000163963256069183,0.000165907180170901,0.176780632987254,0.00143315512442175,0.000222936601468537,0.00284230477276963,0.0000207142297693016,0.000184765121283908,0.00726388609498963,0.0118436976952408,0.0000824632454164196,0.000027682584900224,0.000245033243703358,0.0000104281630518085,0.000027493027440156,0.0000350308039770214,0.0000716758176938894,0.00022513201110249,0.0000243138000606141,0.0000292545417155111,0.000109340174502547,0.0000734456509918604,0.000620156857780328,0.0000187291281885415,0.0000112278507292835,0.00127892829114172,0.0000904438221933819,0.000128113916966064,0.145043613771361,0.208370905308705,0.0874358580201194,0.0991493883093272,0.0694224839751253,0,0.0557792249869632,0.0757394339134177,0.20439835385882,0.0984033277188841,0.105108759221008,0.0248325469056156,0.146321201990043,0.0725142584886901,0.167298973526942,0.0592525798690852,0.0698548946115241,0.00329777096070572,0.0531968888193429,0.057325317672912,0.186175069101878,0.0607858350049119,0.0739522150569719,0.173084535616977,0.149231555216661,0.149827494538832,0.0735886165510065,0.0761730934019612,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0222888314034379,0.0223481545352557,0.000000536225143832286,0.0903225401433118,0,0.00001230826022922,0.000597840594674133,0.0738258101820693,0.0000140232830863633,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"52",51,"female","female_51",0,NA,0.150396457540434,0,0.0000122059905469771,0.00262353066546142,0.000339210292718282,0.000114984086587252,0.000093000652350114,0.0000125885976240205,0.000000722326669296412,0.0000173736323077084,0,0.0000277549866852576,0.0000125886962103427,0.000186647386407507,0.0000277647250490749,0.0000596725751536374,0.0000126524607733734,0.000000653755820741942,0.00000770589468804596,0.00000807472378159769,0.000000375179931352641,0.00000494568417409843,0.00000367170859026533,0.0000144024442335708,0.00000677008448797869,0.0000333383193536992,0.00012450635398712,0.000256871966200441,0.0000197127626482189,0.000192031603189536,0.178355177444884,0.00148579083948001,0.000241137763551252,0.00308504070995805,0.0000224342630841844,0.000189285129597368,0.00766639878440795,0.0117475001820691,0.0000909172406741419,0.0000305211198194139,0.000274790288312975,0.0000120418815508307,0.0000286813420978358,0.0000417217059302417,0.0000733382852035735,0.000230133058015657,0.0000274838423839913,0.0000298192711339091,0.000111847041082786,0.0000834275053878152,0.000634415864239696,0.0000205899719652151,0.0000121367173093752,0.0013469376325088,0.000107209562541936,0.000155768453226926,0.143110717042479,0.210404055594458,0.0868749633958394,0.0976393342807142,0.0692450113109638,0,0.0557956602858248,0.0762867120122073,0.204103140656192,0.098711595557565,0.103874567703978,0.0254742719212602,0.148726684421036,0.072605564430426,0.170355697563613,0.0592525809170648,0.0696847943898979,0.00352788109715288,0.0531541289980083,0.0573490688184393,0.185910656527898,0.0607393403263977,0.0740367100151888,0.174676286409453,0.149702729456082,0.147781963391356,0.0733175457164613,0.075573034074791,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0229045461014664,0.0223481545352557,0.00000149072572682409,0.0903225401523824,0,0.0000184206583763415,0.000607817074497949,0.0679973822488868,0.0000321864305953289,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"53",52,"female","female_52",52,"50 to 54",0.151289738416024,97966.7349489383,0.0000138515981123723,0.00287479137756383,0.000366368253933,0.000128252232610276,0.000114013671735289,0.0000132060988705843,0.000000729507382833305,0.0000184791240534291,0,0.0000313602188379466,0.0000144754292765303,0.000211802121909866,0.0000320912802022379,0.0000651378589398242,0.0000148147608943457,0.000000636573858780045,0.00000759140455177717,0.00000894991744314786,0.000000376075109146177,0.00000494660731470845,0.00000432409191641924,0.0000142801682172451,0.00000741937035559088,0.0000365423878999941,0.00013643816445784,0.000302581506252984,0.0000233498750183071,0.000222776111148404,0.180108899213274,0.00154298675977934,0.000261005752975442,0.00333075557030358,0.0000240897474619997,0.000193816503701886,0.00806740179869153,0.0116512929020638,0.0000996591310300794,0.0000332392207296098,0.000307868889689134,0.0000135959089410814,0.0000298589997897524,0.0000481791578423815,0.0000749887754385155,0.000234822562162429,0.0000314206330463432,0.0000303527745208057,0.000114452899221334,0.0000944682524807646,0.000648433515044971,0.0000225791876248692,0.000013143446336734,0.00141900529749899,0.000125215388174812,0.000183751611551763,0.142137138121605,0.212695792874979,0.0862983605219924,0.0967624790685076,0.0690772203894566,0,0.0558299317434788,0.0768126759736984,0.203811408021477,0.0992473830057772,0.102975402062073,0.0260974587677205,0.151419595560284,0.0726441359597623,0.173033087361504,0.0592483950202361,0.0695372015681075,0.00377078272623501,0.0531217806034654,0.0573626033578753,0.185360175819882,0.0607102712149406,0.0738208968687534,0.176014760464662,0.150362011752951,0.146468692919124,0.0732349964838917,0.0749701663501693,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0239092126203683,0.0223481545352557,0.00000354184517461532,0.0903225401671886,0,0.000026007146043056,0.000621615718394325,0.0634908930350551,0.0000607870332301454,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"54",53,"female","female_53",0,NA,0.152379654505912,0,0.0000160137935227091,0.00314145974562049,0.000393371644469583,0.000142316921686372,0.000135441332644052,0.0000141101539676505,0.000000739748171782269,0.0000200301327186337,0,0.0000350099516976907,0.0000163967825226813,0.000238269316048151,0.0000362850950305798,0.0000711246674081056,0.0000169863576757743,0.000000633896452549543,0.00000757294896682582,0.0000099027437832444,0.000000385645809764964,0.00000501744589570862,0.00000503174873221471,0.0000143420545213961,0.00000811554629482903,0.0000400140151964458,0.000148538134618306,0.000347536590465318,0.0000271406742361857,0.000258038006168845,0.182049305525519,0.00160552631420915,0.000282982699803858,0.00356698144750777,0.0000255427117246023,0.000198366444727152,0.00845852616821379,0.0115542018012671,0.000108761117348203,0.0000354185781435931,0.000344555447874732,0.0000149253744043147,0.0000309338203827868,0.0000533180439399255,0.0000766513779101297,0.000239083362402796,0.0000364623635950045,0.0000308387920656887,0.000117202726862964,0.000106408726725219,0.000662150854124284,0.0000246649710672691,0.0000142693215447447,0.00149614171801769,0.000143592535733251,0.000209343511760768,0.141868047590022,0.215259596373324,0.0856940579177225,0.0966503459319202,0.0689168541235479,0,0.0559198357547669,0.0773043711180666,0.203517141113231,0.100054294034897,0.102473609810984,0.026671688532451,0.154609895247932,0.0726450312752429,0.175233192731609,0.0592410999281287,0.0694192414758242,0.00402666350811298,0.0531003699880027,0.0573598569181171,0.183923841979786,0.0607040121509383,0.0731082576893274,0.176942365991317,0.151339546652911,0.145958425147525,0.0733859122070906,0.0743491754623231,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0253716253939067,0.0223481545352557,0.00000689438348109507,0.0903225401913385,0,0.0000341710679715629,0.000641823956185511,0.0602906241325742,0.0000909645023087451,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
"55",54,"female","female_54",0,NA,0.153620446300424,0,0.0000185209258299117,0.00342790497004607,0.000420698075120266,0.000157350933065564,0.000157561704189017,0.0000152830107588804,0.000000752307327684083,0.0000218395963397096,0,0.0000387642075502122,0.0000184037925499623,0.000266375980653711,0.0000404869492429355,0.0000777327380204107,0.0000191808296777147,0.000000641363644316485,0.00000761240639211081,0.0000109550986380143,0.000000401938839828994,0.00000512829696370929,0.00000577915738627229,0.0000145126324257954,0.0000088700042350045,0.0000438092052234619,0.000161060426755212,0.000391901035403018,0.000031128040808347,0.000294620000757818,0.184141407526432,0.00167088416593966,0.000307268143321681,0.00378381244770668,0.0000267431201116516,0.00020292152604809,0.00883915940061823,0.0114559238880564,0.000118415255322209,0.0000368387306590725,0.000384922927369511,0.0000161163080176367,0.0000318870502989698,0.0000570926448402561,0.0000783476671293988,0.000243039469498518,0.0000428398647205015,0.0000312777560827307,0.000120079094542517,0.000119280995776145,0.000675679369697489,0.0000268427775836551,0.000015525683973074,0.00157924472173058,0.000162361819503306,0.000232939281009434,0.14171115181501,0.218043735720834,0.0850726939487854,0.0970320896190061,0.0687580980516636,0,0.0560714967782046,0.0777569032749139,0.2032158317041,0.101012095340154,0.102209810745235,0.0271576723567534,0.158199860050537,0.0726440843676481,0.177194316878727,0.0592296545467754,0.0693196568741296,0.00429689067899471,0.0530858829365788,0.0573438697676656,0.181539769857937,0.0607111320492714,0.0719317778961625,0.177562838082114,0.152716974316361,0.14602142329046,0.0736982116111964,0.0737108845264154,0.133697427023416,0.0298309437790303,0.00000720310319779604,0.0273772732435376,0.0223481545352557,0.0000109016292615336,0.0903225402307005,0,0.0000416007129196814,0.00067087430908936,0.0582012312080803,0.000107491411508877,0.00649223398061828,0.157450044348596,0.000197782110723285,0.0000271507438409392,0.0000183309613127318,0.00000325257840110801,0.00222772233269134,0,0.00000810459753010904,0,0,"greatermanchester"
