"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_crdd","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_espc","deaths_rate_iscs","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mlsm","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_crdd","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_espc","ylds_rate_iscs","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mlsm","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_crdd","dw_adj_cyri","dw_adj_dmt2","dw_adj_espc","dw_adj_iscs","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mlsm","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","med"
"11",10,"female","female_10",0,NA,0.0424434934089567,0,0,0.0000570421577433896,0,0,0,0,0.000000382140113680239,0.00000187930390350686,0.000000581020748571974,0,0,0.0000000423971410767417,0,0.000000801203202267824,0,0.00000220327913303271,0,0,0.000000182552876145903,0.00000198698499897304,0.000000174361235717084,0.0000029119908836233,0,0,0,0.000000541934683029941,0,0,0,0.0456598127555177,0,0,0,0,0.000126700302373332,0.000196254102541417,0.0000727265330274695,0,0,0.000106663449228072,0,0.0000031924114149569,0,0.00000856981367211067,0,0,0.0000265081595775221,0.0000993316480767337,0.0000309172737987253,0.000104052043321814,0,0,0,0.000152113670964608,0,0,0,0.0550019815294707,0,0,0,0,0.0733132049920466,0.265794514992294,0.0633174619110834,0,0,0.145525143881458,0,0.0589034958932961,0,0.0685912668218219,0,0,0.0693065342766656,0.0769935971688561,0.0565263568498871,0.074118482678382,0,0,0,0,0,0,0
"12",11,"female","female_11",0,NA,0.0459984263121242,0,0,0.0000631682732876529,0,0,0,0,0.000000395986118514165,0.00000211439539547505,0.000000666166112561108,0,0,0.0000000450165673526024,0,0.000000690330194854099,0,0.00000219397998584202,0,0,0.000000206239477525372,0.00000224527352705351,0.000000202617695797565,0.00000305951863377235,0,0,0,0.000000645092483723087,0,0,0,0.0500719270882038,0,0,0,0,0.000139235271993883,0.000213496128783123,0.000084158541004524,0,0,0.000111536587810391,0,0.00000263166750049786,0,0.00000802743760720722,0,0,0.0000306648627785055,0.000112848892947982,0.0000349298954658474,0.00011676310135242,0,0,0,0.000160120736127118,0,0,0,0.0601263340737717,0,0,0,0,0.0733044001356929,0.214983784850113,0.0631942667708378,0,0,0.145694086921949,0,0.0608695778363295,0,0.0687710339052131,0,0,0.0695197098977815,0.0767729758856505,0.056197338324693,0.073521906021968,0,0,0,0,0,0,0
"13",12,"female","female_12",12,"10 to 14",0.0498956342256968,84765.3638804838,0,0.0000707525275035592,0,0,0,0,0.000000424803601828482,0.00000243054597869799,0.000000764223275737664,0,0,0.0000000503022591417776,0,0.000000646842789218061,0.000000324986950183457,0.00000220549725679173,0,0,0.000000254337583579353,0.00000273950952858034,0.000000241436708971344,0.00000325277890983034,0,0,0,0.000000765420642818896,0,0,0,0.0548161419449,0,0,0,0,0.000154331929861,0.0002368884641,0.000096094123632,0,0,0.000117127838006,0,0.00000239267897732,0.000000149111752076,0.00000767160034824,0,0,0.0000355255240731,0.000128303331203,0.0000393241329635,0.000130051860336,0,0,0,0.000169148340168,0,0,0,0.0654267000238989,0,0,0,0,0.0733698954930751,0.180053357681905,0.0631629533040713,0,0,0.146110935743425,0,0.0623707527693878,0,0.0688622382643398,0,0,0.0696437219310714,0.076547279142676,0.0558396189133647,0.0731951751404814,0,0,0,0.245441960564353,0,0,0
"14",13,"female","female_13",0,NA,0.0543867418222625,0,0,0.0000822265166381148,0,0,0,0,0.000000482143596227227,0.00000292342604066197,0.000000887570383423996,0,0,0.0000000612480513931532,0,0.000000642261274183951,0.000000397503681491024,0.00000231250280602794,0,0,0.000000364605756947241,0.00000382673503204913,0.00000030988469124388,0.00000355974696737127,0,0,0,0.000000914739433659851,0,0,0,0.0601198604734083,0,0,0,0,0.000172741423230682,0.00027146303309651,0.000107563503272985,0,0,0.000123418337452131,0,0.00000233481386903622,0.000000186289072160118,0.00000753498875365129,0,0,0.0000413673151546291,0.000146157654712739,0.0000440702820638467,0.000143235946172243,0,0,0,0.000179118576157786,0,0,0,0.0710580702893999,0,0,0,0,0.0735697452175192,0.154225258760622,0.0632379693253256,0,0,0.146905972909066,0,0.0632535740495198,0,0.0688937341700339,0,0,0.0697053323565505,0.0763149182289402,0.0553838461592925,0.0730725167715265,0,0,0,0.239061099521538,0,0,0
"15",14,"female","female_14",0,NA,0.0596331215709574,0,0,0.000101593562031302,0,0,0,0,0.000000575917772030423,0.00000372495435469734,0.00000104088652776459,0,0,0.0000000816559240736252,0,0.000000639258005247265,0.000000523547103667017,0.00000256685481438004,0,0,0.000000596619782322466,0.00000603309146391619,0.000000428431411198175,0.00000399467571299422,0,0,0,0.00000111970249819666,0,0,0,0.0661971902754449,0,0,0,0,0.000193549134587485,0.000318583753354687,0.000117089295427131,0,0,0.000129367989954709,0,0.00000229593999908856,0.000000254632619136099,0.00000758885546512021,0,0,0.0000481926130403083,0.000165744444400759,0.0000488870839946417,0.000154980770259435,0,0,0,0.000188569259416602,0,0,0,0.0773777778991829,0,0,0,0,0.0739015808049144,0.132138189184633,0.0633587208346379,0,0,0.148009292891921,0,0.0637193524233841,0,0.0689112500337059,0,0,0.0697854428470433,0.0760834021063268,0.0548491525801603,0.0730011965959591,0,0,0,0.235283257001612,0,0,0
"16",15,"female","female_15",0,NA,0.0653824593734162,0,0,0.00012843228596073,0,0,0,0,0.000000700804352078801,0.00000485151183993943,0.00000121108614032763,0,0,0.000000113137926520815,0,0.000000637625008431433,0.000000706360986816421,0.00000293202978095329,0,0,0.00000101403978696523,0.00000983269751737751,0.000000592636316121228,0.00000448027387818999,0,0,0,0.00000138210829758825,0,0,0,0.0727882377266563,0,0,0,0,0.000216716052740078,0.00037578318965847,0.000125166860447125,0,0,0.000135066584542275,0,0.00000227435161058987,0.000000359456480345915,0.00000775158988615057,0,0,0.0000558651384655881,0.000186776452089717,0.0000537607752836104,0.000165668942659112,0,0,0,0.000197692731154804,0,0,0,0.0841428555055806,0,0,0,0,0.0742764456581322,0.115367997832917,0.0635034947785109,0,0,0.149232278630549,0,0.0639347498677705,0,0.0689202854639278,0,0,0.0698431550748124,0.0758551683601196,0.054340652241943,0.0729654933189279,0,0,0,0.233370355451905,0,0,0
"17",16,"female","female_16",0,NA,0.0712573011602055,0,0,0.000159884121968183,0,0,0,0,0.000000840894862465734,0.00000623228426674245,0.00000137363313859463,0,0,0.000000154628052986083,0,0.000000637165896309616,0.000000928690384569596,0.00000335033497180914,0,0,0.00000162898704853949,0.0000151737181739938,0.000000761837600191073,0.00000489498141356815,0,0,0,0.00000169372091223587,0,0,0,0.0795006851693676,0,0,0,0,0.000242073423162105,0.000437226547031162,0.000132683586835464,0,0,0.000140633676232976,0,0.0000022687771787406,0.00000049469633446245,0.00000794236651249177,0,0,0.0000640869371704324,0.000208786750456931,0.0000586977503553797,0.000175949901360117,0,0,0,0.000206743662376687,0,0,0,0.0910060121573534,0,0,0,0,0.0746038415148193,0.104566391866714,0.063650429182549,0,0,0.150380758503263,0,0.0640735894535504,0,0.068926347885467,0,0,0.069837454714095,0.0756326254752141,0.0539597412150659,0.0729497868204438,0,0,0,0.232660924430136,0,0,0
"18",17,"female","female_17",17,"15 to 19",0.0767374026052578,88312.9059994522,0,0.000188637888845968,0,0,0,0,0.000000963056073212491,0.00000761935402467566,0.00000149225685065166,0,0,0.000000197861990809597,0,0.000000637692047575787,0.00000113189321988904,0.00000372276490403357,0,0,0.00000225064827047482,0.000020307816218534,0.000000845366711430803,0.00000507789594823165,0,0,0,0.00000202874816671691,0,0,0,0.0857939214038,0,0,0,0,0.000269283905212,0.000492476830227,0.000140843397081,0.000456691046083,0,0.000146216855759,0,0.0000022783036853,0.000000626535427695,0.00000807379076766,0,0,0.0000723597990605,0.000231107141593,0.0000637269879797,0.000186710502076,0,0,0,0.000216036716077,0,0,0,0.0975053542148139,0,0,0,0,0.0747917585444836,0.100233813255335,0.0637774680322385,0.0559788955523723,0,0.151254722759602,0,0.0643124031794183,0,0.0689349479625072,0,0,0.0697274631676177,0.0754181542689317,0.0538055317265957,0.0729384986959188,0,0,0,0.232527783740444,0,0,0
"19",18,"female","female_18",0,NA,0.0815109078620735,0,0,0.000208670070160728,0,0,0,0,0.00000104267614353846,0.00000878269054963911,0.0000015381265005682,0,0,0.000000233732454077587,0,0.000000641882839512545,0.00000125368004000589,0.00000400585470373503,0,0,0.0000025974392767295,0.0000229215013464083,0.000000849632967391583,0.00000492620996641284,0,0,0,0.00000236780935721682,0,0,0,0.0913038521244213,0,0,0,0,0.000298173699657028,0.000530857015093697,0.000149594743143718,0.000675499511706419,0,0.000151694722406027,0,0.00000232846523130142,0.000000715334638957878,0.00000814103686254395,0,0,0.0000802535493777076,0.000252815551638462,0.0000687191573916624,0.000197870325140191,0,0,0,0.000225388324624841,0,0,0,0.103341274080802,0,0,0,0,0.0748017158869132,0.0996104003860275,0.0638792917475979,0.0569358705762522,0,0.151846564592478,0,0.0646527506103571,0,0.0689459426441493,0,0,0.0694462768663639,0.0752202466633637,0.0537990646931067,0.0729235482486133,0,0,0,0.234470223493553,0,0,0
"20",19,"female","female_19",0,NA,0.0857390119791418,0,0,0.000222016947855776,0,0,0,0,0.00000109059719338011,0.00000977502154712162,0.00000152199830261559,0,0,0.000000263917738584318,0,0.000000652971229273773,0.00000130457804461762,0.00000425376812714512,0,0,0.00000266654902746234,0.0000231342085454128,0.000000852545835119683,0.00000454635348230372,0,0,0,0.00000272090585303324,0,0,0,0.0961634369237715,0,0,0,0,0.000329020688477815,0.000554513376778411,0.000157954819653726,0.000928258415335546,0,0.000156907669590246,0,0.00000243988214357149,0.000000765114756090631,0.0000082023963518732,0,0,0.0000877504924557378,0.000273644188738033,0.0000735264817417144,0.000208637973669761,0,0,0,0.000234506909841699,0,0,0,0.108635139898164,0,0,0,0,0.0746944123869056,0.0992827432281708,0.0639705321094559,0.0578788388113152,0,0.152285789726326,0,0.0649767177478393,0,0.0689711882915376,0,0,0.0690229418056969,0.0750371655021256,0.0537949614005363,0.0729085600189635,0,0,0,0.238957109098793,0,0,0
"21",20,"female","female_20",0,NA,0.0895495435603302,0,0,0.000230905384652801,0,0,0,0,0.00000111805162908364,0.0000106532445604994,0.00000146643253821809,0,0,0.00000029092312706966,0,0.000000671796126341594,0.00000131407696482156,0.00000448548551375153,0,0,0.00000254413126985724,0.0000217727286475434,0.000000854178082698632,0.00000408337704987204,0,0,0,0.00000309285676797742,0,0,0,0.100522368832929,0,0,0,0,0.000362067398191352,0.000571065130669115,0.000165990211088927,0.00120147315920733,0,0.000161983661623304,0,0.00000260634457593844,0.000000790741309730884,0.00000826040283698516,0,0,0.0000948731890296293,0.000293924063006177,0.0000781918568940757,0.000219031308920384,0,0,0,0.000243623012624785,0,0,0,0.113513071747556,0,0,0,0,0.0745262434688375,0.0991227203757949,0.0640589632728729,0.058805958170101,0,0.152575182501501,0,0.0652833680382555,0,0.0690342330396593,0,0,0.0685597557921846,0.0748560298632182,0.0537927864386495,0.0728955245765733,0,0,0,0.243768410627373,0,0,0
