"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_crdd","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_espc","deaths_rate_iscs","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mlsm","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_crdd","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_espc","ylds_rate_iscs","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mlsm","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_crdd","dw_adj_cyri","dw_adj_dmt2","dw_adj_espc","dw_adj_iscs","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mlsm","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","med"
"1",0,"female","female_0",0,NA,0.0230663441547589,0,0,0.00233478093744574,0,0,0,0,0.000000286499793331148,0.0000114052011880269,0.0000000861863906629367,0,0,0.00000060200303660872,0,0.0000012418314412542,0,0.0000487738868191867,0,0,0.000000172453154700431,0.00000225362523636444,0.000000119431125519362,0.00000146288663614801,0,0,0,0.00000107617651759964,0,0,0,0.0230519773712285,0,0,0,0,0.0000187916191907531,0.0000654693190106262,0.00000314068652158425,0,0,0.0000267710901792312,0,0.00000526904754820256,0,0.0000300783431157523,0,0,0.00000259775662649284,0.0000115555248825163,0.00000288626544518301,0.00000675497489703159,0,0,0,0.0000352447154326494,0,0,0,0.0350265408348293,0,0,0,0,0.076502229487362,0.239266717447098,0.0654815985193269,0,0,0.144868360435198,0,0.047819156241573,0,0.0647986810649235,0,0,0.0703767662765734,0.0896491936170644,0.0630997479167761,0.074602706793653,0,0,0,0.764357539314631,0,0,0
"2",1,"female","female_1",0,NA,0.02434954652307,0,0,0.00146701660803278,0,0,0,0,0.000000286588167766945,0.0000093425338715953,0.000000114257465591141,0,0,0.000000440951052058827,0,0.00000127097521072048,0,0.0000335380315249654,0,0,0.000000183356676765749,0.00000232717115497782,0.000000128224680318328,0.00000169923763811912,0,0,0,0.00000100657692880176,0,0,0,0.0244744722618166,0,0,0,0,0.000023438480202927,0.0000743641162688025,0.0000045406200942946,0,0,0.0000317044480968898,0,0.00000543660943943285,0,0.0000260527743203996,0,0,0.00000322147084382576,0.0000146104123047896,0.00000368947568209418,0.0000088634340111609,0,0,0,0.0000423136204674752,0,0,0,0.0360552268545439,0,0,0,0,0.0760831117735965,0.261338906186927,0.0649523964718538,0,0,0.144942100815527,0,0.0485444531874444,0,0.0650156536574654,0,0,0.0690416615104382,0.0882049024650338,0.0627432906374715,0.0730476619650497,0,0,0,0.684225390608175,0,0,0
"3",2,"female","female_2",2,"0 to 4",0.0257041346431497,59648.1954654417,0,0.000921772871162139,0,0,0,0,0.000000286676569462938,0.00000765290657332152,0.000000151471344175047,0,0,0.000000322984799889248,0,0.00000130080293718003,0,0.0000230615116391973,0,0,0.000000194949584848014,0.00000240311720740999,0.000000137665692852171,0.00000197377464490592,0,0,0,0.00000094147855581895,0,0,0,0.0259847466813,0,0,0,0,0.0000292344341723,0.0000844673791023,0.00000656456182399001,0,0,0.0000375469217876,0,0.00000560949999531,0,0.000022565972041,0,0,0.00000399493712836,0.0000184729079714,0.00000471620890985,0.0000116300154579,0,0,0,0.000050800310205,0,0,0,0.0371141241055688,0,0,0,0,0.0756662901975928,0.285447239029724,0.0644274712718216,0,0,0.145015878730924,0,0.049280751073128,0,0.0652333527633429,0,0,0.0677318847727256,0.0867838795304592,0.0623888470237703,0.0715250310329777,0,0,0,0.612493971829851,0,0,0
"4",3,"female","female_3",0,NA,0.0270587907876264,0,0,0.000542064669160073,0,0,0,0,0.000000286805538296442,0.00000616950651043252,0.000000203825440539333,0,0,0.000000230672648158427,0,0.00000135350882627347,0,0.0000154751534644426,0,0,0.00000020831516750787,0.00000248499314065389,0.000000147680356554329,0.00000234526614965536,0,0,0,0.000000872059078772334,0,0,0,0.0275009357732093,0,0,0,0,0.0000367880719343408,0.0000962654477813546,0.00000964305567298351,0,0,0.0000448561768591829,0,0.00000590645120652498,0,0.0000194345452674162,0,0,0.00000497726593990793,0.0000235384268160709,0.00000607840452410438,0.0000154309698090178,0,0,0,0.0000615470679043039,0,0,0,0.0380017554288584,0,0,0,0,0.075228822887178,0.318359843056438,0.0639146510683027,0,0,0.14506800864558,0,0.0499580864319266,0,0.0654252510103241,0,0,0.0663393306639086,0.0853141619885838,0.0619874280165712,0.0699776653577723,0,0,0,0.546095108289738,0,0,0
"5",4,"female","female_4",0,NA,0.0284058029133773,0,0,0.000298343492115297,0,0,0,0,0.000000286990962356854,0.00000489482001449626,0.000000278399414287522,0,0,0.000000160632136009997,0,0.00000143181144626361,0,0.0000101339591418703,0,0,0.000000223713638732658,0.0000025732326219988,0.000000158293341560547,0.00000285061015293091,0,0,0,0.000000799932603086563,0,0,0,0.0290135111494555,0,0,0,0,0.0000467053306645958,0.000110079809797839,0.000014392689647467,0,0,0.0000540584948903262,0,0.00000634651835778306,0,0.0000166423629983834,0,0,0.00000623012695872613,0.0000302265772823497,0.00000789867686674233,0.0000207033585963586,0,0,0,0.0000752494270628556,0,0,0,0.0387045088988615,0,0,0,0,0.074771095029284,0.362561241094143,0.0634137138232265,0,0,0.145098467191732,0,0.0505737368095295,0,0.0655911167050876,0,0,0.0648701657690813,0.0837990180740291,0.0615399676632015,0.0684085685343142,0,0,0,0.484951814833477,0,0,0
"6",5,"female","female_5",0,NA,0.0298613274924294,0,0,0.000169731673080678,0,0,0,0,0.000000287195819459053,0.00000391464050081488,0.000000377430711844143,0,0,0.000000113281139642881,0,0.00000150218351079258,0,0.00000671776547288941,0,0,0.000000239650056242011,0.00000266275430902881,0.000000169738792465284,0.00000342576808082964,0,0,0,0.000000737352030411368,0,0,0,0.0306578143714371,0,0,0,0,0.0000590340162420446,0.000125665769895412,0.0000213113062303428,0,0,0.0000648647510631791,0,0.00000675058227789055,0,0.000014292080801667,0,0,0.00000778019300748772,0.0000386648051018407,0.0000102219794547279,0.0000276230138211957,0,0,0,0.0000915844231474783,0,0,0,0.0395250778600073,0,0,0,0,0.0743274769001507,0.408610139154362,0.0629128326297808,0,0,0.14513977905867,0,0.0512328961789793,0,0.0657707337961697,0,0,0.0634849718208116,0.0823453091402479,0.0611198691354364,0.0669016342590605,0,0,0,0.431516070205451,0,0,0
"7",6,"female","female_6",0,NA,0.031566365207639,0,0,0.0001102383336794,0,0,0,0,0.000000287382995240138,0.00000323238046143402,0.00000049664048619897,0,0,0.0000000840307331613472,0,0.0000015247893221919,0,0.00000467602199032151,0,0,0.000000254165514713855,0.00000274774178138813,0.000000182311369884509,0.00000393437583276042,0,0,0,0.000000693030476824103,0,0,0,0.0326012629870387,0,0,0,0,0.0000733067609047345,0.000142499941014171,0.0000305662012395377,0,0,0.0000764831925202188,0,0.00000689499612381044,0,0.0000124146761903818,0,0,0.0000096257269478013,0.0000486971936464559,0.0000130130558751897,0.0000360439194383797,0,0,0,0.000109453682904716,0,0,0,0.040794065368174,0,0,0,0,0.0739315379446719,0.441667647183459,0.0624005519752156,0,0,0.145224510853618,0,0.0520464635776236,0,0.066004339463948,0,0,0.0623311096956586,0.081052671707064,0.0607986013629099,0.06553354053671,0,0,0,0.3870505501139,0,0,0
"8",7,"female","female_7",7,"5 to 9",0.0336948507767767,62252.377837293,0,0.0000902751836570731,0,0,0,0,0.000000287515282046182,0.00000282250723359095,0.000000620240247088348,0,0,0.0000000680989773788655,0,0.00000146077609360409,0,0.00000354518402318355,0,0,0.000000264880655792079,0.00000282168216396568,0.000000196379533574469,0.00000417363820021432,0,0,0,0.000000673950089231555,0,0,0,0.0350545377213,0,0,0,0,0.0000882512603794,0.000159704446207,0.0000414627996306,0,0,0.0000874671630201999,0,0.00000656000601754,0,0.0000110015629229,0,0,0.0000117162510158,0.0000596896786311,0.0000160966294133,0.0000452346957218,0,0,0,0.000126706021308,0,0,0,0.0428937614087892,0,0,0,0,0.0736161865092199,0.443746289637613,0.0618657979671967,0,0,0.145385332002972,0,0.0531331839724417,0,0.0663328314217042,0,0,0.0615464196704224,0.0800148772876096,0.0606464380413473,0.0643749239883945,0,0,0,0.352058619315202,0,0,0
"9",8,"female","female_8",0,NA,0.0364299671913686,0,0,0.0000864379465879235,0,0,0,0,0.000000287643062155864,0.00000261195096396624,0.000000726855503883144,0,0,0.0000000608975197777294,0,0.00000128849735956385,0,0.00000297263834788131,0,0,0.000000270625623294385,0.00000287002798930165,0.000000210830546970762,0.00000420011404305036,0,0,0,0.000000679739426337842,0,0,0,0.0382675152394967,0,0,0,0,0.000102090561312303,0.000175435237595857,0.0000527689191695201,0,0,0.0000963057469711889,0,0.00000563560354279108,0,0.00000993307700022746,0,0,0.0000139799553914353,0.0000707587686776487,0.0000192550359723059,0.0000542579345795361,0,0,0,0.000141025435755367,0,0,0,0.0462532318023827,0,0,0,0,0.073372790729293,0.404213297807135,0.0612791715467595,0,0,0.145593321350603,0,0.0547022242992232,0,0.0668083277659906,0,0,0.0612287737627136,0.0792853519291943,0.0606141299908057,0.0634288165079927,0,0,0,0.324825025966006,0,0,0
"10",9,"female","female_9",0,NA,0.0397835553622579,0,0,0.0000839319383549482,0,0,0,0,0.000000288130621291661,0.00000252101032926051,0.00000081131322593304,0,0,0.0000000585918907933863,0,0.00000106386038395291,0,0.00000269019284705141,0,0,0.000000274731471108604,0.00000291059233955565,0.000000225407621174254,0.00000421521094914405,0,0,0,0.000000704155417494733,0,0,0,0.0422781832569302,0,0,0,0,0.000114494637205107,0.000189526511979642,0.0000640204247464796,0,0,0.000102986731572879,0,0.00000446117299855322,0,0.00000908539703803332,0,0,0.0000164289589787194,0.0000817553881456192,0.0000224582361200332,0.000062898663356094,0,0,0,0.000152295052362819,0,0,0,0.0508785002793993,0,0,0,0,0.0731783402398091,0.340873964452884,0.0606497004191697,0,0,0.145826881776429,0,0.056715195205089,0,0.0674066302529857,0,0,0.0612715914407733,0.0787897479344207,0.0605986655033139,0.062635843167485,0,0,0,0.302785466345512,0,0,0
