latravel,off_public_highway,rural_other,rural_primary,urban_other,urban_primary
E06000022,1.6519445711577033e-4,0.6776359225025841,0.055464795121819906,0.24444301567555582,0.02229107224292444
E06000023,0.06361502971397669,0.07125788408930898,0.0010164831232564486,0.8445675452563487,0.019543057817109237
E06000024,0.005007920080041053,0.6287829406565486,0.05317369298261178,0.2657264057717613,0.047309040509037156
E06000025,0.04421337877727874,0.5821098041141899,0.009929028713526323,0.3429586649059234,0.02078912348908173
E07000187,0,0.9285146902234166,0.05071388759948365,0.003342535600057424,0.01742888657704231
