"","age","sex","sex_age_cat","age_cat","age_cat_2","pyld_rate","population_number","deaths_rate_adaod","mx","deaths_rate_bldc","deaths_rate_brsc","deaths_rate_carc","deaths_rate_chml","deaths_rate_copd","deaths_rate_crdd","deaths_rate_cyri","deaths_rate_dmt2","deaths_rate_espc","deaths_rate_iscs","deaths_rate_ishd","deaths_rate_kdnc","deaths_rate_lvrc","deaths_rate_lwri","deaths_rate_mlsm","deaths_rate_mltm","deaths_rate_mtri","deaths_rate_mvri","deaths_rate_otri","deaths_rate_pdri","deaths_rate_pr'd","deaths_rate_prsc","deaths_rate_stmc","deaths_rate_strk","deaths_rate_tbalc","deaths_rate_utrc","ylds_rate_adaod","ylds_rate_allc","ylds_rate_bldc","ylds_rate_brsc","ylds_rate_carc","ylds_rate_chml","ylds_rate_copd","ylds_rate_crdd","ylds_rate_cyri","ylds_rate_dmt2","ylds_rate_espc","ylds_rate_iscs","ylds_rate_ishd","ylds_rate_kdnc","ylds_rate_lvrc","ylds_rate_lwri","ylds_rate_mlsm","ylds_rate_mltm","ylds_rate_mtri","ylds_rate_mvri","ylds_rate_otri","ylds_rate_pdri","ylds_rate_pr'd","ylds_rate_prsc","ylds_rate_stmc","ylds_rate_strk","ylds_rate_tbalc","ylds_rate_utrc","dw_adj_adaod","dw_adj_allc","dw_adj_bldc","dw_adj_brsc","dw_adj_carc","dw_adj_chml","dw_adj_copd","dw_adj_crdd","dw_adj_cyri","dw_adj_dmt2","dw_adj_espc","dw_adj_iscs","dw_adj_ishd","dw_adj_kdnc","dw_adj_lvrc","dw_adj_lwri","dw_adj_mlsm","dw_adj_mltm","dw_adj_mtri","dw_adj_mvri","dw_adj_otri","dw_adj_pdri","dw_adj_pr'd","dw_adj_prsc","dw_adj_stmc","dw_adj_strk","dw_adj_tbalc","dw_adj_utrc","incidence_adaod","case_fatality_adaod","prevalence_adaod","incidence_brsc","case_fatality_brsc","prevalence_brsc","incidence_carc","case_fatality_carc","prevalence_carc","incidence_copd","case_fatality_copd","prevalence_copd","incidence_crdd","case_fatality_crdd","prevalence_crdd","incidence_dmt2","case_fatality_dmt2","prevalence_dmt2","incidence_iscs","case_fatality_iscs","prevalence_iscs","incidence_ishd","case_fatality_ishd","prevalence_ishd","incidence_lvrc","case_fatality_lvrc","prevalence_lvrc","incidence_stmc","case_fatality_stmc","prevalence_stmc","incidence_strk","case_fatality_strk","prevalence_strk","incidence_tbalc","case_fatality_tbalc","prevalence_tbalc","incidence_utrc","case_fatality_utrc","prevalence_utrc"
"43",42,"female","female_42",42,"40 to 44",0.138054966644382,45420.5155288659,0,0.0015330209709672,0.00000670975301901188,0.000199065445948766,0.0000461406732020042,0.00000140804078167575,0.0000238700642312139,0.000203652182040718,0.000000772465056930314,0.00000279110161087044,0.00000976830854823499,0.00000483785833797738,0.0000722435716606715,0.0000094243678340253,0.00000979839411713998,0.0000455462812519749,0.0000225713499350496,0.00000293969105724615,0.00000118389677522248,0.00000895258412989876,0.000000394145184646713,0.00000530509723862323,0.000000647389686332162,0,0.0000231589966321174,0.0000672516910747409,0.0000687159212260341,0.00000523088507731425,0,0.162613836690625,0.0000242686957460504,0.00113721152910944,0.000126076416505291,0.00000197973161970978,0.00377668362394218,0.00232033424981782,0.000303170326074996,0.00413476893375378,0.00000485553991798171,0.000462873261822743,0.000267771434612257,0.0000323470485118406,0.00000468708453595475,0.0000207744697004275,0.000180339893524546,0.0000144500390218705,0.000182452796758139,0.00053440532507032,0.000131027476882331,0.000226597131522961,0.0000182303126239141,0,0.0000142203114558178,0.000822522495790069,0.0000244782162247534,0.0000485670943102508,0,0.189575432131901,0.0971790940986291,0.0934994444565503,0.101252722665121,0.114656108126647,0.075158423493925,0.0567378753268849,0.0579681949465543,0.0755097629170677,0.16351135590022,0.147870101183676,0.0477514488255046,0.0648059255208032,0,0.0718857807766496,0.0636361207516023,0.214332037186115,0.0584974586644017,0.0694803193280251,0.0582933457893734,0.0578605922038588,0.194248959193333,0,0.137983569855056,0.154236218696114,0.204574959926065,0.0753396420426412,0.0000690494145940569,0.00284127502367543,0.00326446216070893,0.00163001437962125,0.0136594482236164,0.0112885001257358,0.000257203042847227,0.0122699523605511,0.00340376828369547,0.00471311530117747,0.000660087298722814,0.0544423850383652,0.00584806961450612,0.00372074217382927,0.0420188950509725,0.00312827627271459,0.0000293827995203567,0.0678633742138441,0.000260380052907586,0.000468162168802832,0.00557221423367886,0.000565247407636671,0.0102902790108131,0.00533453461207861,0.00007430151976787,16.6947942906074,0.0000038805607966989,0.0000592380133570754,3.73574500031339,0.0000233244889595414,0.000617497565012334,0.006611481595964,0.00740941644699284,0.000155575062958061,0.459920527150045,0.000266437370290623,0.000150931527542361,0.00537039799752309,0.00281936773389409
"44",43,"female","female_43",0,NA,0.138824778252281,0,0,0.00164518633098896,0.00000757669676808179,0.00021715311889382,0.0000513570162967761,0.00000143402232429774,0.0000279096858649141,0.000223116247078098,0.000000760455755416766,0.00000337790358098971,0.0000114344120101356,0.00000542243639893928,0.0000815971235316516,0.0000106417474818947,0.0000108535877992778,0.0000483105732999788,0.0000237637494530633,0.00000351965398220064,0.00000114488381604933,0.00000885681938919231,0.000000386544257034697,0.00000526950353878278,0.00000086600879453974,0,0.0000246310571992636,0.0000723992008461194,0.0000828524033216033,0.00000607102268769897,0,0.164285458197106,0.0000262144159464242,0.00122673983511255,0.000134179202912526,0.00000205108332120808,0.00405758946338253,0.00249038646767447,0.000310739324680633,0.0043516221504066,0.00000563857343741959,0.000497565362934836,0.000298850511861331,0.0000354153744649342,0.00000492312488020425,0.0000206491690014215,0.000181556918973502,0.0000172761896961914,0.00018590156926985,0.000544213708349861,0.000133531713782659,0.000230768967375025,0.0000214407516925657,0,0.0000149140921798267,0.000887305718258676,0.0000290176284260563,0.0000550274031296744,0,0.19165649467527,0.0973895958084713,0.0934388637930208,0.101126332744408,0.114835722890595,0.0749890706457747,0.0555568030741574,0.0579978276109742,0.0760913214239779,0.163528418915642,0.147405694725675,0.0474735683133993,0.0649224059872643,0,0.0719759480540693,0.0636779151306439,0.214441744691799,0.0584476526480146,0.0693676484103933,0.0582143292618013,0.0578581129077151,0.194602736583176,0,0.137688696778123,0.152910480439985,0.20605279880288,0.0754986734736331,0.0000609595333862076,0.00284127502367543,0.00335309437768271,0.00162769755567895,0.0136594482236164,0.0127682577525826,0.000264575023259185,0.0122699523605511,0.00365235334075049,0.00471365562713215,0.000660087298722814,0.0588973732027239,0.00583869319447642,0.00372074217382927,0.0474648909718517,0.0031318278314376,0.0000293827995203567,0.0707995667726079,0.000291353680464335,0.000468162168802832,0.00586151648184037,0.000563600497754587,0.0102902790108131,0.00587232839276205,0.0000683337415923966,16.6947942906074,0.00000416571097453298,0.0000625541198321648,3.73574500031339,0.0000223022880795036,0.0006202992554878,0.006611481595964,0.00799481490985627,0.00013593557176061,0.459920527150045,0.000319226338597076,0.000148631475378583,0.00537039799752309,0.00297838741321906
"45",44,"female","female_44",0,NA,0.139446835392202,0,0,0.00176397143304664,0.00000843737682140957,0.000235893350295421,0.000057227012315508,0.00000148999135847066,0.0000321600874194368,0.000243682340695091,0.000000752977192510721,0.00000435071368118024,0.0000133709092447477,0.00000612125645503352,0.0000919487780932773,0.000011907665601691,0.0000120595316327911,0.0000507723490005609,0.0000247337115435855,0.00000420348630141421,0.00000111313155163885,0.00000877229610353389,0.000000381167207472367,0.00000518523629370962,0.00000109863826597159,0,0.000025686351770448,0.0000774179931799787,0.0000997620069919534,0.0000070014816123478,0,0.165796281285129,0.0000285676271749502,0.00131851264752928,0.000141443738175558,0.00000216036196223237,0.00434700236624556,0.00264273057455847,0.000318367405226793,0.00461236175713271,0.00000658794726582308,0.000535514957063433,0.000331915232168695,0.0000383438232658311,0.00000508336885046107,0.0000204544784383109,0.000182061271306823,0.0000207134886651199,0.000189029244122106,0.000553949565907807,0.000136104483244789,0.000234981242405817,0.0000253937155098587,0,0.0000154823156901618,0.000957899057037853,0.0000344211273180126,0.0000620213095309414,0,0.193534056656375,0.0975116956703943,0.0933965499834643,0.101017264898291,0.115043609115583,0.0747967914541092,0.0553713828311999,0.05801539914528,0.0766866588516567,0.163557699989361,0.146842738864997,0.0471932508488576,0.0651271169408434,0,0.072034292712373,0.0636844118795596,0.214472591782184,0.0583603162608277,0.0692256456610772,0.0581382220454255,0.0578716096324673,0.19509350467722,0,0.1368853783386,0.151747587569533,0.208456435670857,0.0756726146102441,0.0000635849250821723,0.00284127502367543,0.0034139932374796,0.00162015527377952,0.0136594482236164,0.0142118217994376,0.000270734908739039,0.0122699523605511,0.00390233353023136,0.00471188970470095,0.000660087298722814,0.0633205824381038,0.00583470291031688,0.00372074217382927,0.0528594474764755,0.00314920089534569,0.0000293827995203567,0.0737547050191477,0.000292303525528614,0.000468162168802832,0.00620684052931673,0.000556536731749145,0.0102902790108131,0.00640401166531439,0.0000700512591083366,16.6947942906074,0.0000038793485387964,0.0000616011571661069,3.73574500031339,0.0000232116749366751,0.00062325215600718,0.006611481595964,0.00860034480886136,0.000144387911461801,0.459920527150045,0.000382244817779877,0.000153051916127179,0.00537039799752309,0.00314467291005992
"46",45,"female","female_45",0,NA,0.1399287685892,0,0,0.00189136030696342,0.00000930905790011234,0.000255446309296703,0.0000637715947687486,0.00000156869536803325,0.0000368726156781994,0.000265487958370428,0.000000750073152288998,0.00000572345889520923,0.0000156182694042056,0.00000691615556824214,0.000103285496725263,0.0000132461508061821,0.0000134501232165713,0.0000532163019114011,0.0000256062479882562,0.00000499906312218666,0.00000108435959943331,0.00000869838691455943,0.000000376466272327978,0.00000508631362292928,0.00000134550134410726,0,0.0000265678252037877,0.0000825255862724149,0.000119640281801054,0.0000080538831940696,0,0.167186525721226,0.0000312881997251265,0.00141003875482543,0.000148638714460109,0.00000229763045047028,0.00464608621119922,0.00278574658758603,0.000326135805205108,0.00490971937404862,0.00000769192348687099,0.000577079535586212,0.000367033286219315,0.0000411310924346109,0.00000523230532213559,0.000020219314067097,0.000182481798531997,0.0000247480704990744,0.000192007886217501,0.000563652312759685,0.000138667712933134,0.000239255776664112,0.0000301189947513846,0,0.0000160161687937746,0.00103462021826415,0.0000407783805789246,0.000069843557178392,0,0.195251001623935,0.097577943138652,0.0933400730549077,0.10087186020142,0.115246048841784,0.0745983543832452,0.0557774074591945,0.0580242940323097,0.0772560498966683,0.163627443824237,0.146302327639497,0.0468919686035145,0.065382690565151,0,0.0720580061521273,0.0636664943829098,0.214371835995472,0.0582519289872938,0.0690667742283831,0.0580593810638726,0.0578876820996128,0.195461210495149,0,0.135903303331458,0.150770146533982,0.210621870535283,0.0758178398041616,0.0000781337719649792,0.00284127502367543,0.00349153625228988,0.0016102819716151,0.0136594482236164,0.0156372639330616,0.000267709924963788,0.0122699523605511,0.00415457476392498,0.0047235846136586,0.000660087298722814,0.0677134003841843,0.00585577940604447,0.00372074217382927,0.0582254852114556,0.00315100009157182,0.0000293827995203567,0.0767026879925653,0.00026219834240372,0.000468162168802832,0.00653639541948101,0.000560630456154644,0.0102902790108131,0.00692621538621477,0.0000685084358907351,16.6947942906074,0.00000392184041892983,0.0000564220457125589,3.73574500031339,0.0000221448741654499,0.000613900467147068,0.006611481595964,0.00920390605783109,0.000236950082097235,0.459920527150045,0.000375419595122274,0.000151041553421075,0.00537039799752309,0.00329759591608012
"47",46,"female","female_46",0,NA,0.14027878328808,0,0,0.00202983188682461,0.0000102233056209403,0.000276040460034192,0.0000709933849882058,0.0000016621123427222,0.0000424696487652696,0.000288715887241476,0.000000751866118711583,0.00000738047986741709,0.0000182222487777166,0.00000777213407416218,0.000115553148757498,0.0000146959805808056,0.0000150681799039806,0.0000559926558178604,0.0000265308011797264,0.00000591010031266828,0.00000105474186277551,0.00000863451472206024,0.000000370981103392659,0.00000500479947657375,0.00000161931615127079,0,0.0000275690586593196,0.0000880105828463153,0.000142521935938522,0.00000927585254365029,0,0.168498242804213,0.0000343076990679907,0.00149825941577135,0.000156722872308218,0.00000245069053789882,0.00495646003098171,0.00293066065682175,0.00033413388184878,0.00523407539075831,0.00000891412198798848,0.000622660805505332,0.000404306272368543,0.0000437966795027077,0.00000544406368013394,0.0000199717251622301,0.000183456114956397,0.0000292798406113824,0.000195022167298862,0.000573364693537185,0.000141137408366808,0.000243615980911332,0.0000355770803880654,0,0.0000166225336363477,0.00111776551412774,0.0000481545418179754,0.000078928483872752,0,0.196852434812237,0.0976211215408707,0.0932370892945401,0.100636797660156,0.11540909368022,0.0744103593303261,0.0563893383899809,0.0580279039432071,0.0777586111461512,0.163765964224655,0.14590385380795,0.046551689688564,0.0656513621509396,0,0.0720443236016154,0.0636350720572035,0.214087024367694,0.0581388880966769,0.0689034047973204,0.0579721942302731,0.0578929197798962,0.19544409137002,0,0.135065200930532,0.150000703701447,0.21134092927686,0.0758904133941807,0.000161465439492487,0.00284127502367543,0.00358013909838087,0.00212325370689071,0.0136594482236164,0.0170401977460594,0.000323718202455976,0.0122699523605511,0.00440005906849232,0.00552405176072481,0.000660087298722814,0.0721135073033572,0.00725011773570563,0.00372074217382927,0.0635683625195388,0.00574050679877693,0.0000293827995203567,0.0796380337238893,0.000410288340196511,0.000468162168802832,0.00680107414369887,0.000871409008741156,0.0102902790108131,0.00743846233832082,0.0000569299360414084,16.6947942906074,0.00000367617119481028,0.000132169619525421,3.73574500031339,0.0000209659829226082,0.000814501088103327,0.006611481595964,0.0097841960715856,0.000228802315171939,0.459920527150045,0.000387333926638254,0.000218619016987413,0.00537039799752309,0.00345155023349597
"48",47,"female","female_47",47,"45 to 49",0.140505573156485,52676.1776902017,0.00000869220124427577,0.00218245730982919,0.0000112274430996657,0.000297981909403929,0.0000788700973857275,0.00000176030895896369,0.0000496140786175465,0.000313601981462768,0.000000758566517647774,0.0000089532715298252,0.0000212344176148054,0.00000863257673801186,0.000128647124085713,0.0000163135950475762,0.0000169681326149863,0.000059528228114003,0.000027680120626842,0.00000693403870664293,0.00000102086736119793,0.00000858014740568433,0.000000363340331514222,0.00000497087019758628,0.00000194947809062727,0,0.0000290320944993603,0.0000942414031797865,0.000168196861497896,0.0000107369600867158,0.0000648145234182138,0.169775057223741,0.0000375179765893616,0.00157959772115546,0.00016687357945227,0.00000260372798545222,0.00528024714947697,0.00309141494604889,0.000342459606147201,0.00557265489073431,0.0000101844076422148,0.000672710731490939,0.000443878318842909,0.0000463802508163829,0.00000580630648321621,0.0000197385331759411,0.00018563887711124,0.00003408723745482,0.000198268832608659,0.000583132779227938,0.00014342396959214,0.000248086926374552,0.0000416201245519667,0,0.0000174254463078204,0.00120759904841991,0.0000565727922868124,0.000089900405474213,0.150793231761023,0.198385350674638,0.0976741153817622,0.0930554463483038,0.100259427410131,0.115498630892864,0.0742492423297859,0.0568122882340282,0.0580296236551908,0.0781525452138674,0.164001738544863,0.145765679524153,0.0461549945625388,0.0658947845485156,0,0.0719905378449571,0.0636010478943951,0.213566380148711,0.0580374725336866,0.0687477965048434,0.0578710858041327,0.0578739114624047,0.19478206978745,0,0.13468640190757,0.149462063414548,0.209409495697679,0.0758463828685674,0.000140879771934627,0.00284127502367543,0.0037595881580319,0.00211190354464696,0.0136594482236164,0.0188928513970482,0.00033033146014478,0.0122699523605511,0.00469079875366669,0.00550118928571148,0.000660087298722814,0.0771690739528073,0.00724232279005905,0.00372074217382927,0.0701457624980145,0.00575303612979194,0.0000293827995203567,0.0849606579632706,0.000412221268258444,0.000468162168802832,0.00723089910206954,0.000874129531617483,0.0102902790108131,0.00825711648677369,0.00005956821673934,16.6947942906074,0.00000327957801671212,0.000129561713100836,3.73574500031339,0.0000411368227372992,0.000817542059531236,0.006611481595964,0.0105594455336305,0.000179022584076809,0.459920527150045,0.000537671891836159,0.000217589285097237,0.00537039799752309,0.00367266634085986
"49",48,"female","female_48",0,NA,0.14053107929556,0,0.0000105351946673889,0.00235082480981895,0.0000122913689432835,0.000321930078747096,0.000087396037569496,0.00000186453140845655,0.0000590609019798999,0.000339685084384907,0.000000773929341364301,0.0000100564392431326,0.0000247504178864767,0.00000943298330805441,0.000142146543540648,0.0000180936298088866,0.0000192851145038277,0.0000641309234295027,0.000029151162292666,0.00000805632870526298,0.00000097608835075932,0.00000852615460085183,0.000000352036441066296,0.00000498808011217875,0.00000233975314133062,0,0.0000310735469181983,0.000101438418131625,0.000196136680698823,0.0000125103788735655,0.0000833598493139598,0.17095425009583,0.0000409708290408356,0.0016502124650225,0.000179721440420204,0.00000277156752141744,0.0056159890451438,0.0032652775557049,0.00035114066434037,0.0059358751171539,0.000011419907317824,0.000727852612227436,0.000485364494488949,0.0000486597143250253,0.00000640267733351935,0.000019514201148426,0.000189869858226996,0.0000391032351324285,0.000201922343734243,0.000593069311562726,0.000145487157243075,0.000252650832518734,0.0000481322936866788,0,0.0000184718191454618,0.00130488286903782,0.0000659914145777943,0.000103666505160321,0.14957353270612,0.199762628193759,0.0977561549975325,0.0927834874692441,0.0996317798297039,0.115529910920332,0.0741118660703452,0.0570731058889338,0.0580276003427548,0.0784329208484683,0.165657120490089,0.14591461183258,0.0456886867834128,0.0660977273060842,0,0.0718601560796093,0.0635450454870815,0.212763221364723,0.0579500147985325,0.0686010906511097,0.0577529759573887,0.0578262033713273,0.193334491961926,0,0.134832320667206,0.14914862070232,0.203842579006041,0.0756324287520622,0.00015404675067877,0.00284127502367543,0.00390707163457723,0.00211177138385589,0.0136594482236164,0.0207257354511272,0.000323947810079341,0.0122699523605511,0.00499002714955222,0.00550397831252182,0.000660087298722814,0.0822499783445215,0.00726079787514426,0.00372074217382927,0.07661524887768,0.00575582840088249,0.0000293827995203567,0.0902097752976344,0.000423559329609626,0.000468162168802832,0.00766732291687626,0.00086746801945485,0.0102902790108131,0.00906508296261807,0.0000600511304613916,16.6947942906074,0.00000339454811642986,0.000130134772577309,3.73574500031339,0.0000407368429646876,0.000816473564055651,0.006611481595964,0.0113340910594934,0.000183268388996753,0.459920527150045,0.000519506690273644,0.000220108660787996,0.00537039799752309,0.00389439976949529
"50",49,"female","female_49",0,NA,0.14034873859588,0,0.0000123535450938924,0.00253523986462661,0.0000133722699070952,0.000347843960647313,0.0000966636056185461,0.00000198415779842977,0.000071184986760676,0.000366757443233984,0.000000798354905602885,0.0000107492112269549,0.0000288567243502258,0.0000101831924395229,0.000155969346824341,0.0000200076318841007,0.0000221118616298133,0.0000697065570312506,0.0000308629261926375,0.00000927987899511558,0.000000924065540558563,0.00000847274387023508,0.000000338293152784346,0.00000503594353729795,0.00000276655486395743,0,0.0000335459854105159,0.000109490491300632,0.000226400793555729,0.0000146360528382179,0.000102051117327633,0.172002819589672,0.0000447929327360537,0.001709900779288,0.000194939997441996,0.00000296926229332351,0.00596137878275431,0.00344269737583074,0.000360130085490841,0.00633745972418145,0.0000126247402104666,0.000788661560729139,0.000528414727000756,0.0000505127097681734,0.00000723218493964059,0.0000192813438639761,0.0001958323836272,0.0000443874690835547,0.0002058669457756,0.00060314179727484,0.000147373115153407,0.000257293748597399,0.0000552303887047429,0,0.0000197114995890923,0.00141048288910091,0.0000765308025339537,0.000120669780792058,0.148148237865056,0.20094704757926,0.0978453254447289,0.0924433965757025,0.0987935586798543,0.115564583861678,0.0739871285239641,0.057438631450398,0.0580198751033588,0.0786256170869014,0.169382790226272,0.146271524958556,0.0451668833345611,0.066285617869614,0,0.0716554050601298,0.0634598826721367,0.211715442490735,0.0578656478004825,0.0684551148833997,0.0576216955772953,0.057758785831334,0.191289054124953,0,0.135291349604655,0.149041722174563,0.195667547564459,0.0752789186755825,0.00016340788116999,0.00284127502367543,0.00406892762970973,0.00211681019935075,0.0136594482236164,0.0225230443418129,0.000326447849755374,0.0122699523605511,0.00528081867309016,0.0054948190292329,0.000660087298722814,0.0872678278349264,0.00727571245252285,0.00372074217382927,0.0830715153259675,0.00576973480682749,0.0000293827995203567,0.0954708398615103,0.000410138720385985,0.000468162168802832,0.00810324724575011,0.000858549020674985,0.0102902790108131,0.00987709466669876,0.0000587145572654314,16.6947942906074,0.00000343169166059851,0.000134969725727813,3.73574500031339,0.0000420388840419558,0.000827805360207913,0.006611481595964,0.0120883986524439,0.000321457450857996,0.459920527150045,0.000460904523180522,0.000227918336978539,0.00537039799752309,0.0041238591180288
"51",50,"female","female_50",0,NA,0.140075091563502,0,0.000014247240104736,0.00273752897521766,0.0000145263515097663,0.000374837429648036,0.000106795915313065,0.00000211953279537017,0.0000862668446559561,0.000395662800624644,0.000000826837923812767,0.0000111979248049438,0.0000335801106377671,0.0000109362737155073,0.000170626243175687,0.0000221047506253213,0.0000254202026626399,0.0000761150729936454,0.0000327284939551098,0.0000106313930730546,0.000000875670386806064,0.00000843317896819005,0.000000324687994804443,0.00000510840271981324,0.00000323919764830378,0,0.000036444269421946,0.000118310581444397,0.000259696414631093,0.0000171521243081763,0.000120885940828865,0.173011999536705,0.0000489347702457588,0.00176073538136688,0.000212440467698622,0.00000317379666436499,0.00631799178193657,0.00363068650668446,0.000369419641552043,0.00676411801807134,0.0000138526019745314,0.000855567158775831,0.000573365258592362,0.0000521844424876991,0.00000826068934941332,0.0000190477960624268,0.000202402096720276,0.0000497544361020942,0.000209860319625346,0.000613172155528523,0.00014912030984673,0.000262049538271822,0.0000630569107515247,0,0.0000211386603566979,0.00152475489826553,0.0000884982186198093,0.000140847516032445,0.146648824151748,0.202064461956278,0.0979127712761048,0.0920539588291477,0.0979114551855269,0.115638140604797,0.0738793994248668,0.05786340798003,0.0580096845288838,0.078734879766875,0.174189757104283,0.146796366616302,0.0446130979294185,0.0664808607867012,0,0.0714314338474425,0.063374658738648,0.210498503959863,0.0577807797927482,0.0683080852034416,0.0574820428561376,0.0576784265501746,0.188880495763512,0,0.135961856105132,0.149145635998276,0.186654434425393,0.074867216798075,0.000167557916445148,0.00284127502367543,0.00428064438903244,0.00211908294172185,0.0136594482236164,0.0243014737066311,0.000332414097931969,0.0122699523605511,0.00556664018606855,0.00551943357955621,0.000660087298722814,0.0922360139601897,0.00729863147066118,0.00372074217382927,0.0894382146397355,0.00575424176609589,0.0000293827995203567,0.100694162055426,0.000451007987927471,0.000468162168802832,0.0085234333744853,0.000856838258244747,0.0102902790108131,0.0106451190743197,0.0000613585791956659,16.6947942906074,0.00000335756382624147,0.00012947826354623,3.73574500031339,0.0000419454027567358,0.000825399557106113,0.006611481595964,0.0128578068543604,0.000194103055158776,0.459920527150045,0.000545434988340568,0.000222932086986078,0.00537039799752309,0.0043445005347662
"52",51,"female","female_51",0,NA,0.139826199566876,0,0.0000164291021948371,0.0029597557434373,0.000015831262488567,0.000401718030320537,0.000117949259683153,0.00000227087499537832,0.000104385595273596,0.000427517971147045,0.000000853723311966131,0.000011643560008331,0.0000389167079018922,0.0000117660203494423,0.000186849924771619,0.0000244523989978986,0.0000291218542519637,0.0000831357647281843,0.000034636739700915,0.0000121526018895949,0.000000839717493602977,0.00000842051907880913,0.000000313431440142857,0.00000519944099194185,0.00000377464287041751,0,0.0000397519666194381,0.000127762692657738,0.000297175870842063,0.0000200876142973608,0.000140848409376249,0.174075330254649,0.0000533178742456349,0.00180536017666756,0.00023203593064034,0.00000335529925831391,0.00668785238117362,0.00383782373162727,0.00037899951882598,0.00719830600498187,0.0000151881635834212,0.000929004469899644,0.000620703368397405,0.0000539641470481234,0.00000941877732050201,0.0000188210290109499,0.000208309050654724,0.0000549571102602813,0.000213641026450343,0.000622970524543959,0.000150769849472462,0.000266954499295841,0.0000718298597872808,0,0.0000227429403641824,0.00164799759312329,0.000102344061279312,0.000163756220573962,0.14520198553269,0.203243820656629,0.0979295676879832,0.0916337563361619,0.0971468175192897,0.115786188658234,0.0737930325974484,0.0583009027754706,0.0580002637081149,0.0787652580348318,0.179005649765538,0.147449174577685,0.0440498852345022,0.066706130505337,0,0.071242794368956,0.0633183303786134,0.20918675220794,0.057691840224985,0.0681582329809047,0.0573387756527739,0.0575918683973503,0.18633572499286,0,0.136741535108981,0.149465525274303,0.178329703921153,0.0744772846838921,0.000244733576509608,0.00310363573184152,0.00447663620554388,0.00248799104442042,0.0136434573646774,0.0260477549465527,0.000471750990665685,0.0128383631422982,0.00585117467116369,0.00656494038678764,0.000749230204299692,0.0971821559140543,0.0101423358108834,0.00379641125508446,0.0957391171214979,0.00687070843429755,0.0000322654844831863,0.10590240156667,0.000565550951296535,0.00052182049102823,0.00898938137540224,0.00135540493320211,0.0106793315205818,0.0114215254458237,0.0000619075927861211,14.2567621560968,0.00000357687848156612,0.000119638348144501,3.33192645300488,0.0000401330359476404,0.00121308540282656,0.0067846075732835,0.0135985189643211,0.000655443068991636,0.450187054780374,0.000559816340830621,0.000360642448548332,0.00546775281923641,0.00457483289153078
"53",52,"female","female_52",52,"50 to 54",0.139717368788296,56550.8913245864,0.0000192572699552066,0.0032042551819881,0.0000173917460449608,0.000426976433680791,0.000130320651761564,0.00000243818804914203,0.000125242684508302,0.000463772983669508,0.000000872627542086821,0.0000123759918916911,0.0000448184910262096,0.0000127699410076765,0.000205644665041535,0.0000271412114715817,0.0000330431205141581,0.0000904387625258745,0.0000364488996725202,0.0000139049075632965,0.000000823779150376581,0.00000844793694078411,0.000000306448891397884,0.00000530280722390644,0.00000440013388671609,0,0.0000434340543734584,0.000137650515569967,0.000340573938032989,0.0000234547799463687,0.000164084347083908,0.175288700504175,0.0000578294713967778,0.00184686292609257,0.000253396960773724,0.00000347791718600323,0.00707347775666017,0.00407458028924275,0.000388858170793168,0.00761781207660692,0.0000167517487237585,0.00100940588131763,0.000671088519942771,0.0000561834097582263,0.0000105827089513195,0.000018608162214571,0.00021214096015343,0.0000596943937357563,0.000216929567751396,0.000632335691469303,0.000152365140756335,0.000272047532235523,0.0000818652843120739,0,0.0000245070297890796,0.00178043378815846,0.000118713756217552,0.00018838733819368,0.143929533963843,0.204617156094405,0.097866827327797,0.091201088489273,0.0966562429617876,0.116044626593415,0.0737323773621891,0.0587032160230702,0.0579948457538624,0.0787215557055982,0.182641007755051,0.148189665212673,0.043498737772775,0.0669844351386849,0,0.0711435021931532,0.0633197775016498,0.20785296126886,0.0575952811549334,0.0680038054558231,0.0571966065550467,0.0575058182514087,0.183870883643201,0,0.137526187243758,0.150007518792871,0.171967026961806,0.0741874851602967,0.000219549042297158,0.00340565126921388,0.00471977612153342,0.00248024329014259,0.0136167135145073,0.0281303066274912,0.000476538885093474,0.0134324900872246,0.00627208596366371,0.00655305499116521,0.000854274909468351,0.103022238983203,0.0101319919440093,0.00387702792611033,0.104565243563682,0.00686235326352048,0.0000356434881266745,0.112034460928402,0.000603098527889734,0.000583892799877397,0.00957717541614044,0.00133682836655625,0.0111140041998654,0.0126640069460869,0.0000496425968328179,12.2109717044458,0.00000402708430644669,0.000114314802111898,2.96721439422343,0.0000425424367492126,0.00121250561625878,0.00697952222082315,0.0147161104717051,0.000588600223497168,0.440654010348182,0.000804806252311563,0.000372712095135414,0.00558755352206879,0.0049372575883928
