latravel,motorway,rural_other,rural_primary,urban_other,urban_primary
E06000001,0,0.049121334250148675,0.051461560103783006,0.6830633696752644,0.21635373597080396
E06000002,0,0.027769302578267922,0.030170204326822415,0.5738662479669887,0.3681942451279209
E06000003,0,0.02424479920610809,0.04815566039377252,0.7141394699633518,0.21346007043676765
E06000004,0,0.07329033326589036,0.08008258578240343,0.5100153346836287,0.33661174626807744
E06000005,0,0.025822342817735832,0.0052582268861917705,0.6299849773768085,0.3389344529192639
E06000006,0,0.09319597002046863,0.11221032551917126,0.685606155712652,0.10898754874770802
E06000007,0,0.06294821920017861,0.08197665395642688,0.41395609563816976,0.4411190312052247
E06000008,0,0.015448520372004329,0.006537213673195449,0.45849348918053584,0.5195207767742642
E06000009,0,0.009467032296377345,0.02783777996202939,0.679089227806866,0.2836059599347273
E06000010,0,0.006210658445314563,0.00353103007199693,0.632028277862133,0.35823003362055544
E06000011,0,0.06659985389841336,0.09820885675783417,0.764654051023312,0.07053723832044047
E06000012,0,0.020025311211440407,0.026968019018299174,0.4981327055733205,0.45487396419693993
E06000013,0,0.04144539075458232,0.09859848502143001,0.6392502918927971,0.22070583233119057
E06000014,0,0.06981810959974516,0.02992174210387296,0.48980394358580376,0.41045620471057814
E06000015,0,0.025532373453708426,0.03731163136206014,0.49301269452781427,0.4441433006564172
E06000016,0,0.025018711662992556,0.0786476464969693,0.46459177188291373,0.4317418699571244
E06000017,0,0.16877615507070978,0.09675950097171392,0.6873332230133934,0.04713112094418286
E06000018,0,0.005552814710421064,0.019025004848179983,0.5407466850006591,0.43467549544073986
E06000019,0,0.06686412913269556,0.008758686815350256,0.3756823883744479,0.5486947956775063
E06000020,0,0.19490675744702213,0.11051488505113438,0.6506185344390485,0.04395982306279498
E06000021,0.0033390417895615685,0.009535866527230761,0.03074170750176796,0.4679934525776912,0.48838993160374844
E06000022,0,0.05821699429722232,0.005988331493382437,0.8877636434779045,0.048031030731490794
E06000023,3.1868569997066474e-4,0.02163058589057747,0.0019902746544951866,0.9489494742986357,0.027110979456320926
E06000024,0,0.06296893840469223,0.004641373284059248,0.9075963349960349,0.02479335331521366
E06000025,0,0.11103808640816898,0.008545794436946058,0.8238752009798991,0.05654091817498585
E06000026,0,0.030964131286444256,0.019907809626518645,0.7000174085273708,0.2491106505596662
E06000027,0,0.03385672086982519,0.047419400132030644,0.683417961372527,0.23530591762561726
E06000028,0,0.006651284821241929,0.007759072374932378,0.5485510945969237,0.43703854820690186
E06000029,0,0.013360588643570698,0.03060269407732514,0.6538708352629728,0.3021658820161313
E06000030,0,0.06969397686806453,0.025597293858720387,0.7081466472251624,0.19656208204805262
E06000031,0,0.04343651356611268,0.07276082286134457,0.6108541560197404,0.27294850755280237
E06000032,0.004693653956160021,0.005582894270702725,0.001854299748090523,0.684932846849445,0.30293630517560177
E06000033,0,0.008857551315426176,0.011439659412147635,0.5364057087346744,0.44329708053775174
E06000034,0,0.07290906598659684,0.11032954533975085,0.5023958534959987,0.31436553517765353
E06000035,0,0.0331784661344206,0.04055689279431165,0.5452970356827355,0.3809676053885323
E06000036,0,0.1147301183652259,0.07184801536470566,0.5585098386754267,0.2549120275946417
E06000037,0,0.06642589652171893,0.12031800793555805,0.4520389034175537,0.36121719212516923
E06000038,0,0.009286207883413765,0.018861798892442654,0.49771113860328364,0.47414085462086
E06000039,0,0.02307481012392159,0.017698896382504794,0.6009003822531686,0.35832591124040514
E06000040,6.0254215927280094e-5,0.06452330183984359,0.08810077846857109,0.5523667030282737,0.29494896244738433
E06000041,0,0.1228894644444505,0.07558524396226605,0.5531683531928373,0.24835693840044615
E06000042,0,0.23872175488139838,0.15701218844813308,0.5096568568247899,0.09460919984567868
E06000043,0,0.02957101519301189,0.01731235109436508,0.4864095570909117,0.4667070766217113
E06000044,0,0.009686455476901385,0.03195509640866595,0.42286965408045885,0.5354887940339738
E06000045,0.001025426368244756,0.012507583853281474,0.02803861557259193,0.48908016681136274,0.4693482073945191
E06000046,0,0.05503016383222868,0.08053255532851061,0.456119253733038,0.4083180271062226
E06000047,0,0.1705488239299751,0.12030294022494724,0.6035588938612588,0.10558934198381884
E06000049,0,0.04243636166856252,0.04187264036572979,0.5665550213878882,0.3491359765778195
E06000050,0.014898037686266874,0.04047017694069641,0.08421562852479025,0.5311512742883192,0.32926488255992714
E06000051,0,0.054564040219069875,0.07110084749108464,0.52432323625253,0.3500118760373156
E06000052,0,0.07903363885954187,0.12275238331980046,0.5582286212652418,0.2399853565554159
E06000054,0,0.055339973730159336,0.07865930743740725,0.48611621890264867,0.3798844999297848
E06000055,0,0.04608186502159842,0.07164279257916163,0.5853437198082523,0.2969316225909877
E06000056,0,0.09212003215363106,0.022983000765871908,0.6127597538241789,0.2721372132563181
E06000057,0,0.07216996782843818,0.09610792874938275,0.5945129314414758,0.2372091719807033
E07000004,0,0.029700050624013742,0.03895208411157857,0.4065389374379123,0.5248089278264954
E07000005,0,0.17299108541521357,0.06846858130931777,0.4689486853159347,0.28959164795953396
E07000006,0,0.15898752795864546,0.1278526090241184,0.5200959866869228,0.19306387633031322
E07000007,0,0.05456557066120539,0.08113735072110824,0.43963302610080324,0.42466405251688316
E07000008,0,0.006664694297108068,0.011082911782102665,0.506923811149021,0.47532858277176826
E07000009,0,0.1581659804092616,0,0.8418340195907383,0
E07000010,0,0.02724975825832299,0.013887585085251652,0.7811742016464128,0.17768845501001254
E07000011,0,0.09119659615689363,0.04414218154807733,0.8199425316794685,0.04471869061556052
E07000012,0,0.2904552104403598,0.2429845818679652,0.39917153709625197,0.067388670595423
E07000026,0,0.10534435670617245,0.18326916947170857,0.5454569212856829,0.16592955253643607
E07000027,0,0.0299409318757946,0.025633605674639452,0.7327620447683696,0.21166341768119637
E07000028,0,0.020973579663711942,0.03266338058260985,0.5818600189454914,0.3645030208081868
E07000029,0,0.10301112609610273,0.08718718317252269,0.4566654782969456,0.3531362124344289
E07000030,0,0,0,0.7838089360851557,0.21619106391484433
E07000031,0,0.060964208237235945,0.012450876545916666,0.3360884521392612,0.5904964630775862
E07000032,0,0.14018786721131216,0.022081023219022423,0.5571253841117527,0.2806057254579126
E07000033,0,0.20617304380122256,0.07082073157272357,0.6896508065008153,0.033355418125238435
E07000034,0,0.05515074391417517,0.06416139256189542,0.5712211479942749,0.30946671552965455
E07000035,0,0.004661352029538505,0.16115991037603422,0.46807745088255986,0.3661012867118674
E07000036,0,0.038802912896267173,0.041329249111808186,0.5910296135992849,0.3288382243926399
E07000037,0,0.12975435490453235,0.09584311733017652,0.3930116896371792,0.38139083812811186
E07000038,0,0.24756156187440928,0.05759351300696783,0.5712308332394416,0.12361409187918135
E07000039,0,0.05836512684057959,0.05302247585436037,0.6753621144752247,0.2132502828298354
E07000040,0,0.05483354336378905,0.03830124872772591,0.6946214329962492,0.21224377491223587
E07000041,0,0.025275461119520247,0.036564188789621865,0.724652145004902,0.2135082050859558
E07000042,0,0.07624336058590639,0.014292257929745242,0.6660579108201262,0.24340647066422205
E07000043,0,0.027053973720176778,0.1485628697951228,0.38621355929562085,0.4381695971890796
E07000044,0,0.6150447065433754,0.026891203616181955,0.31355261027523773,0.04451147956520495
E07000045,0,0.07928765184226268,0.11871804609284427,0.48885039447496964,0.31314390758992344
