latravel,motorway,rural_other,rural_primary,urban_other,urban_primary
E06000001,0,0.01423434017825565,0.8277909376219943,0.08129438601291651,0.07668033618683351
E06000002,0,0,0.2820519209993649,0.08931345545320112,0.6286346235474339
E06000003,0,0.1508124963442707,0.5819191961437025,0.16729358613110876,0.099974721380918
E06000004,0,0.4236594945370035,0.331163615235349,0.1979994712965356,0.047177418931111825
E06000005,0,0.18881026861947459,0.5093429331658788,0.1904233230098436,0.11142347520480309
E06000006,0.2197374708872344,0.11266110127306017,0.4262477690003529,0.047697197847627874,0.19365646099172482
E06000007,0.04575432198649178,0.22441867572515595,0.2552359989993871,0.1702246313065704,0.30436637198239486
E06000008,0,0.04900949658667615,0.13625430323153884,0.22488811836963182,0.5898480818121533
E06000009,0,0.01141082104489503,0.07658702410583622,0.45080730879640435,0.4611948460528645
E06000010,0,0.054542642286958744,0.051023010620747294,0.3079095871257214,0.5865247599665726
E06000011,0.007781060890720152,0.26475050878502454,0.48361840372838677,0.14738415823029544,0.09646586836557322
E06000012,0,0.0809354956313568,0.42956169994140203,0.1969077102783101,0.292595094148931
E06000013,0,0.23475024323062085,0.3820680598984212,0.19051215308081604,0.19266954379014192
E06000014,0,0.2814221206955724,0.29641610190588447,0.20262084772813688,0.21954092967040628
E06000015,0,0.0215850328143733,0.3023334689860945,0.10341311542149852,0.5726683827780338
E06000016,0,0.03822851339993517,0.17448029215117689,0.21095232948166437,0.5763388649672236
E06000017,0,0.5147907606425778,0.30202910986199916,0.13066724601156854,0.0525128834838545
E06000018,0,0.005722241908045351,0.1297609316765563,0.20973373606572068,0.6547830903496776
E06000019,0.004858898091881741,0.4339378276836853,0.2687495936635437,0.11082346698852724,0.18163021357236203
E06000020,0.043529780881160746,0.1980958037171198,0.36032895162767636,0.2437298921628981,0.154315571611145
E06000021,0.001902989219504516,0.0078350733821355,0.06721607583218545,0.2564940915795578,0.6665517699866167
E06000022,0,0.45559053652115855,0.09845484943194388,0.40434858768246973,0.04160602636442779
E06000023,0.002901845699809395,0.11633959890016417,0.0362603458245145,0.7794767542011612,0.0650214553743507
E06000024,0,0.5166806129346022,0.025482059034034613,0.42494032030342316,0.03289700772793995
E06000025,0.012411564198662316,0.6329327200684479,0.0384151337731263,0.2791101802265548,0.03713040173320863
E06000026,0,0.04862776804718931,0.06742091542422315,0.364468653655576,0.5194826628730115
E06000027,0,0.09662540401696731,0.2926347963639875,0.2139184669375948,0.3968213326814505
E06000028,0,0,0.1867033796070966,0.270604266627982,0.5426923537649213
E06000029,0,0.0022332310289651506,0.48308803240238585,0.16807711590685087,0.34660162066179817
E06000030,0.029211264162242272,0.1724299459046152,0.3158509054515848,0.29978145794862054,0.18272642653293722
E06000031,0.011946304940612466,0.17306275094844567,0.42108824460442007,0.19278579417406658,0.20111690533245513
E06000032,0.08147329780591846,0.03393494345278893,0.08737362440938483,0.3210537238259524,0.4761644105059553
E06000033,0,0.25908947906488916,0.07315871410069373,0.2829850160228134,0.38476679081160375
E06000034,1.7074791079995608e-4,0.237636450555091,0.36837923745704243,0.25790809558265587,0.13590546849441076
E06000035,0.009640460809128212,0.13499645956969442,0.3613318760994272,0.2251273630152337,0.26890384050651656
E06000036,0,0.6277958914764319,0.010056619199568363,0.36169638282694705,4.5110649705266585e-4
E06000037,0,0.39052554476271184,0.3067386708654959,0.1357162673166845,0.1670195170551078
E06000038,0,0.013408134661031182,0.11443862192277109,0.31325312850447296,0.5589001149117248
E06000039,0,0.015911158478383904,0.24678344428788004,0.3210263785803004,0.4162790186534357
E06000040,0,0.39311921615209944,0.20278333154703015,0.24950200921978544,0.15459544308108492
E06000041,0.028583499831794548,0.27387598455851814,0.21122356467256742,0.23892821896129304,0.2473887319758269
E06000042,0,0.282769350129303,0.5058319920748341,0.14490782948886113,0.06649082830700177
E06000043,0.1886833138037609,0.2317327339555235,0.15872497915047987,0.3176159079084879,0.10324306518174778
E06000044,0.07310703074051186,0.2029614288499931,0.2720692358951073,0.2175100205381649,0.2343522839762229
E06000045,0.030646538981875898,0.005363151944449806,0.03271963239941701,0.14553576038050364,0.7857349162937537
E06000046,0,0.44620428754433944,0.2091468641314168,0.16861205782802197,0.17603679049622176
