latravel,motorway,rural_other,rural_primary,urban_other,urban_primary
E06000001,0,0.033049255877085515,0.19456444843337845,0.3302841676499767,0.4421021280395593
E06000002,0,0.027707588134124998,0.3078576998492651,0.25591509584057526,0.4085196161760347
E06000003,0,0.09160491468268668,0.4889307879384463,0.22144827617099172,0.19801602120787543
E06000004,0,0.08895437297973291,0.30792852872767296,0.23888560251005414,0.3642314957825399
E06000005,0.04610937848316159,0.14205950208715445,0.31019617475821465,0.2550617979503786,0.24657314672109076
E06000006,0.00280485996168385,0.0539838492776888,0.39350170528676603,0.2917724943073629,0.25793709116649843
E06000007,0.031026249189007458,0.04323810657384499,0.2219470552052371,0.2095345348862466,0.4942540541456638
E06000008,0.05585696670915163,0.056503057485004664,0.05114622385442079,0.22240491732211118,0.6140888346293116
E06000009,1.2921736293743333e-4,0.041575332620791314,0.04768221028757616,0.5210579173128156,0.3895553224158795
E06000010,0,0.017129630839317688,0.024777258759778237,0.35674539782894643,0.6013477125719576
E06000011,0,0.11813189423416895,0.32619151708932287,0.4517514618047209,0.10392512687178737
E06000012,0,0.05885830530814183,0.27814511073854803,0.23640592618187783,0.42659065777143235
E06000013,0,0.055485884756261324,0.24412857223490356,0.3420747490399428,0.35831079396889237
E06000014,0,0.15984085924487687,0.2539954755718491,0.33031215305968636,0.25585151212358764
E06000015,0,0.01842038219955032,0.12883280653226717,0.3277682902675506,0.5249785210006319
E06000016,0,0.013065969681686062,0.11082130984325676,0.2694234421556963,0.6066892783193609
E06000017,0,0.1496175352370558,0.671118243722787,0.11256149188190256,0.06670272915825465
E06000018,0,0.004572491966815929,0.05017502276439244,0.27737633694210784,0.6678761483266837
E06000019,0,0.2995019519716129,0.1481612248628773,0.19392471644539874,0.35841210672011103
E06000020,0.04120921974582123,0.14405075270453416,0.3600789923059162,0.3292950418340995,0.12536599340962887
E06000021,0.0028003830749763503,0.015009304632138844,0.12908222849076417,0.2541156182556701,0.5989924655464507
E06000022,0,0.13504204289887173,0.09509094137167234,0.6123792003736025,0.15748781535585346
E06000023,0.01941526384400337,0.027203736204321052,0.016230119167914614,0.779954318265352,0.15719656251840905
E06000024,0.1213560369354184,0.22807486628024223,0.055866267470983,0.4879349904344348,0.10676783887892152
E06000025,0.21363544123088699,0.21183288096895356,0.0430805027720467,0.4321196734971051,0.09933150153100768
E06000026,0,0.05184127433840946,0.14771438027890169,0.43377492158376474,0.3666694237989241
E06000027,0,0.03519818233748451,0.24995798404696884,0.3319346394288513,0.3829091941866954
E06000028,0,0.005713821538953222,0.01919038499192666,0.2804018410942914,0.6946939523748287
E06000029,0,0.010242699222619441,0.10645633654465426,0.2995904349413296,0.5837105292913966
E06000030,0.00541852053099492,0.096782167809707,0.1378142977884601,0.49042162343180795,0.26956339043903
E06000031,8.800483728450673e-4,0.03937772947708971,0.3744916090604377,0.21485801587141917,0.3703925972182083
E06000032,0.05983246974842356,0.01097522602151762,0.01875412421466498,0.42200418499709813,0.48843399501829576
E06000033,0,0.021514719332434967,0.03843687971220439,0.2834116648613196,0.656636736094041
E06000034,1.3271576879212547e-4,0.13643733283807852,0.3584736266233495,0.2650648553420642,0.23989146942771558
E06000035,0.005390643297881986,0.08988074191895477,0.0768667133151396,0.3619101722678143,0.46595172920020944
E06000036,0,0.15729332753895103,0.27387717003697926,0.2933124623962086,0.2755170400278611
E06000037,0.02088625775499265,0.1731249298697714,0.17660292126774907,0.27360909573892706,0.35577679536855983
E06000038,9.293021167399218e-4,0.015075269418163634,0.07420762111672807,0.37218620417266596,0.5376016031757025
E06000039,0.16668574958739685,0.03314279311125184,0.11264091410278607,0.25522713969225014,0.432303403506315
E06000040,0.3097064743372981,0.100923647416686,0.19349179872786126,0.19991883574795738,0.19595924377019724
E06000041,0.1979367484287812,0.15449024809535605,0.07220841748758651,0.3260011895156254,0.24936339647265088
E06000042,0,0.3188861790637038,0.25148254788739455,0.3121121124319462,0.11751916061695536
E06000043,0.0017702390131956963,0.07402285738036932,0.14659652738668252,0.26554465735091337,0.5120657188688391
E06000044,0.28069722305206246,0.013950184882681503,0.15513415399075864,0.18144817487323114,0.36877026320126627
E06000045,0.013344157310804725,0.014020665307866088,0.03377755546285733,0.30482336895927326,0.6340342529591987
E06000046,0,0.3300012466153248,0.23406040525668526,0.1973328628083941,0.23860548531959583
E06000047,0.02153021412483648,0.24056944906059272,0.3483377319805695,0.24664928972887348,0.1429133151051279
E06000049,0.005658426796791816,0.236641227555973,0.31886825734563984,0.2027231090379542,0.23610897926364116
E06000050,0.07234006951483599,0.056331609558565386,0.35498050811123943,0.1813759037120954,0.3349719091032638
E06000051,0.038189766398031524,0.11394211442459165,0.2208895266624375,0.28803778683755,0.3389408056773893
E06000052,0,0.13031692865144137,0.373953815335356,0.2632958822659876,0.23243337374721507
E06000054,0,0.15625198399164003,0.4643298224637825,0.13583425357795967,0.2435839399666178
E06000055,0,0.11516876431045339,0.29905671214877455,0.33019515491319257,0.2555793686275795
E06000056,0.061196686107742274,0.2192256702382071,0.3002607285677412,0.19800737485839215,0.22130954022791732
E06000057,0,0.09765622422707981,0.5549156538487495,0.1600832928133209,0.18734482911084976
E07000004,0,0.14258437741953622,0.39500139354375935,0.16776201315420888,0.29465221588249546
E07000005,0,0.10647434832932805,0.4520298041363315,0.1498197130961883,0.2916761344381522
E07000006,0.07048333019291297,0.1658227380949629,0.29018660275018743,0.24994041543357945,0.22356691352835714
E07000007,0.012094374558196992,0.09923277998404476,0.25977349712673825,0.22584086855959545,0.4030584797714246
E07000008,0.0014339960433076915,0.023895800601663707,0.04413238643123962,0.3113182341478974,0.6192195827758915
E07000009,0,0.16381951356743057,0.6353459978713957,0.1896151926843332,0.011219295876840505
E07000010,0,0.06305652388004647,0.47102842663766853,0.20811236572757338,0.2578026837547116
E07000011,0.0018445840629647797,0.12696637541164874,0.3526255505183718,0.37659413443574774,0.14196935557126697
E07000012,0.02395491537785788,0.2335328903588194,0.4955084178702168,0.20406263389462995,0.0429411424984759
E07000026,0,0.0394909059036152,0.5427498002748264,0.16092977859033553,0.2568295152312228
E07000027,0,0.18151549447879636,0.4105174643599283,0.2509106840014151,0.15705635715986024
E07000028,0.17181343589773057,0.09584290856429026,0.16991131169391244,0.26605374676460597,0.2963785970794608
E07000029,0,0.10717971793419831,0.5065722704380323,0.11230387579050294,0.27394413583726634
E07000030,0,0.18311524667955925,0.7060860865954576,0.041806929591464724,0.06899173713351854
E07000031,0,0.09961547004996817,0.6027158464038085,0.07456216251393835,0.22310652103228504
E07000032,0,0.16880017401308256,0.22332660442345495,0.31168690100735075,0.2961863205561118
E07000033,0.016600789410434903,0.33028803807454343,0.27242937076231183,0.2819458967049375,0.09873590504777235
E07000034,9.58634258705493e-4,0.06640626352303859,0.13988866521230386,0.27965995246602654,0.5130864845399254
E07000035,0,0.16865820798163278,0.40068743888178515,0.16801497707959184,0.2626393760569902
E07000036,0.0018056718900068206,0.13875551315418347,0.19477779612352972,0.38250075062110384,0.2821602682111762
E07000037,0,0.16248715868866911,0.28674541654755986,0.19253138211569643,0.3582360426480747
E07000038,0.0011271097041477285,0.272392636525833,0.33630041716033376,0.25123002927084065,0.13894980733884482
E07000039,0,0.21884280199242728,0.2714966954470185,0.2529139414386332,0.25674656112192096
E07000040,0.04402240639688229,0.3289493967415694,0.3284474138849986,0.13209309966484295,0.16648768331170682
E07000041,0.0021504920055998786,0.05637935260267961,0.0701242467826141,0.5949443963137656,0.2764015122953408
E07000042,0,0.31164318061244844,0.4400441869630117,0.1556279845627081,0.09268464786183186
E07000043,0,0.1404725328311478,0.5466978224534685,0.15423175882852724,0.15859788588685644
E07000044,0,0.373372835737228,0.4573093228947832,0.09810646527947624,0.07121137608851258
E07000045,0.008289820809875201,0.08326463103227236,0.5007788077097622,0.12757207860376787,0.28009466184432236
E07000046,0,0.1621759965232402,0.368950903582569,0.2544717254835198,0.21440137441067092
E07000047,0,0.23714189729316296,0.4904882325341104,0.08188606233745595,0.1904838078352707
E07000048,0,0.08605480610647599,0.29802066444397607,0.24763307094720735,0.3682914585023406
E07000049,0,0.21427581170775167,0.21423133780527326,0.39968038300266767,0.1718124674843074
E07000050,0,0.5089044372023992,0.16773757037363476,0.26862388485718547,0.05473410756678056
E07000051,0,0.1633515183656443,0.4960752088793408,0.2876115723558046,0.05296170039921036
E07000052,0,0.11012978750979303,0.6194974789825138,0.24012643814270537,0.030246295364987744
E07000053,0,0.06600279798186051,0.45046675774246997,0.2596713099027453,0.22385913437292426
E07000061,0,0.04235871113341884,0.20975094055904558,0.3106983946144733,0.43719195369306224
E07000062,0,0.047500222727949154,0.048034239086567704,0.3185596236844292,0.5859059145010539
E07000063,0,0.12770110890236672,0.33714627594218943,0.1851976448007386,0.3499549703547053
E07000064,0,0.0375452071858551,0.3724647324610507,0.15952849940619884,0.4304615609468953
E07000065,0,0.12210045556789749,0.5789224481183326,0.176924421884929,0.12205267442884091
E07000066,0,0.05619815692771405,0.3436904057214845,0.24283802315356637,0.3572734141972351
E07000067,0,0.2100051222299241,0.38519087720513356,0.2803277923789831,0.12447620818595917
E07000068,6.695832693023779e-4,0.35385052719114424,0.1534192246051629,0.22437360078409324,0.2676870641502972
E07000069,0,0.08080305346505039,0.18506728423085597,0.3426289457613823,0.39150071654271135
E07000070,0,0.16571412357471627,0.3914893270271506,0.2391425630356744,0.20365398636245877
E07000071,0,0.09347053378946604,0.18816259951892592,0.3216290350150146,0.39673783167659343
E07000072,0.08297584768258084,0.24780399210623932,0.19058740576909253,0.295484968473664,0.1831477859684232
E07000073,0,0.09784093801960901,0.41999832596774206,0.26486818840999926,0.21729254760264965
E07000074,0,0.521046554144474,0.1764887711587744,0.2747625564910994,0.02770211820565227
E07000075,0,0.26425928912977853,0.08612217515652594,0.44572215636570844,0.2038963793479871
E07000076,0,0.4050091889064985,0.11269438315761342,0.45062327299970645,0.03167315493618171
E07000077,0.10580281077421451,0.4069685925946196,0.29546366805014757,0.14698567828585096,0.044779250295167404
E07000078,0,0.029128825790039347,0.085111844143357,0.24891506928333718,0.6368442607832665
E07000079,0,0.16803429353415475,0.6040681596892841,0.09955920577323063,0.12833834100333058
E07000080,0,0.26749417295088107,0.40657277984580464,0.19889985980630465,0.12703318739700967
E07000081,0,0.006706662243808019,0.1428825713129945,0.34975969834754744,0.5006510680956501
E07000082,0.019422869812469348,0.28207572831955535,0.20782365421208113,0.2017586584539535,0.28891908920194065
E07000083,0.010847015215657634,0.16222518337602376,0.5425777808305199,0.19572102369536634,0.08862899688243238
E07000084,0.008162922822158207,0.09437207695648575,0.20132657780108112,0.3176787584061856,0.37845966401408937
E07000085,0.04632370721029807,0.3443126502274703,0.35050932380593935,0.21619785980302175,0.04265645895327049
E07000086,0.28449592170435845,0.09982933166534273,0.150730375911983,0.3016613025668527,0.16328306815146312
E07000087,0.15481269559465738,0.13932542496404193,0.09696162800763908,0.28265145877060366,0.3262487926630579
E07000088,0,0.11233490914722276,0.04814791878314094,0.4063270038965777,0.43319016817305867
E07000089,0.003995239338876288,0.432426787415621,0.22585665247371864,0.21520479790266553,0.12251652286911842
E07000090,0.2113618814362869,0.0991128144057309,0.1946438264500476,0.3143484778005659,0.1805329999073687
E07000091,0.014573689771078866,0.13428709995196036,0.35160469554822854,0.20820157004841244,0.29133294468031984
E07000092,0.02622150270511279,0.04311436638235204,0.2944594382331421,0.24511499661066136,0.39108969606873173
E07000093,0.26212517790918605,0.184536467363499,0.2618725445011237,0.17884079698183092,0.11262501324436029
E07000094,0.24514910623774816,0.2693180683004121,0.13675811604349344,0.31581744465113626,0.03295726476721006
E07000095,0.0021628960152138272,0.042762848164183916,0.39576729657716525,0.17461603413885912,0.384690925104578
E07000096,0.0024028846223698146,0.11723612321856076,0.37519032687431625,0.23782386573258796,0.2673467995521652
E07000098,0.0799757851907421,0.23754488646274455,0.36410427575973214,0.20990511144767054,0.1084699411391106
E07000099,0.15225779545992923,0.16441515068352447,0.24255678712129178,0.24058941895618366,0.20018084777907091
E07000102,0.08505004387956004,0.17127452914429925,0.17622485731594928,0.21841505707467793,0.34903551258551346
E07000103,0.03859242962214206,0.042190612732432034,0.11456511532000334,0.23254006755028128,0.5721117747751413
E07000105,0.09955136354943317,0.07213036622334244,0.35851466891612876,0.23258844772397705,0.23721515358711864
E07000106,0,0.06529351811554311,0.3895108181781373,0.13759653964001672,0.4075991240663029
E07000107,0.06371206633628819,0.2032913468269065,0.39920429980156924,0.13845331299959424,0.19533897403564193
E07000108,0,0.3301139812169699,0.32710121483922583,0.195648727618869,0.14713607632493522
E07000109,6.489897278931159e-4,0.03840129387036581,0.4094650648958846,0.2775474418709438,0.27393720963491264
E07000110,0.07317009159799137,0.155961007349823,0.09075448942084798,0.1957893018323258,0.48432510979901183
E07000111,0.10563441442056182,0.20298560263549512,0.17054036850653786,0.439166649089418,0.08167296534798726
E07000112,0.11698292699428918,0.07178068087837879,0.14391754864169112,0.1315001968883701,0.5358186465972709
E07000113,0.0025714709009619433,0.32880685444667507,0.3563063975580698,0.23822028364288772,0.07409499345140542
E07000114,0,0.19927048535464228,0.15286677852819014,0.3567802658136086,0.29108247030355905
E07000115,0.22657233352157616,0.0842157533097509,0.3142011319945125,0.1725422137648103,0.20246856740935015
E07000116,0,0.055528707323640625,0.3085486063375592,0.23038616976001197,0.40553651657878825
E07000117,0.22835741387093256,0.029124428467056387,0.18917058821613655,0.1759091122414733,0.3774384572044011
E07000118,0.11561405893411883,0.19100509395339774,0.21221119630304255,0.18671622429641913,0.29445342651302175
E07000119,0.014293218455069357,0.27450047115304144,0.2289223076900446,0.31158671360040724,0.17069728910143736
E07000120,0.28221623007359065,0.10893982608254366,0.2147813882637307,0.14999059837787015,0.2440719572022648
E07000121,0.0075871570349593225,0.1284670246538611,0.22666149356467838,0.23683422575751978,0.4004500989889815
E07000122,0.37702237506057007,0.09511655064003927,0.11997392062734455,0.14601035250529887,0.2618768011667473
E07000123,0.01287592355329187,0.07642813455108703,0.07210000785973412,0.3800379832717516,0.45855795076413547
E07000124,0,0.24165138466040673,0.452501134034554,0.19365785767115984,0.11218962363387949
E07000125,0,0.08275012740857626,0.16771336890965566,0.2347897152979106,0.5147467883838573
E07000126,0.07089028982531598,0.07790740242015459,0.4090196464312793,0.22594975936448294,0.21623290195876713
E07000127,0.13289547018905534,0.19220599487994044,0.3291612283003194,0.17881260476401198,0.1669247018666728
E07000128,0,0.07652829311977508,0.22847096061525105,0.34185348382673697,0.3531472624382368
E07000129,0.04510691335838525,0.17874534061496938,0.08786596296921885,0.37577590197135424,0.3125058810860723
E07000130,0,0.09879867363542644,0.35857256220325173,0.2543321780784824,0.2882965860828394
E07000131,0,0.22295135403168262,0.41269119760322287,0.23011248670726997,0.13424496165782457
E07000132,3.663565495981381e-4,0.13092653764648507,0.3989532739703681,0.3763205650648005,0.09343326676874816
E07000133,0,0.19384855221106487,0.47751192040666124,0.15012499272242813,0.17851453465984576
E07000134,0.006717497452587564,0.38552162920357713,0.24005995313129241,0.31948742850451967,0.04821349170802318
E07000135,0,0.031290463980469974,0.07177351782818801,0.44105592946100525,0.45588008873033675
E07000136,0,0.14311989793469054,0.34445938371311474,0.17378246212215312,0.3386382562300415
E07000137,0,0.06244969087355533,0.3044923220368106,0.12250420348267993,0.5105537836069541
E07000138,0,0.025579063468765595,0.15621095808150806,0.36772817813353814,0.45048180031618823
E07000139,0,0.1388591305449103,0.42017840342776885,0.25297755281445206,0.18798491321286873
E07000140,0,0.19181043674146983,0.49806557498051807,0.23420088104732065,0.07592310723069148
E07000141,0,0.1664666907286232,0.5174439137185312,0.17312191154370588,0.14296748400913972
