latravel,motorway,other
E07000075,0,1
E07000076,0,1
E07000077,0.002995034201169102,0.9970049657988309
E07000078,0,1
E07000079,0,1
E07000080,0,1
E07000081,0,1
E07000082,0.003935206607191394,0.9960647933928086
E07000083,0.001558364929252201,0.9984416350707478
E07000084,0.006928388714385335,0.9930716112856147
E07000085,0,1
E07000086,0.03673285062264096,0.963267149377359
E07000087,0.056641603991592,0.943358396008408
E07000089,0.0064289353689120894,0.9935710646310879
E07000090,0.01565807169468254,0.9843419283053174
E07000091,0,1
E07000092,0.011441940000500656,0.9885580599994993
E07000093,0.0036694626419044004,0.9963305373580956
E07000094,0.004946293475911841,0.9950537065240882
E07000095,0,1
E07000096,0,1
E07000098,8.396867363300655e-4,0.9991603132636699
E07000099,0.0015059345640824533,0.9984940654359176
E07000102,0,1
E07000103,0,1
E07000105,0.0044944642833033175,0.9955055357166966
E07000106,0,1
E07000107,0.0026120826059883645,0.9973879173940117
E07000108,0,1
E07000109,0,1
E07000110,0.007533814886342802,0.9924661851136573
E07000111,0,1
E07000112,0.005524721891737064,0.994475278108263
E07000113,0.002755373380247209,0.9972446266197528
E07000114,0,1
E07000115,0.005840064653543747,0.9941599353464563
E07000116,0,1
E07000117,0.09874415264401881,0.9012558473559812
E07000118,0.006068728277432083,0.9939312717225679
E07000119,8.501709961269871e-4,0.9991498290038731
E07000120,0.01419832952340845,0.9858016704765915
E07000121,0.0021822896626844325,0.9978177103373156
E07000122,0.010279485931792318,0.9897205140682077
E07000123,3.7201283852626076e-4,0.9996279871614737
E07000124,0,1
E07000126,0.01027685360424704,0.989723146395753
E07000127,0,1
E07000128,0,1
E07000129,0.001012205703946268,0.9989877942960538
E07000130,2.5742168358203345e-4,0.999742578316418
E07000131,0,1
E07000132,2.1724207354471625e-4,0.9997827579264553
E07000133,0,1
E07000134,4.148306918317739e-4,0.9995851693081682
E07000135,0,1
E07000136,0,1
E07000137,0,1
E07000138,0,1
E07000139,0,1
E07000140,0,1
E07000141,0,1
E07000142,0,1
E07000143,0,1
E07000144,0,1
E07000145,0,1
E07000146,0,1
E07000147,0,1
E07000148,0,1
E07000149,0,1
E07000150,0,1
E07000151,0,1
E07000152,0,1
E07000153,0,1
E07000154,8.514118070474944e-4,0.9991485881929525
E07000155,1.3901223500448133e-4,0.9998609877649955
E07000156,2.342620519275312e-4,0.9997657379480724
E07000163,0,1
E07000164,0,1
E07000165,0,1
E07000166,0.004971499135574731,0.9950285008644253
E07000167,0,1
E07000168,0,1
E07000169,3.2495050179386504e-4,0.9996750494982062
E07000170,0,1
E07000171,0,1
E07000172,0,1
E07000173,0,1
E07000174,0,1
E07000175,0,1
E07000176,0,1
E07000177,0,1
E07000178,0,1
E07000179,0,1
E07000180,0,1
E07000181,0,1
E07000187,0,1
E07000188,0.0036966781791365785,0.9963033218208635
E07000189,0,1
E07000190,0,1
E07000191,0,1
E07000192,0,1
E07000193,0,1
E07000194,0,1
E07000195,0,1
E07000196,0.0041327923098140535,0.995867207690186
E07000197,8.423631108738075e-4,0.9991576368891262
E07000198,0,1
E07000199,0,1
E07000200,0,1
E07000201,0,1
E07000202,0,1
E07000203,0.004393123135300486,0.9956068768646995
E07000204,0,1
E07000205,0,1
E07000206,0,1
E07000207,0,1
E07000209,0,1
E07000210,0,1
E07000211,0,1
E07000214,0.0068227805873428285,0.9931772194126571
E07000215,0,1
E07000216,0,1
E07000217,0,1
E07000218,0.0025579255377671294,0.9974420744622329
E07000219,0,1
E07000220,0,1
E07000221,0,1
E07000222,0.003527036159455134,0.9964729638405448
E07000223,0.0042497385890243045,0.9957502614109757
E07000224,0,1
E07000225,0,1
E07000226,0,1
E07000227,0,1
E07000228,0,1
E07000229,0,1
E07000234,0.005210829715355702,0.9947891702846443
E07000235,0.0014108011441684165,0.9985891988558315
E07000236,0,1
E07000237,0,1
E07000238,9.334071190264651e-4,0.9990665928809735
E07000239,0,1
E07000240,0.003472620548219535,0.9965273794517805
E07000241,0.005300256407177626,0.9946997435928224
E07000242,0,1
E07000243,0.011756614933966288,0.9882433850660337
E08000006,0,1
E08000007,0,1
E08000008,0,1
E08000009,0,1
E08000010,0,1
E08000013,0,1
E08000014,0,1
E08000015,0,1
E08000016,0,1
E08000017,0,1
E08000018,0,1
E08000019,0,1
E08000021,7.803243038821963e-4,0.9992196756961178
E08000022,0,1
E08000024,0,1
E08000025,0.004032884647123342,0.9959671153528766
E08000026,0,1
E08000027,0,1
E08000028,0,1
E08000029,3.3555733636396305e-4,0.9996644426636361
E08000030,0.015064171842486929,0.9849358281575131
E08000031,0,1
E08000032,0,1
E08000033,3.874910172879556e-4,0.999612508982712
E08000034,2.3771080823069317e-4,0.9997622891917693
E08000035,0,1
E08000036,6.628589630448131e-5,0.9999337141036955
E08000037,0,1
E09000002,0,1
E09000003,0,1
E09000004,0.009517992895924579,0.9904820071040754
E09000006,0,1
E09000008,0,1
E09000009,0,1
E09000010,0,1
E09000016,0.0016273454303271761,0.9983726545696728
E09000017,0,1
E09000026,0,1
E09000031,0,1
