latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0.06498699439577992,0.9350130056042201
E06000006,0.09794109736291379,0.9020589026370862
E06000007,0.5625799337915425,0.4374200662084575
E06000008,0.17974071070857706,0.8202592892914229
E06000009,0.011674222591682682,0.9883257774083173
E06000010,0,1
E06000011,0.07339445740593181,0.9266055425940682
E06000012,0,1
E06000013,0.1479388035179836,0.8520611964820164
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,0.007192386729709906,0.9928076132702901
E06000019,0.004284201844977111,0.9957157981550229
E06000020,0.09288530071664147,0.9071146992833585
E06000021,1.608332708175253e-4,0.9998391667291825
E06000022,0,1
E06000023,0.28612120656313156,0.7138787934368684
E06000024,0.3818479054581528,0.6181520945418473
E06000025,0.4069116372858794,0.5930883627141206
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,0.10225529684674571,0.8977447031532543
E06000031,0.008388836472966316,0.9916111635270337
E06000032,0.31394462031532516,0.6860553796846749
E06000033,0,1
E06000034,0.03513323051504275,0.9648667694849572
E06000035,0.18094880567504867,0.8190511943249513
E06000036,0.02473180869755736,0.9752681913024427
E06000037,0.24163542064860297,0.758364579351397
E06000038,0.05988729579210963,0.9401127042078904
E06000039,0.7095990740652103,0.2904009259347897
E06000040,0.3994229313587266,0.6005770686412735
E06000041,0.35731013519539767,0.6426898648046023
E06000042,0.09731201993621551,0.9026879800637845
E06000043,0.019915405589915874,0.9800845944100841
E06000044,0.18763839546293545,0.8123616045370645
E06000045,0.14372132068404522,0.8562786793159548
E06000046,0,1
E06000047,0.09488564443075691,0.9051143555692431
E06000049,0.20808420700503796,0.7919157929949621
E06000050,0.24053925492142733,0.7594607450785726
E06000051,0.0703656892563373,0.9296343107436627
E06000052,0,1
E06000054,0.07777232424713573,0.9222276757528642
E06000055,0,1
E06000056,0.13074331212661228,0.8692566878733877
E06000057,0,1
E07000004,0.0127390792172512,0.9872609207827489
E07000005,0.07815081179372599,0.921849188206274
E07000006,0.5701804349423905,0.42981956505760954
E07000007,0.2925687896416618,0.7074312103583382
E07000008,0.028045855582362347,0.9719541444176376
E07000009,0,1
E07000010,0,1
E07000011,0.038153013892535025,0.961846986107465
E07000012,0.04199975168533799,0.958000248314662
E07000026,0,1
E07000027,0,1
E07000028,0.049204479273769385,0.9507955207262306
E07000029,0,1
E07000030,0.18583329231595386,0.8141667076840462
