latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0.00909797265518324,0.9909020273448168
E06000006,0.0605235829716991,0.9394764170283009
E06000007,0.02618683783787473,0.9738131621621253
E06000008,0.036652339237055485,0.9633476607629445
E06000009,0,1
E06000010,0,1
E06000011,2.185759551793634e-4,0.9997814240448206
E06000012,0,1
E06000013,0.033807577315456416,0.9661924226845435
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,1.1344702139938529e-4,0.9998865529786006
E06000019,5.481296879814023e-4,0.9994518703120187
E06000020,0,1
E06000021,5.986402125697745e-4,0.9994013597874303
E06000022,0,1
E06000023,0.046458415797338844,0.9535415842026611
E06000024,0.005468216699719713,0.9945317833002802
E06000025,0.1027559593323681,0.8972440406676319
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,0.00716478330838244,0.9928352166916176
E06000031,7.744555105082496e-4,0.9992255444894917
E06000032,0.04690869697199088,0.9530913030280092
E06000033,0,1
E06000034,0.009731039210721378,0.9902689607892786
E06000035,0.019240877372334483,0.9807591226276655
E06000036,0,1
E06000037,0,1
E06000038,0,1
E06000039,0.07562546881676871,0.9243745311832313
E06000040,0.023587545506184932,0.9764124544938151
E06000041,0,1
E06000042,0.005335638270475317,0.9946643617295247
E06000043,0.010414993474613145,0.9895850065253868
E06000044,0.09228949418167452,0.9077105058183255
E06000045,0.025360050785648847,0.9746399492143512
E06000046,0,1
E06000047,0.0026429492009910154,0.9973570507990089
E06000049,0.003554857814576559,0.9964451421854235
E06000050,0.014352360375369097,0.9856476396246309
E06000051,0.0016779471402381327,0.9983220528597618
E06000052,0,1
E06000054,0.0011230500651099292,0.9988769499348901
E06000055,0,1
E06000056,0.006756555944715526,0.9932434440552844
E06000057,0,1
E07000004,5.156954479633992e-4,0.9994843045520366
E07000005,0.0018761710057012815,0.9981238289942987
E07000006,0.08442754390148316,0.9155724560985168
E07000007,0.011630697391142832,0.9883693026088571
E07000008,0.014034208631263867,0.9859657913687361
E07000009,0,1
E07000010,0,1
E07000011,0.004906374027826642,0.9950936259721733
E07000012,0.02123953910817582,0.9787604608918242
E07000026,0,1
E07000027,0,1
E07000028,0.009413433951149413,0.9905865660488505
E07000029,0,1
E07000030,0.009154329587122293,0.9908456704128777
E07000031,0,1
E07000032,0,1
E07000033,0.026221858712667846,0.9737781412873322
E07000034,0.011283562678205543,0.9887164373217945
E07000035,0,1
