latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0.013486629623563296,0.9865133703764367
E06000006,0.012772707566602755,0.9872272924333972
E06000007,0.18989601108214205,0.810103988917858
E06000008,0.09399461868029775,0.9060053813197022
E06000009,0.003958159005392177,0.9960418409946078
E06000010,0,1
E06000011,0.018225469352335683,0.9817745306476643
E06000012,0,1
E06000013,0.048263964650522,0.951736035349478
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,0.0033757019507008753,0.9966242980492991
E06000019,7.805526454422241e-4,0.9992194473545578
E06000020,0.03342225233246019,0.9665777476675398
E06000021,3.6117913772223904e-4,0.9996388208622777
E06000022,0,1
E06000023,0.1197642295179576,0.8802357704820424
E06000024,0.13582899669236576,0.8641710033076342
E06000025,0.1565045246219985,0.8434954753780015
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,0.05041136365031057,0.9495886363496895
E06000031,0.0022644991054625897,0.9977355008945374
E06000032,0.07259914562977186,0.9274008543702281
E06000033,0,1
E06000034,0.02084310819796716,0.9791568918020328
E06000035,0.07815947472814119,0.9218405252718588
E06000036,0.009075326776760588,0.9909246732232394
E06000037,0.06364028599066705,0.9363597140093329
E06000038,0.017233942737202333,0.9827660572627976
E06000039,0.304667227209223,0.695332772790777
E06000040,0.16321722922278023,0.8367827707772197
E06000041,0.20808948397404017,0.7919105160259599
E06000042,0.042327550695603566,0.9576724493043964
E06000043,0.02840089145682958,0.9715991085431704
E06000044,0.18422219944725918,0.8157778005527409
E06000045,0.06541043994892992,0.9345895600510701
E06000046,0,1
E06000047,0.02635344367725067,0.9736465563227493
E06000049,0.04375950902683478,0.9562404909731652
E06000050,0.08392961748647544,0.9160703825135246
E06000051,0.041181021609602894,0.9588189783903971
E06000052,0,1
E06000054,0.00950984875095332,0.9904901512490467
E06000055,0,1
E06000056,0.039874910896049276,0.9601250891039508
E06000057,0,1
E07000004,0.0021485752334613447,0.9978514247665387
E07000005,0.0139619287358202,0.9860380712641797
E07000006,0.2695413403607094,0.7304586596392906
E07000007,0.07091101814960538,0.9290889818503947
E07000008,0.01642283236742273,0.9835771676325773
E07000009,0,1
E07000010,0,1
E07000011,0.01775428736277886,0.9822457126372212
E07000012,0.020768060105491072,0.979231939894509
E07000026,0,1
E07000027,0,1
E07000028,0.06883917642761311,0.9311608235723869
E07000029,0,1
E07000030,0.13373704395900465,0.8662629560409953
