latravel,motorway,other
E07000038,0.0023413612365657008,0.9976586387634343
E07000039,0,1
E07000040,0.005272200786284268,0.9947277992137157
E07000041,0.002691408264630616,0.9973085917353693
E07000042,0,1
E07000043,0,1
E07000044,0,1
E07000045,0.0029749436059691623,0.9970250563940308
E07000046,0,1
E07000047,0,1
E07000048,0,1
E07000049,0,1
E07000050,0,1
E07000051,0,1
E07000052,0,1
E07000053,0,1
E07000061,0,1
E07000062,0,1
E07000063,0,1
E07000064,0,1
E07000065,0,1
E07000066,0,1
E07000067,0,1
E07000068,0.001516230552191642,0.9984837694478084
E07000069,0,1
E07000070,0,1
E07000071,0,1
E07000072,0.014989587908875458,0.9850104120911245
E07000073,0,1
E07000074,0,1
E07000075,0,1
E07000076,0,1
E07000077,0.010546070232278895,0.9894539297677211
E07000078,0,1
E07000079,0,1
E07000080,6.638681712525001e-4,0.9993361318287475
E07000081,0,1
E07000082,0.008366449882848058,0.9916335501171519
E07000083,0.012280542810003015,0.987719457189997
E07000084,0.010809507333081244,0.9891904926669187
E07000085,0.008601886083110381,0.9913981139168896
E07000086,0.07899841548384046,0.9210015845161595
E07000087,0.06333567815123392,0.936664321848766
E07000088,0,1
E07000089,0.0032791595959917835,0.9967208404040082
E07000090,0.05977023017117316,0.9402297698288269
E07000091,8.129243860834819e-4,0.9991870756139165
E07000092,0.017871041305422244,0.9821289586945777
E07000093,0.06291089046615415,0.9370891095338458
E07000094,0.0678755387998646,0.9321244612001354
E07000095,2.759519011410792e-4,0.999724048098859
E07000096,0.0010334652506220853,0.9989665347493779
E07000098,0.019550616228601658,0.9804493837713983
E07000099,0.04840279678272811,0.9515972032172719
E07000102,0.023592213939144287,0.9764077860608558
E07000103,0.009751103982671613,0.9902488960173284
E07000105,0.029488245630746066,0.970511754369254
E07000106,0,1
E07000107,0.02887563650736368,0.9711243634926363
E07000108,0,1
E07000109,3.4629252076533276e-4,0.9996537074792347
E07000110,0.028186171177923842,0.9718138288220761
E07000111,0.010598999911305007,0.989401000088695
E07000112,0.03585029692350488,0.9641497030764952
E07000113,0.002882934421088627,0.9971170655789113
E07000114,0,1
E07000115,0.034962460598294366,0.9650375394017057
E07000116,0,1
E07000117,0.06881195373107282,0.9311880462689271
E07000118,0.037024021452059006,0.962975978547941
E07000119,0.0033115573470701956,0.9966884426529298
E07000120,0.08881803323118172,0.9111819667688182
E07000121,0.010264910813419443,0.9897350891865806
E07000122,0.1013708379067676,0.8986291620932324
E07000123,0.006842159478067703,0.9931578405219323
E07000124,0,1
E07000125,7.971416801189571e-5,0.9999202858319881
E07000126,0.024739456531057583,0.9752605434689424
E07000127,0.036909060803819276,0.9630909391961807
E07000128,0,1
E07000129,0.011239152913313368,0.9887608470866867
E07000130,4.349465886461419e-4,0.9995650534113538
E07000131,0,1
E07000132,7.341721922697461e-4,0.9992658278077302
E07000133,0,1
E07000134,0.0033859650871510775,0.996614034912849
E07000135,0,1
E07000136,0,1
E07000137,0,1
E07000138,0,1
E07000139,0,1
E07000140,0,1
E07000141,0,1
E07000142,0,1
E07000143,0,1
E07000144,0,1
E07000145,0,1
E07000146,0,1
E07000147,0,1
E07000148,0,1
E07000149,0,1
E07000150,0,1
E07000151,0,1
E07000152,0,1
E07000153,0,1
E07000154,5.270081380763873e-4,0.9994729918619236
E07000155,8.984782907064127e-4,0.9991015217092936
E07000156,0.0015628296330983129,0.9984371703669017
E07000163,0,1
E07000164,0.002776033379182332,0.9972239666208177
E07000165,0,1
E07000166,0.026442769494565813,0.9735572305054342
E07000167,0,1
E07000168,0,1
E07000169,3.662769842103143e-4,0.9996337230157897
E07000170,0.0068344649788410535,0.9931655350211589
E07000171,0,1
E07000172,0.0027021114711209457,0.997297888528879
E07000173,0,1
E07000174,0,1
E07000175,0,1
E07000176,0,1
E07000177,0,1
E07000178,0,1
E07000179,0,1
E07000180,0,1
E07000181,0,1
E07000187,0,1
E07000188,0.007007403377299396,0.9929925966227006
E07000189,0,1
E07000190,0.002733435364679199,0.9972665646353208
E07000191,0,1
E07000192,0.0019587881376962584,0.9980412118623038
E07000193,0,1
E07000194,8.73443910746207e-4,0.9991265560892538
E07000195,0,1
E07000196,0.004169911004009881,0.9958300889959901
E07000197,8.226324784324393e-4,0.9991773675215676
E07000198,0,1
E07000199,0,1
E07000200,0,1
E07000201,0,1
E07000202,0,1
E07000203,0.004111240231782771,0.9958887597682172
E07000204,0,1
E07000205,0,1
E07000206,0,1
E07000207,5.999051166967761e-4,0.9994000948833032
E07000208,0,1
E07000209,1.509335650025867e-4,0.9998490664349974
E07000210,0.0021013705508889885,0.997898629449111
E07000211,0.001454772900591154,0.9985452270994088
E07000212,0.007826296940914945,0.992173703059085
E07000213,0.007275553423494267,0.9927244465765057
E07000214,0.010001685622652473,0.9899983143773475
E07000215,0.0021228394243280047,0.997877160575672
E07000216,0,1
E07000217,1.427330562132635e-4,0.9998572669437867
E07000218,0.008228052152889099,0.9917719478471109
E07000219,0.005153803742208511,0.9948461962577915
E07000220,0.006467967942477453,0.9935320320575225
E07000221,0,1
E07000222,0.002009013041951464,0.9979909869580486
E07000223,0.009165802783848438,0.9908341972161515
E07000224,0,1
E07000225,0,1
E07000226,0.005904586032822735,0.9940954139671773
E07000227,0,1
E07000228,0.005367311078137406,0.9946326889218626
E07000229,0,1
E07000234,0.00457598907701482,0.9954240109229852
E07000235,0,1
E07000236,0,1
E07000237,0.003085742911979993,0.9969142570880201
E07000238,0.0016927853511080877,0.9983072146488919
E07000239,0,1
E07000240,0.011587480053510773,0.9884125199464893
E07000241,0.037454456949479804,0.9625455430505202
E07000242,0,1
E07000243,0.03372183844899144,0.9662781615510085
E08000001,0.015363253706625866,0.9846367462933742
E08000002,0.03293849988737116,0.9670615001126288
E08000003,0.02067863707630961,0.9793213629236904
E08000004,0.01773444617540621,0.9822655538245938
E08000005,0.04320133886204645,0.9567986611379535
E08000006,0.05707077448572108,0.9429292255142789
E08000007,0.02635948689137754,0.9736405131086224
E08000008,0.04326707951916688,0.9567329204808331
E08000009,0.03731122971704725,0.9626887702829527
E08000010,0.010162388779295286,0.9898376112207047
E08000011,0.05973945208063338,0.9402605479193666
E08000012,0.0011304650879929356,0.998869534912007
E08000013,0.011885450933197062,0.988114549066803
E08000014,0.006793089213085935,0.993206910786914
E08000015,0.02394788540259723,0.9760521145974028
E08000016,0.006809559344603512,0.9931904406553965
E08000017,0.004655588222436752,0.9953444117775633
E08000018,0.01714402970829691,0.9828559702917031
E08000019,0.015681809063029902,0.9843181909369701
E08000021,0.019318461375552726,0.9806815386244473
E08000022,0,1
E08000023,0,1
E08000024,0.0050079811385176,0.9949920188614824
E08000025,0.007780290709020404,0.9922197092909796
E08000026,0.006376195125984249,0.9936238048740158
E08000027,6.463486506969681e-4,0.999353651349303
E08000028,0.020348244621121926,0.979651755378878
E08000029,0.005115158992766557,0.9948848410072334
E08000030,0.007466963309023561,0.9925330366909765
E08000031,0,1
E08000032,0.002632931802747093,0.997367068197253
E08000033,0.003515446618054336,0.9964845533819456
E08000034,0.005070398974211841,0.9949296010257882
E08000035,0.028661587787709417,0.9713384122122906
E08000036,0.017710104580190063,0.9822898954198099
E08000037,0.0098507844158193,0.9901492155841807
E09000002,0.004091879301313003,0.995908120698687
E09000003,9.994427475657852e-5,0.9999000557252434
E09000004,0.012680817055243581,0.9873191829447564
E09000005,0,1
E09000006,0,1
E09000007,0,1
E09000008,0,1
E09000009,0,1
E09000010,0.0017916455655386195,0.9982083544344614
E09000011,0.012267019632313301,0.9877329803676868
E09000012,0.011087289713252879,0.9889127102867471
E09000013,0.00987613861509005,0.9901238613849099
E09000014,0,1
E09000015,3.698330463051523e-4,0.9996301669536949
E09000016,0.0012553976799132905,0.9987446023200867
E09000017,0.00767823177001721,0.9923217682299827
E09000018,0.0036712270979163773,0.9963287729020837
E09000019,0,1
E09000020,0.008403847526879142,0.9915961524731208
E09000021,0,1
E09000022,0,1
E09000023,0,1
E09000024,0,1
E09000025,0.008945482417428331,0.9910545175825717
E09000026,0.02596648179073897,0.974033518209261
E09000027,0,1
E09000028,0,1
E09000029,0,1
E09000030,0.012805472821445663,0.9871945271785544
E09000031,0.019281656106113307,0.9807183438938867
E09000032,0,1
E09000033,0.007378367515706331,0.9926216324842937
