latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0.026171556945663352,0.9738284430543367
E06000006,0.011451573937246835,0.9885484260627532
E06000007,0.19639166756874696,0.8036083324312531
E06000008,0.12290131925644256,0.8770986807435575
E06000009,0.002273252358995017,0.997726747641005
E06000010,0,1
E06000011,0.00515793913896826,0.9948420608610318
E06000012,0,1
E06000013,0.043266990051636894,0.9567330099483631
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,9.222609743681574e-5,0.9999077739025631
E06000019,0.0018672817159412804,0.9981327182840587
E06000020,0.042255168875857695,0.9577448311241423
E06000021,6.313242776315379e-4,0.9993686757223684
E06000022,0,1
E06000023,0.04206081916348118,0.9579391808365189
E06000024,0.01899573926588597,0.9810042607341141
E06000025,0.06538988664273018,0.9346101133572698
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,0.02359083478372733,0.9764091652162726
E06000031,0.0026532333531531535,0.9973467666468468
E06000032,0.06543407373486036,0.9345659262651397
E06000033,0,1
E06000034,0.023416300778857157,0.9765836992211429
E06000035,0.05627405502577623,0.9437259449742238
E06000036,0,1
E06000037,0.02848023425123564,0.9715197657487643
E06000038,0.008351828331616969,0.991648171668383
E06000039,0.22426113411244292,0.775738865887557
E06000040,0.06815454398934784,0.9318454560106522
E06000041,0.057398711274151616,0.9426012887258484
E06000042,0.01747133310952982,0.9825286668904701
E06000043,0.02491354991912887,0.9750864500808711
E06000044,0.13215563415818954,0.8678443658418105
E06000045,0.049514113210195776,0.9504858867898043
E06000046,0,1
E06000047,0.009714954656705667,0.9902850453432943
E06000049,0.017498370061655725,0.9825016299383442
E06000050,0.037967407128829324,0.9620325928711707
E06000051,0.0038900006187773564,0.9961099993812227
E06000052,0,1
E06000054,0.0015030419269407588,0.9984969580730593
E06000055,0,1
E06000056,0.02617833761527728,0.9738216623847227
E06000057,0,1
E07000004,0,1
E07000005,0.001703654742853961,0.9982963452571461
E07000006,0.13725654850203026,0.8627434514979697
E07000007,0.049946537918233835,0.9500534620817662
E07000008,0.02688455646099465,0.9731154435390054
E07000009,0,1
E07000010,0,1
E07000011,0.012261288764382337,0.9877387112356176
E07000012,0.030434052135497273,0.9695659478645027
E07000026,0,1
E07000027,0,1
E07000028,0.018687715091895523,0.9813122849081045
E07000029,0,1
E07000030,0,1
E07000031,0.003924464886209209,0.9960755351137908
E07000032,0,1
