latravel,off_public_highway,rural_other,rural_primary,urban_other,urban_primary
E06000001,0.004638044587146363,0.05105607138584012,0.01633850089902946,0.8627194644883693,0.06524791863961467
E06000002,1.0006090343561352e-4,0.0209341511604336,0.0030288425274085555,0.9297490711523361,0.04618787425638616
E06000003,0,0.05448231418545384,0.0026110558631341355,0.8968084831808198,0.046098146770592124
E06000004,0.007164939774052597,0.11387606925999813,0.024646625678254253,0.7540443260719639,0.100268039215731
E06000005,0.003537029305951708,0.07499539033001233,5.483925763036726e-4,0.8809388244318409,0.03998036335589138
E06000006,0.0076045508233431505,0.17013332621717878,0.009746541492293453,0.8024755248519821,0.01004005661520252
E06000007,0.00196667181204139,0.11345395736994007,0.011815950111864254,0.799036171486965,0.07372724921918918
E06000008,0.0013615543808369085,0.03593512276790512,0.003357540858173117,0.8391699715718381,0.1201758104212467
E06000009,0.07612282636883166,0.03237220780660639,0.0033093529897256896,0.8477012373818952,0.04049437545294104
E06000010,3.1544443694608214e-4,0.011327466329769281,3.387778745599811e-5,0.9426700597623148,0.04565315168351395
E06000011,0,0.09154140948682564,0.007103680317224549,0.8929921727793864,0.008362737416563498
E06000012,0.011356687417484275,0.03474050921791698,0.0041052291221040735,0.8679004934081258,0.0818970808343689
E06000013,5.401468135784441e-5,0.06857814165646925,0.016714759592514925,0.872188875739963,0.04246420832969504
E06000014,0.0051190528015348635,0.09304908227068107,0.0036112519681156287,0.8144785348365295,0.08374207812313893
E06000015,0.005403264961429284,0.10820041994601541,0.0018106807718886468,0.8256973112855334,0.05888832303513329
E06000016,0.052213370746924226,0.05173820030573486,0.001665143023381253,0.8554705857539249,0.038912700170034814
E06000017,0.008248556043010643,0.05447843624787463,7.705678379979186e-4,0.9362366841425648,2.657557285520696e-4
E06000018,1.8097063691794097e-4,0.037269547729124955,0.005000595432441652,0.911999928190225,0.04554895801129057
E06000019,0.00344950379832284,0.13892865568817211,0.006356672969093066,0.7318710071451466,0.11939416039926534
E06000020,0.006315913561674407,0.21134333910991174,0.0038446672309833904,0.7741898911051879,0.004306188992242609
E06000021,0.004580754517750317,0.040573417602867805,0.007475757172594135,0.8394120251904172,0.10795804551637048
E06000022,0.0017893175362596082,0.06039738413931442,0.012672771435325015,0.8198608119250141,0.1052797149640868
E06000023,0.028312773194603624,0.017250082712168966,0.0021456654804306264,0.9202116287528479,0.03207984985994883
E06000024,0.023850869824585653,0.08538009912024408,0.01572498468294627,0.8269143127877798,0.04812973358444408
E06000025,0.06122766985642445,0.14849085602760342,0.0025467760791733638,0.7713037121109094,0.016430985925889374
E06000026,0.0031752737673493734,0.04658649876073826,0.00141243010387432,0.897463736266093,0.05136206110194497
E06000027,0.03999104341339141,0.03560125191599806,0.013802809453568083,0.8443624278653126,0.0662424673517298
E06000028,0.0026254946807061533,0.016035965918302513,0.001872996909264433,0.9083452571103008,0.07112028538142616
E06000029,0.03481708892677942,0.05187890467466428,0.005064504240560183,0.8444742259216691,0.06376527623632691
E06000030,0.01294070193438424,0.0642287684661322,0.0038301725120042005,0.9024545019408285,0.016545855146650808
E06000031,0.003032881053110531,0.11225868449365287,0.002228933560121325,0.8544927679120508,0.02798673298106447
E06000032,6.81286138106468e-5,0.01434295632043766,4.056200579159159e-7,0.9352633635203376,0.05032514592535625
E06000033,1.0747305695570151e-4,0.010667911970712223,7.782382992057656e-4,0.9299803740420335,0.05846600263109283
E06000034,0.011873940476552856,0.07711568367515453,0.04909107373197619,0.7611524687786476,0.10076683333766878
E06000035,0.001688064522229062,0.06573220798022676,0.0013714916995930134,0.8297473307217937,0.10146090507615745
E06000036,0.0027219840000727346,0.10000471908532138,0.004140517788186156,0.8564514514924522,0.03668132763396765
E06000037,4.964549334695764e-4,0.11766823596717946,0.0458314850348221,0.7514216711545408,0.08458215290998812
E06000038,0.0035412489480120624,0.03839630444401022,2.2289893856699297e-4,0.8450857760433896,0.11275377162602108
E06000039,0.019223664952965402,0.03516310055513097,0.0038553125435207528,0.8711179058917606,0.07064001605662223
E06000040,2.6849833825002347e-4,0.1535564885856782,0.01293844109179708,0.7847041569646601,0.04853241501961458
E06000041,0.0026013188035482623,0.08453558855946088,0.008283936438356211,0.8335763951672027,0.071002761031432
E06000042,0.0034743595747669747,0.2512551461330984,0.0023232459111468015,0.742026016325251,9.212320557367653e-4
E06000043,0.006187022238620826,0.018020321751575256,0.0016263607122350544,0.8290722761909503,0.14509401910661857
E06000044,3.029720358836859e-4,0.01645258147130486,0.002827817794662565,0.9160566822669055,0.06435994643124336
E06000045,0.004631325080416607,0.01801730475306598,0.006821723242017332,0.8093671421589529,0.16116250476554725
E06000046,4.493443700827095e-4,0.07630328580819344,0.022862375784398446,0.7406063433808154,0.15977865065651006
E06000047,0.01723369758946507,0.1420932877956108,0.04020495258626706,0.7804000996388846,0.020067962389772626
E06000049,0.0011767174543415668,0.05536397247024812,0.00713929424687746,0.8579246435658318,0.078395372262701
E06000050,0.0020750103634199807,0.06973343030322232,0.021054147027641443,0.8334352032250627,0.07370220908065356
E06000051,0.001722409622599903,0.08704182610290852,0.0087423400325435,0.8236643566944055,0.07882906754754254
E06000052,0.002710304977565786,0.20389043904037227,0.02703484911506363,0.70629859966565,0.060065807201348353
E06000054,0.002138800146450349,0.10079382332721025,0.009039454625593161,0.8091455167241153,0.07888240517663105
E06000055,2.0750634457498548e-4,0.08834035610373873,0.003851486371891882,0.8360672109687166,0.07153344021107788
E06000056,0.014918596873033865,0.09431201643911666,0.0051994435977831925,0.809210903455645,0.07635903963442141
E06000057,0.006961381909630767,0.14660141062607152,0.03835683748625478,0.7517415128169218,0.05633885716112115
E07000004,0.0012169093936056888,0.03927201320638997,0.0195732495380059,0.7526658590030262,0.1872719688589722
E07000005,0.0028618772733812825,0.057542107038074324,0.0230291475993163,0.7376157747865189,0.17895109330270925
E07000006,0.0276716600944376,0.20967422297942656,0.025938236631754943,0.6677549376841918,0.06896094261018912
E07000007,0.0010575019032861455,0.08730110754519302,0.02318268623396828,0.7729015994220676,0.115557104895485
E07000008,0.003042527685958056,0.02761058150599128,7.314598266218095e-4,0.9060223119347042,0.0625931190467247
E07000009,0,0.06132811046824252,4.412549953190121e-4,0.9382306345364384,0
E07000010,9.248945059097939e-4,0.02246665113366136,0.01796433009533069,0.9285222540921252,0.030121870172972846
E07000011,0.05590158368083075,0.1428045778754101,0.0011806231781158127,0.795052733424031,0.005060481841612219
E07000012,0.0044582550231827885,0.245779038289382,0.010164130435635828,0.7078044203031677,0.03179415594863169
