latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0.00731599921632909,0.9926840007836709
E06000006,3.817727383997764e-4,0.9996182272616002
E06000007,0.019869238761540117,0.9801307612384599
E06000008,0.03544886825784346,0.9645511317421566
E06000009,2.6569588835992747e-6,0.9999973430411164
E06000010,0,1
E06000011,7.113038109120185e-4,0.999288696189088
E06000012,0,1
E06000013,0,1
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,9.836209496233455e-6,0.9999901637905038
E06000019,0,1
E06000020,0.010369548854421632,0.9896304511455783
E06000021,6.758437217038602e-4,0.9993241562782962
E06000022,0,1
E06000023,0.02250382962002286,0.9774961703799772
E06000024,0.004471117589603359,0.9955288824103966
E06000025,0.013896069505215759,0.9861039304947843
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,6.856491248720598e-4,0.999314350875128
E06000031,0,1
E06000032,0.013508799405871581,0.9864912005941284
E06000033,0,1
E06000034,2.1993698647698474e-4,0.9997800630135231
E06000035,0.0023179220459333114,0.9976820779540667
E06000036,0,1
E06000037,0.013717924369017245,0.9862820756309828
E06000038,0.0029437039595411837,0.9970562960404589
E06000039,0.04891574940408281,0.9510842505959172
E06000040,0.04327493421968071,0.9567250657803192
E06000041,0.046496667378389304,0.9535033326216107
E06000042,0,1
E06000043,0.00419197708155747,0.9958080229184425
E06000044,0.06065982247565639,0.9393401775243436
E06000045,0.007720537949841841,0.9922794620501582
E06000046,0,1
E06000047,0.00462700211945309,0.9953729978805469
E06000049,0.0013154020426850543,0.9986845979573149
E06000050,0.03284099090278251,0.9671590090972175
E06000051,0.013467285501700005,0.9865327144983
E06000052,0,1
E06000054,0,1
E06000055,0,1
E06000056,0.006480977660998516,0.9935190223390015
E06000057,0,1
E07000004,0,1
E07000005,0,1
E07000006,0.0170013488930472,0.9829986511069528
E07000007,0.003686383695591041,0.996313616304409
E07000008,0.0015931185301041903,0.9984068814698958
E07000009,0,1
E07000010,0,1
E07000011,0,1
E07000012,0.01759652089697187,0.9824034791030282
E07000026,0,1
E07000027,0,1
E07000028,0.037290688840567444,0.9627093111594326
E07000029,0,1
E07000030,0.01037239107182411,0.9896276089281759
E07000031,0,1
E07000032,0,1
E07000033,0.013338646336299545,0.9866613536637004
E07000034,0.0012574132961137806,0.9987425867038863
E07000035,0,1
E07000036,0.008115343933849625,0.9918846560661504
E07000037,0,1
