latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0.2382503623997759,0.7617496376002241
E06000006,0.3282223411751098,0.6717776588248903
E06000007,0.8526723878341995,0.1473276121658004
E06000008,0.4964931115972118,0.5035068884027882
E06000009,0.05047173761432677,0.9495282623856731
E06000010,0,1
E06000011,0.2627736143630042,0.7372263856369958
E06000012,0,1
E06000013,0.43861565342769504,0.5613843465723048
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,0.03157099252676804,0.968429007473232
E06000019,0.01899409738764561,0.9810059026123544
E06000020,0.3154360499705442,0.6845639500294558
E06000021,7.233425372671984e-4,0.9992766574627329
E06000022,0,1
E06000023,0.6433146030494374,0.35668539695056267
E06000024,0.7354330630309889,0.2645669369690111
E06000025,0.7553458334560779,0.2446541665439221
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,0.3388695966265196,0.6611304033734804
E06000031,0.03667301051957802,0.963326989480422
E06000032,0.6731211347049171,0.3268788652950829
E06000033,0,1
E06000034,0.14078742733416386,0.8592125726658361
E06000035,0.49853624323859586,0.5014637567614042
E06000036,0.10242692798002638,0.8975730720199736
E06000037,0.589123514271388,0.4108764857286119
E06000038,0.2227939796950482,0.7772060203049519
E06000039,0.9166376173805129,0.08336238261948715
E06000040,0.7495487854005529,0.2504512145994471
E06000041,0.7144343672069507,0.28556563279304925
E06000042,0.32664976884869457,0.6733502311513054
E06000043,0.0837795613491724,0.9162204386508276
E06000044,0.5096609255391119,0.490339074460888
E06000045,0.4302963061563197,0.5697036938436804
E06000046,0,1
E06000047,0.3205356041640338,0.6794643958359661
E06000049,0.5417935484261889,0.4582064515738112
E06000050,0.5876725426948355,0.41232745730516446
E06000051,0.25407261924366564,0.7459273807563344
E06000052,0,1
E06000054,0.27509400780501564,0.7249059921949844
E06000055,0,1
E06000056,0.40363903800599404,0.596360961994006
E06000057,0,1
E07000004,0.05487897963630939,0.9451210203636906
E07000005,0.27614524133123153,0.7238547586687685
E07000006,0.8565178788318281,0.14348212116817194
E07000007,0.6504770560073656,0.34952294399263445
E07000008,0.11492523246676724,0.8850747675332327
E07000009,0,1
E07000010,0,1
E07000011,0.1514628832989312,0.8485371167010687
E07000012,0.16477683155342832,0.8352231684465717
E07000026,0,1
E07000027,0,1
E07000028,0.18889028784539452,0.8111097121546054
E07000029,0,1
E07000030,0.5066901619768654,0.49330983802313455
