latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0,1
E06000006,1,0
E06000007,0.4526320638806742,0.5473679361193258
E06000008,0,1
E06000009,0.021631938599696282,0.9783680614003037
E06000010,0,1
E06000011,0.035532243885458954,0.964467756114541
E06000012,0,1
E06000013,0.20458398282550808,0.795416017174492
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,0.034930009516574476,0.9650699904834256
E06000019,0,1
E06000020,0,1
E06000021,0,1
E06000022,0,1
E06000023,0.32727762138603694,0.6727223786139631
E06000024,0.1657344795423321,0.8342655204576679
E06000025,0.17191555246851647,0.8280844475314835
E06000026,0,1
E06000027,0,1
E06000029,0,1
E06000030,0.07811032550690354,0.9218896744930964
E06000031,0,1
E06000032,0.2816190467553986,0.7183809532446014
E06000033,0,1
E06000034,0.047499015643824354,0.9525009843561757
E06000035,0.23121239013187986,0.7687876098681201
E06000036,0.020262556690124018,0.979737443309876
E06000037,0.08897359454081227,0.9110264054591877
E06000038,0.17286448074780417,0.8271355192521959
E06000039,0.502773559076999,0.49722644092300095
E06000040,0.426815025296023,0.573184974703977
E06000041,0.18306768689288896,0.816932313107111
E06000042,0,1
E06000043,0.03413537936928239,0.9658646206307177
E06000045,0.4281963989012884,0.5718036010987115
E06000046,0,1
E06000047,0,1
E06000049,0.13351412459692485,0.8664858754030751
E06000050,0.08659784076390219,0.9134021592360978
E06000051,0.0021147174575860705,0.9978852825424139
E06000052,0,1
E06000054,0.03862460911368914,0.9613753908863109
E06000055,0,1
E06000056,0.03235268896953237,0.9676473110304676
E06000057,0,1
E07000004,0.0053310488588403995,0.9946689511411596
E07000005,0.06411626558335846,0.9358837344166415
E07000006,0.36943597907413245,0.6305640209258676
E07000007,0.1483103618276727,0.8516896381723273
E07000008,0,1
E07000009,0,1
E07000010,0,1
E07000011,0,1
E07000012,0.02107074444871664,0.9789292555512834
E07000026,0,1
E07000027,0,1
E07000028,0,1
E07000029,0,1
E07000030,0,1
E07000031,0.019394450693601864,0.9806055493063981
E07000032,0,1
E07000033,0.061845650268417166,0.9381543497315828
E07000034,0.5180411125514448,0.4819588874485552
E07000035,0,1
E07000036,0.6782968672508853,0.32170313274911466
E07000037,0,1
E07000038,0.0348242215233476,0.9651757784766524
E07000039,0,1
E07000040,0.023447920943772394,0.9765520790562277
E07000041,0.026543910369649825,0.9734560896303501
E07000042,0.03436818954649665,0.9656318104535033
E07000043,0,1
