latravel,off_public_highway,rural_other,rural_primary,urban_other,urban_primary
E06000003,0.008448453399534737,0.2459105095330112,0.04784772936386138,0.6453619336931744,0.052431374010418176
E06000005,0.01490708871543588,0.5422369307185568,0.03168938873815084,0.37767733327029585,0.0334892585575606
E06000006,0.16291863916923205,0.14535656325847465,0.024479650926146297,0.5676690367853884,0.09957610986075857
E06000007,0.024977232180939606,0.28605574353808594,0.14301550420705167,0.4711304929361988,0.07482102713772412
E06000008,0.0700494803184995,0.08401871031079153,0.10765413974825742,0.6327872924892073,0.10549037713324436
E06000011,0.01598627795721268,0.33482607812430676,0.0483417660612075,0.5421765099498006,0.05866936790747251
E06000012,0,0.07583187700446006,0,0.92416812299554,0
E06000013,0.011762027793771461,0.30225240462023023,0.07478321774827561,0.5386722596838878,0.072530090153835
E06000014,0.003103482276541282,0.4619274208120177,0.08344231887755713,0.41381778479493425,0.0377089932389496
E06000015,0.07230123828740997,0.3464177362535968,-5.666491708801499e-12,0.39441701488242537,0.18686401058223434
E06000016,0.12404503721179908,0.4805616901760521,0.10294554477381893,0.2869540609723838,0.005493666865946093
E06000017,0.006880596505831215,0.6677540433560929,0.017344553281819157,0.2925723950458308,0.015448411810425906
E06000018,0.15447895969630993,0.3759856674736348,0,0.46953537283005525,0
E06000019,0.009461917212232556,0.44490463534236824,0.10048248764972648,0.4155695479596541,0.029581411836018544
E06000021,0,0.4211414296080796,0.006874394629498627,0.504699106839595,0.06728506892282679
E06000022,0,0.5253702089673636,0.06720724843146403,0.39556619217662997,0.011856350424542349
E06000023,0.21734119224177775,0.2888727516880344,0.025498409467675717,0.4682876466025122,0
E06000024,0.007530930748554764,0.3946019352827661,0.040530848611845395,0.44268910414052604,0.11464718121630779
E06000025,0.012185824932462987,0.5237292630284982,0.015784448010448343,0.44574186841796143,0.002558595610629027
E06000026,0.026793090471076798,0.03160699859459785,1.0446827151007385e-11,0.8082293724261721,0.13337053849770647
E06000027,0,0.18531366715385128,0.07167218522508076,0.6998354566115736,0.04317869100949428
E06000030,7.666289836257754e-4,0.31496013810964596,0.015491651414317376,0.5906808059200216,0.07810077557238929
E06000031,0.0017404748790686487,0.6302208972281368,0.03640540810947236,0.3311046685321077,5.285512512146083e-4
E06000032,0.01038202966056024,0.23997414926866265,0,0.7496438210707771,0
E06000033,0,0.4274506945403311,0.0309655316151594,0.39330835833698563,0.14827541550752393
E06000034,0.03756444017702256,0.3501613905598486,0.01828869226226374,0.5832284984605899,0.010756978540275264
E06000035,0.051702178741675424,0.2150309655367408,0.042157698277473205,0.6084500724762378,0.08265908496787279
E06000037,0.022485430568560123,0.4853404472185346,0.03531007428489951,0.3894558918969857,0.06740815603102002
E06000038,0,-6.725094889558113e-12,0,1.000000000006725,0
E06000039,8.828538716616425e-4,0.15251504341658795,0,0.7386941938700669,0.10790790884168354
E06000041,0.019278610747213362,0.2874857414732043,0.040919760576956066,0.5134427389361578,0.13887314826646843
E06000042,0,0.2218101554655372,0,0.7781898445344627,0
E06000043,0.017306534765879237,0.1679565837017985,0,0.8147368815323223,0
E06000046,0.011231477760494699,0.2830036013259699,0.012195238809521744,0.5828410137835713,0.11072866832044233
E06000047,0.06160823797851002,0.2531428649459309,0.06074964539009326,0.5725348817259083,0.05196436995955754
E06000049,0.01418925367296529,0.48533756281744245,0.07512466749949663,0.38789671258846703,0.03745180342162866
E06000050,0.007603717765373602,0.4297127540777041,0.0692429931867386,0.45655596442046076,0.036884570549722856
E06000051,0.0062291094412881415,0.4388832936825484,0.08766722955242687,0.42548672089165246,0.041733646432084034
E06000052,0.020021466291557034,0.38595059430346634,0.04064991630823624,0.5012161218053023,0.052161901291438086
E06000053,0.0036407509645517023,0.34600412869871644,0.25277301168613164,0.18059438719998722,0.216987721450613
E06000054,0.010969163542460641,0.3311978664097349,0.046545903233176686,0.5429913197580039,0.06829574705662395
E06000055,0.027415257340416423,0.33405482273301135,0.02530826854619209,0.5828759654328818,0.030345685947498393
E06000056,0.009975274079992569,0.4188034687744126,0.028674579808145785,0.5153223908415943,0.027224286495854733
