latravel,motorway,rural_other,rural_primary,urban_other,urban_primary
E06000022,0,0.10526859403685587,0.4204972715138641,0.16941582640435118,0.3048183080449289
E06000023,0.18882866577478843,0.011580095562133328,0.07703844658429523,0.2973408225365608,0.4252119695422221
E06000024,0.2741412599295077,0.12412719390865248,0.3042446210049581,0.19570603444774534,0.10178089070913632
E06000025,0.2511177008839806,0.15277230114278734,0.20850850927111203,0.18085336585743092,0.20674812284468913
E06000054,0.08559463243017096,0.21405274474406397,0.4558617449151521,0.10606782523658415,0.13842305267402888
E07000079,0,0.20804400696567282,0.7386566966030963,0.01755838384245811,0.035740912588772815
E07000081,0.10006348588400417,0,0.11478565582451943,0.2049998366653393,0.5801510216261372
E07000082,0.517820134240361,0.20873213038386185,0.11219417167365027,0.08884915646571205,0.07240440723641475
E07000083,0.32097843904887863,0,0.5536629859303446,0,0.12535857502077674
E07000187,0,0.32239111923956165,0.5344427474810554,0.055853082776773734,0.0873130505026093
E07000188,0.5172783444855507,0.06908067610626356,0.2971225620158014,0.041361090462818426,0.075157326929566
E07000189,0,0.12340063143673355,0.7713326784774284,0.10132336340562874,0.003943326680209352
E07000190,0.4941812351505136,0,0.1821906391244832,0.025114299098047015,0.2985138266269561
