latravel,motorway,other
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,2.1783929952683476e-4,0.9997821607004732
E06000006,0,1
E06000007,0.012268454398243669,0.9877315456017564
E06000008,0.0064311606059311195,0.9935688393940689
E06000009,0,1
E06000010,0,1
E06000011,0.001861380396205015,0.998138619603795
E06000012,0,1
E06000013,0,1
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,0,1
E06000019,0.002150748429143574,0.9978492515708565
E06000020,0.055197177982249886,0.9448028220177501
E06000021,6.83814459367078e-4,0.999316185540633
E06000022,0,1
E06000023,0.031158555266442168,0.9688414447335578
E06000024,0.0032601917072527936,0.9967398082927472
E06000025,0.01243631605536952,0.9875636839446305
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,0,1
E06000031,0.004815250677883768,0.9951847493221162
E06000032,0.02504554266403647,0.9749544573359635
E06000033,0,1
E06000034,2.7537335107721263e-5,0.9999724626648923
E06000035,0.0014004559052812665,0.9985995440947187
E06000036,0,1
E06000037,0,1
E06000038,0,1
E06000039,0.015625130040738656,0.9843748699592614
E06000040,0.03116957333476514,0.9688304266652349
E06000041,0,1
E06000042,0,1
E06000043,0.011953791803569098,0.9880462081964309
E06000044,0.041951047864579386,0.9580489521354206
E06000045,0.017842441360438877,0.9821575586395611
E06000046,0,1
E06000047,0.0028551052639247424,0.9971448947360753
E06000049,0.005342090905529143,0.9946579090944708
E06000050,0.008325409293231101,0.9916745907067689
E06000051,0.0036322629725351065,0.9963677370274648
E06000052,0,1
E06000054,0,1
E06000055,0,1
E06000056,0.0044439120728642055,0.9955560879271358
E06000057,0,1
E07000004,0,1
E07000005,0,1
E07000006,7.763986969064866e-4,0.9992236013030935
E07000007,6.850386526889716e-4,0.999314961347311
E07000008,0.004491887013355119,0.9955081129866449
E07000009,0,1
E07000010,0,1
E07000011,0.0025223049371765095,0.9974776950628235
E07000012,0.005930065698323948,0.994069934301676
E07000026,0,1
E07000027,0,1
E07000028,0.007911641084655956,0.9920883589153441
E07000029,0,1
E07000030,0.005150766570309203,0.9948492334296908
E07000031,0,1
E07000032,0,1
E07000033,0.0064397805481866514,0.9935602194518134
E07000034,0.00806030186169347,0.9919396981383065
E07000035,0,1
E07000036,0.014935710261144527,0.9850642897388555
E07000037,0,1
E07000038,0.0029251539951731203,0.9970748460048269
E07000039,0,1
E07000040,0.00211471429906188,0.9978852857009382
E07000041,0.0014153600396018854,0.9985846399603981
E07000042,0.0025941346625768524,0.9974058653374231
E07000043,0,1
E07000044,0,1
E07000045,0.0010914240520472648,0.9989085759479527
E07000046,0,1
E07000047,0,1
E07000048,0,1
E07000049,0,1
E07000050,0,1
E07000051,0,1
E07000052,0,1
E07000053,0,1
E07000061,0,1
E07000062,0,1
E07000063,0,1
E07000064,0,1
E07000065,0,1
E07000066,0,1
E07000067,0,1
