latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0.3110173490857109,0.6889826509142891
E06000006,0.3911520632673741,0.6088479367326258
E06000007,0.8830826504282313,0.11691734957176864
E06000008,0.382738983701446,0.617261016298554
E06000009,0.026298592891555526,0.9737014071084444
E06000010,0,1
E06000011,0.17698382539910396,0.823016174600896
E06000012,0,1
E06000013,0.505685967608388,0.494314032391612
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,0.02594513876702089,0.974054861232979
E06000019,0.01617347705325901,0.9838265229467409
E06000020,0.33622616148904116,0.663773838510959
E06000021,0.002183989214911127,0.997816010785089
E06000022,0,1
E06000023,0.5722627193746563,0.42773728062534366
E06000024,0.6470222733654368,0.35297772663456306
E06000025,0.7923906392248787,0.20760936077512124
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,0.36283621295332036,0.6371637870466795
E06000031,0.04212430673095106,0.9578756932690489
E06000032,0.5818834351760117,0.41811656482398835
E06000033,0,1
E06000034,0.21065613654772422,0.7893438634522759
E06000035,0.449953307419921,0.550046692580079
E06000036,0.15946996067583505,0.840530039324165
E06000037,0.4500733104173583,0.5499266895826416
E06000038,0.22271661087480793,0.7772833891251921
E06000039,0.8249623202739137,0.17503767972608628
E06000040,0.6602567855282901,0.3397432144717099
E06000041,0.5495842192080626,0.4504157807919374
E06000042,0.2870038811752646,0.7129961188247353
E06000043,0.09755989785976275,0.9024401021402373
E06000044,0.4092770632341728,0.5907229367658272
E06000045,0.5396083400287707,0.4603916599712292
E06000046,0,1
E06000047,0.2232636832420797,0.7767363167579203
E06000049,0.41663642906317383,0.5833635709368261
E06000050,0.35290067253865853,0.6470993274613414
E06000051,0.053629560040732924,0.9463704399592671
E06000052,0,1
E06000054,0.08346433067856704,0.9165356693214329
E06000055,0,1
E06000056,0.24315318249767248,0.7568468175023275
E06000057,0,1
E07000004,0.03787321040619857,0.9621267895938014
E07000005,0.0868421284859912,0.9131578715140088
E07000006,0.8433996970927812,0.15660030290721882
E07000007,0.6001753575902116,0.39982464240978854
E07000008,0.20602685036202079,0.7939731496379793
E07000009,0,1
E07000010,0,1
E07000011,0.09699517793348877,0.9030048220665112
E07000012,0.12635968842848505,0.8736403115715149
E07000026,0,1
E07000027,0,1
E07000028,0.18448343346104812,0.8155165665389518
E07000029,0,1
E07000030,0.2978231672123263,0.7021768327876736
