latravel,motorway,other
E06000001,0,1
E06000002,0,1
E06000003,0,1
E06000004,0,1
E06000005,0.09116895354790365,0.9088310464520963
E06000006,0.12493008262344685,0.8750699173765532
E06000007,0.6266505326004109,0.3733494673995891
E06000008,0.1211040823591821,0.8788959176408179
E06000009,0.00596616647396278,0.9940338335260372
E06000010,0,1
E06000011,0.04560784524898152,0.9543921547510185
E06000012,0,1
E06000013,0.18522623048071568,0.8147737695192843
E06000014,0,1
E06000015,0,1
E06000016,0,1
E06000017,0,1
E06000018,0.005884329528581246,0.9941156704714188
E06000019,0.0036398935837769642,0.9963601064162231
E06000020,0.10117516493077096,0.89882483506922906
E06000021,4.861567508362591e-4,0.9995138432491637
E06000022,0,1
E06000023,0.22917271728184962,0.7708272827181504
E06000024,0.2894407681661565,0.7105592318338435
E06000025,0.45892250879095836,0.5410774912090417
E06000026,0,1
E06000027,0,1
E06000028,0,1
E06000029,0,1
E06000030,0.11233064526616544,0.8876693547338346
E06000031,0.009678042129836468,0.9903219578701635
E06000032,0.23621074569712727,0.7637892543028727
E06000033,0,1
E06000034,0.055985313568130586,0.9440146864318694
E06000035,0.15382159633323236,0.8461784036667677
E06000036,0.04045556092442543,0.9595444390755745
E06000037,0.15388471629130795,0.846115283708692
E06000038,0.0598621416574702,0.9401378583425298
E06000039,0.5115627013180143,0.4884372986819857
E06000040,0.301610894120108,0.698389105879892
E06000041,0.21331021483218762,0.7866897851678124
E06000042,0.08210699371362618,0.9178930062863738
E06000043,0.023460130111284574,0.9765398698887154
E06000044,0.13342233851078317,0.8665776614892169
E06000045,0.20663796117472064,0.7933620388252793
E06000046,0,1
E06000047,0.06004008434370491,0.9399599156562951
E06000049,0.1369715944564943,0.8630284055435057
E06000050,0.10809100784798492,0.8919089921520151
E06000051,0.01243642674965621,0.9875635732503438
E06000052,0,1
E06000054,0.01983526929867029,0.9801647307013297
E06000055,0,1
E06000056,0.06663622654071294,0.933363773459287
E06000057,0,1
E07000004,0.008671711064040936,0.991328288935959
E07000005,0.020696148926877097,0.9793038510731229
E07000006,0.5447962789956987,0.4552037210043013
E07000007,0.25013703316081815,0.7498629668391819
E07000008,0.05452023656267077,0.9454797634373292
E07000009,0,1
E07000010,0,1
E07000011,0.023313251885665093,0.9766867481143349
E07000012,0.031140401915812094,0.9688595980841879
E07000026,0,1
E07000027,0,1
E07000028,0.04786421694378874,0.9521357830562113
E07000029,0,1
E07000030,0.08613533606645875,0.9138646639335413
