latravel,off_public_highway,rural_other,rural_primary,urban_other,urban_primary
E06000001,0,0.5775954802905711,0.20636175626669445,0.1835269879261764,0.0325157755165582
E06000002,0,0.2036197455564074,0.03165704495177319,0.5903435034953876,0.1743797059964319
E06000003,0,0.34748635532765154,0.1221616489208181,0.48959703607857125,0.04075495967295916
E06000004,0,0.670367257444819,0.03552608615041129,0.27495377738583704,0.019152879018932718
E06000005,0.0015865880768123584,0.48140363827794835,0.08694002120225792,0.39992761280956546,0.03014213963341595
E06000006,0.007029814533775588,0.5059155145778129,0.022557162259373778,0.37621441115127363,0.08828309747776411
E06000007,8.669298763373116e-4,0.37605138280311495,0.09236917939708202,0.4979774903829069,0.03273501754055882
E06000008,0.0027024642493332263,0.14720714693054576,0.0888559793036112,0.6018149515339818,0.15941945798252805
E06000009,0.13768275389352794,0.0951182715619877,0,0.7364168934595706,0.030782081084913718
E06000010,0,0.11750592957283584,0,0.8798274936853412,0.0026665767418229524
E06000011,0.005914049023423004,0.5984941085128173,0.10274628347077622,0.26788516254619626,0.024960396446787318
E06000012,0,0.4191454835333,0.031415336279501535,0.46260594174011704,0.08683323844708143
E06000013,8.603203930701758e-4,0.4289426635027711,0.16175549993270782,0.3221828779598906,0.08625863821156031
E06000014,0.002308156294605265,0.46558726085733326,0.017092558624156755,0.48931063939004443,0.025701384833860228
E06000015,0.002302046199493594,0.21601241311340674,0.004898097144706829,0.7455404847774523,0.031246958764940706
E06000016,0.0815275492391359,0.15822063936037228,0.018972688202643462,0.7278998745213345,0.013379248676513746
E06000017,2.9781572127420335e-5,0.7650886179434911,0.0618075286305398,0.16051939601586898,0.01255467583797269
E06000018,1.2519906700296087e-4,0.1682972712996524,0.012008397768898024,0.7766949756041944,0.04287415626025206
E06000019,0.0010648323905542052,0.6131524072214652,0.0900849953976461,0.2452940723775001,0.050403692612834373
E06000020,0,0.30480687803033824,0.08026287920890038,0.6099008188551455,0.005029423905615844
E06000021,8.095726681801423e-4,0.267321434733255,0.008760618548927863,0.6428577742697463,0.08025059977989077
E06000022,5.345465501778804e-4,0.5090891164429983,0.06581970495975353,0.3835131275469593,0.041043504500110926
E06000023,0.04729997308636593,0.2021449915136296,0.021345227493144707,0.68574081999661,0.04346898791024982
E06000024,0.01417213944871838,0.5028528179199503,0.03829788696877018,0.4166653296027172,0.02801182605984396
E06000025,0.019227719866628436,0.6647414190835357,0.044672176842804306,0.26418341350500224,0.00717527070202929
E06000026,0.0014733746003848887,0.1045351718351314,1.9094421303657033e-12,0.7812045713430397,0.11278688221953462
E06000027,0.06943231971825996,0.26454495508913817,0.013563579299255321,0.6077902786715792,0.04466886722176743
E06000028,0,0.0971894029525415,0.013818954195243314,0.8245705198932226,0.06442112295899254
E06000029,0.0389729731203548,0.19403521621006123,2.5009408702911104e-4,0.7491406564425915,0.017601060139963334
E06000030,0.014387736176723051,0.26917397918617114,0.10333807569586553,0.57464346193999,0.03845674700125014
E06000031,2.7637318367219004e-4,0.4488938228506423,0.04601644688179813,0.49725310666237904,0.007560250421508408
E06000032,0.03443237090530159,0.025427255800427085,1.0820505031947008e-11,0.9015752929843104,0.038565080299140346
E06000033,0.004183653171565809,0.2554463211639618,0.008474716030137552,0.6992974094791938,0.03259790015514093
E06000034,0.010475748591711015,0.3973629632909456,0.019214038762554075,0.5377798922295269,0.03516735712526237
E06000035,3.088234217226657e-4,0.24470887175076378,0.06699080826861602,0.5575933235958056,0.13039817296309197
E06000036,0,0.27040741648996464,1.1107154704361633e-4,0.6608922273716163,0.0685892845913754
E06000037,1.7472148930389747e-5,0.5780326176187414,0.06291164074359054,0.3222825919113008,0.036755677577436835
E06000038,8.904616547518315e-4,0.11466386733266266,0.0022519230851323654,0.8196176652803524,0.06257608264710068
E06000039,0.006206506395779425,0.08775240272981157,0.0024700081199731942,0.859224889445375,0.04434619330906084
E06000040,0,0.4756174454778281,0.03873180218668285,0.44463303727296305,0.04101771506252605
E06000041,0.0012795215322684936,0.36714967987755365,0.03091262161952345,0.5142312171970094,0.0864269597736451
E06000042,0,0.5074215712505995,0.01877585273806499,0.47169002596288134,0.0021125500484542375
E06000043,0.005721138260924913,0.33805111944259014,0.033035660791432005,0.441015657891952,0.1821764236131009
E06000044,0,0.21664922770073525,0.06881354363519972,0.6426633761650146,0.07187385249905051
